Group,Player
0,"Shareef Abdur-Rahim,Ray Allen,Rafer Alston,Carmelo Anthony,Gilbert Arenas,Chucky Atkins,Tony Battie,Shane Battier,Mike Bibby,Chauncey Billups,Mark Blount,Carlos Boozer,Chris Bosh,Bruce Bowen,Elton Brand,Primoz Brezec,P.J. Brown,Kobe Bryant,Caron Butler,Marcus Camby,Vince Carter,Tyson Chandler,Josh Childress,Jamal Crawford,Eddy Curry,Samuel Dalembert,Antonio Davis,Baron Davis,Ricky Davis,Luol Deng,Dan Dickau,Tim Duncan,Mike Dunleavy,Reggie Evans,Michael Finley,Derek Fisher,Adonal Foyle,Steve Francis,Dan Gadzuric,Kevin Garnett,Pau Gasol,Manu Ginobili,Gordan Giricek,Drew Gooden,Ben Gordon,Richard Hamilton,Matt Harpring,Al Harrington,Jason Hart,Udonis Haslem,Grant Hill,Kirk Hinrich,Dwight Howard,Josh Howard,Troy Hudson,Larry Hughes,Zydrunas Ilgauskas,Allen Iverson*,Jim Jackson,Marc Jackson,Stephen Jackson,Jerome James,LeBron James,Mike James,Antawn Jamison,Marko Jaric,Joe Johnson,Damon Jones,Eddie Jones,Fred Jones,Jumaine Jones,Chris Kaman,Jason Kidd,Kyle Korver,Nenad Krstic,Rashard Lewis,Tyronn Lue,Corey Maggette,Stephon Marbury,Shawn Marion,Donyell Marshall,Kenyon Martin,Desmond Mason,Antonio McDyess,Tracy McGrady,Jeff McInnis,Chris Mihm,Darius Miles,Andre Miller,Brad Miller,Mike Miller,Reggie Miller*,Yao Ming*,Cuttino Mobley,Nazr Mohammed,Troy Murphy,Lee Nailon,Steve Nash,Rasho Nesterovic,Dirk Nowitzki,Shaquille O'Neal*,Lamar Odom,Emeka Okafor,Mehmet Okur,Tony Parker,Gary Payton*,Morris Peterson,Paul Pierce,Tayshaun Prince,Vladimir Radmanovic,Michael Redd,Jason Richardson,Quentin Richardson,Luke Ridnour,Jalen Rose,Bobby Simmons,J.R. Smith,Joe Smith,Josh Smith,Latrell Sprewell,Peja Stojakovic,Damon Stoudamire,Amar'e Stoudemire,Bob Sura,Wally Szczerbiak,Jason Terry,Kenny Thomas,Kurt Thomas,Tim Thomas,Jamaal Tinsley,Hedo Turkoglu,Dwyane Wade,Antoine Walker,Ben Wallace,Gerald Wallace,Rasheed Wallace,Chris Webber,Bonzi Wells,David Wesley,Jason Williams,Mo Williams,Corliss Williamson,Lorenzen Wright"
1,Tony Allen
2,"Dale Davis,Alan Henderson,Theo Ratliff"
3,Shandon Anderson
4,Trevor Ariza
5,"Brent Barry,Jon Barry,Devin Harris,Mickael Pietrus,Beno Udrih"
6,"Curtis Borchardt,Shawn Bradley,Jarron Collins,Michael Doleac,Obinna Ekezie,Zendon Hamilton,Eduardo Najera,Maurice Taylor"
7,"Leandro Barbosa,Matt Bonner,Greg Buckner,Fred Hoiberg,DerMarr Johnson"
8,"Cory Alexander,Malik Allen,Derek Anderson,Kenny Anderson,Rafael Araujo,Darrell Armstrong,Stacey Augmon,Vin Baker,Matt Barnes,Andre Barrett,Steve Blake,Calvin Booth,Ryan Bowen,Jamison Brewer,Damone Brown,Devin Brown,Tierre Brown,Rodney Buford,Antonio Burks,Rasual Butler,Elden Campbell,Matt Carroll,Anthony Carter,Lionel Chalmers,Calbert Cheaney,Doug Christie,Brian Cook,Michael Curry,Josh Davis,Carlos Delfino,Boris Diaw,DeSagana Diop,Vlade Divac,Juan Dixon,Keyon Dooling,Ronald Dupree,Corsley Edwards,John Edwards,Howard Eisley,Richie Frahm,Matt Freije,Reece Gaines,Alex Garcia,Pat Garrity,Devean George,Eddie Gill,Kendall Gill,Anthony Goldwire,Willie Green,Adrian Griffin,Tom Gugliotta,Marcus Haislip,Anfernee Hardaway,Junior Harrington,Lucious Harris,Eddie House,Allan Houston,Ryan Humphrey,Kris Humphries,Lindsey Hunter,Royal Ivey,Bobby Jackson,Horace Jenkins,Dahntay Jones,James Jones,Mark Jones,Viktor Khryapa,Kerry Kittles,Toni Kukoc,Maciej Lampe,Randy Livingston,Shaun Livingston,Raul Lopez,George Lynch,Sean Marks,Darrick Martin,Kevin Martin,Tony Massenburg,Walter McCarty,Aaron McKie,Stanislav Medvedenko,Ron Mercer,Darko Milicic,Lamond Murray,Ronald Murray,Moochie Norris,Kevin Ollie,Greg Ostertag,Bo Outlaw,Scott Padgett,Jannero Pargo,Smush Parker,Sasha Pavlovic,Anthony Peeler,Wesley Person,Eric Piatkowski,Zoran Planinic,Laron Profit,Aleksandar Radojevic,Jared Reiner,Bernard Robinson,Glenn Robinson,Kareem Rush,John Salmons,Daniel Santiago,Brian Scalabrine,Ansu Sesay,Ha Seung-Jin,Donta Smith,Jabari Smith,Steve Smith,Theron Smith,Kirk Snyder,Pape Sow,DeShawn Stevenson,Erick Strickland,Rod Strickland,Billy Thomas,Jake Tsakalidis,Nikoloz Tskitishvili,Jackson Vroman,Sasha Vujacic,Dajuan Wagner,Samaki Walker,Luke Walton,Charlie Ward,Clarence Weatherspoon,David West,Delonte West,Rodney White,Damien Wilkins,Mike Wilks,Aaron Williams,Scott Williams,Kevin Willis,Loren Woods"
9,Raja Bell
10,Travis Best
11,"Andris Biedrins,Michael Bradley,Zarko Cabarkapa,Ben Handlogten,David Harrison,Brandon Hunter,Steven Hunter,Jermaine Jackson,Ervin Johnson,Jerome Moiso,Travis Outlaw,Vitaly Potapenko,Justin Reed,Michael Stewart,James Thomas,Chris Wilcox,Metta World"
12,Keith Bogans
13,Earl Boykins
14,"Kwame Brown,Francisco Elson,Marcus Fizer,Darvin Ham,Mario Kasun,Mark Madsen,Jamaal Magloire,Alonzo Mourning*,Kendrick Perkins,Scot Pollard,Jamal Sampson,Etan Thomas,John Thomas,Anderson Varejao,Jake Voskuhl,Jahidi White"
15,Brian Cardinal
16,Sam Cassell
17,"Chris Andersen,Kelvin Cato,Nick Collison,Erick Dampier,Jeff Foster,Othella Harrington,Brendan Haywood,Nene Hilario,Al Jefferson,Dikembe Mutombo*,Joel Przybilla,Mike Sweetney"
18,"Speedy Claxton,Brevin Knight"
19,Jason Collier
20,Jason Collins
21,"Bostjan Nachbar,James Posey,Bryon Russell"
22,Austin Croshere
23,Antonio Daniels
24,Marquis Daniels
25,Predrag Drobnjak
26,"Rick Brunson,Chris Duhon"
27,Melvin Ely
28,Maurice Evans
29,Danny Fortson
30,Brian Grant
31,Eddie Griffin
32,Trenton Hassell
33,Jarvis Hayes
34,Robert Horry
35,Juwan Howard
36,Andre Iguodala
37,Casey Jacobsen
38,Jared Jeffries
39,Anthony Johnson
40,Andrei Kirilenko
41,Raef LaFrentz
42,"Carlos Arroyo,Keith McLeod,Sebastian Telfair"
43,Jameer Nelson
44,Ira Newble
45,Andres Nocioni
46,Milt Palacio
47,Ruben Patterson
48,"Jermaine O'Neal,Zach Randolph"
49,"Christian Laettner,Mikki Moore,Zeljko Rebraca"
50,"Clifford Robinson,Rodney Rogers"
51,"Zaza Pachulia,Malik Rose"
52,Quinton Ross
53,Michael Ruffin
54,Brian Skinner
55,Eric Snow
56,Darius Songaila
57,"Richard Jefferson,Jerry Stackhouse"
58,Stromile Swift
59,"Michael Olowokandi,Robert Traylor"
60,"Tony Delk,Jason Kapono,Nick Van"
61,Keith Van
62,Jacque Vaughn
63,Earl Watson
64,"Marcus Banks,Jiri Welsch"
65,Eric Williams
66,Jerome Williams
