Group,Player
10,Jonathan Bender
11,Travis Best
12,"Corie Blount,Hanno Mottola,Tyrone Nesby"
13,Ryan Bowen
14,"Shareef Abdur-Rahim,Elton Brand,P.J. Brown,Elden Campbell,Keon Clark,Derrick Coleman,Antonio Davis,Dale Davis,Ricky Davis,Vlade Divac,Tim Duncan,Marcus Fizer,Danny Fortson,Kevin Garnett,Pau Gasol,Brian Grant,Matt Harpring,Juwan Howard,Richard Jefferson,Popeye Jones,Andrei Kirilenko,Shawn Marion,Donyell Marshall,Kenyon Martin,Anthony Mason,Desmond Mason,Darius Miles,Brad Miller,Nazr Mohammed,Alonzo Mourning*,Dikembe Mutombo*,Rasho Nesterovic,Jermaine O'Neal,Shaquille O'Neal*,Michael Olowokandi,Ruben Patterson,David Robinson*,Malik Rose,Stromile Swift,Kenny Thomas,Kurt Thomas,Ben Wallace,Chris Webber,Corliss Williamson"
15,Terrell Brandon
16,Rodney Buford
17,Marcus Camby
18,Calbert Cheaney
19,Chris Childs
20,Speedy Claxton
21,Jason Collins
22,Austin Croshere
23,Michael Curry
24,"Erick Dampier,Jeff Foster"
25,Predrag Drobnjak
26,LaPhonso Ellis
27,"Adonal Foyle,Ervin Johnson,Hakeem Olajuwon*"
28,"Devean George,Robert Horry,DerMarr Johnson,George McCloud,Bryon Russell"
29,Adrian Griffin
30,Eddie Griffin
31,Zendon Hamilton
32,Al Harrington
33,Lucious Harris
34,"Rick Fox,Trenton Hassell"
35,Fred Hoiberg
36,"Bruce Bowen,Lindsey Hunter"
37,Zydrunas Ilgauskas
38,Jim Jackson
39,Avery Johnson
40,Joe Johnson
41,Jumaine Jones
42,Shawn Kemp
43,Brevin Knight
44,Christian Laettner
45,Raef LaFrentz
46,Grant Long
47,Tyronn Lue
48,Corey Maggette
49,Jamal Mashburn
50,Tony Massenburg
51,Aaron McKie
52,Ron Mercer
53,Chris Mihm
54,Troy Murphy
55,Lee Nailon
56,Kevin Ollie
57,Greg Ostertag
58,Scott Padgett
59,James Posey
60,Michael Redd
61,Charles Smith
62,Joe Smith
63,Bob Sura
64,Robert Traylor
65,Jacque Vaughn
66,Charlie Ward
67,Clarence Weatherspoon
68,Eric Williams
69,Lorenzen Wright
