Group,Player
0,Tony Allen
1,Giannis Antetokounmpo
2,"Arron Afflalo,Ray Allen,Alan Anderson,James Anderson,Carmelo Anthony,Trevor Ariza,D.J. Augustin,J.J. Barea,Matt Barnes,Shane Battier,Nicolas Batum,Jerryd Bayless,Bradley Beal,Marco Belinelli,Patrick Beverley,Steve Blake,Chris Bosh,Avery Bradley,Corey Brewer,Aaron Brooks,Trey Burke,Alec Burks,Caron Butler,Jimmy Butler,Jose Calderon,Kentavious Caldwell-Pope,DeMarre Carroll,Vince Carter,Michael Carter-Williams,Mario Chalmers,Wilson Chandler,Norris Cole,Darren Collison,Mike Conley,Jamal Crawford,Jordan Crawford,Stephen Curry,Luol Deng,DeMar DeRozan,Boris Diaw,Goran Dragic,Jared Dudley,Mike Dunleavy,Kevin Durant,Monta Ellis,Tyreke Evans,Raymond Felton,Derek Fisher,Evan Fournier,Randy Foye,Channing Frye,Rudy Gay,Paul George,Manu Ginobili,Eric Gordon,Danny Green,Gerald Green,Jeff Green,Tim Hardaway,James Harden,Spencer Hawes,Gordon Hayward,Gerald Henderson,George Hill,Kirk Hinrich,Kyrie Irving,Jarrett Jack,Reggie Jackson,LeBron James,Richard Jefferson,Brandon Jennings,Joe Johnson,Wesley Johnson,Brandon Knight,Kyle Korver,Jeremy Lamb,Ty Lawson,Courtney Lee,Kawhi Leonard,Damian Lillard,Jeremy Lin,Kevin Love,Kyle Lowry,Shelvin Mack,Shawn Marion,Kevin Martin,Wesley Matthews,O.J. Mayo,Josh McRoberts,Jodie Meeks,Khris Middleton,Mike Miller,Patty Mills,Paul Millsap,E'Twaun Moore,Marcus Morris,Anthony Morrow,Jameer Nelson,Dirk Nowitzki,Victor Oladipo,Chandler Parsons,Chris Paul,Paul Pierce,Pablo Prigioni,Brian Roberts,Terrence Ross,Ricky Rubio,John Salmons,Mike Scott,Thabo Sefolosha,Ramon Sessions,Kyle Singler,J.R. Smith,Josh Smith,Lance Stephenson,Rodney Stuckey,Jeff Teague,Mirza Teletovic,Isaiah Thomas,Hollis Thompson,Klay Thompson,Marcus Thornton,P.J. Tucker,Evan Turner,Greivis Vasquez,Dion Waiters,Kemba Walker,John Wall,Martell Webster,Russell Westbrook,Deron Williams,Marvin Williams,Mo Williams,Tony Wroten,Nick Young,Thaddeus Young"
3,"Jeff Adrien,Alexis Ajinca,Chris Andersen,Omer Asik,Jeff Ayres,Bismack Biyombo,Tyson Chandler,Nick Collison,Ed Davis,Jeremy Evans,Ryan Hollins,Jermaine O'Neal,Kendrick Perkins,Mason Plumlee,Thomas Robinson,Robert Sacre,Henry Sims,Tiago Splitter,Greg Stiemsma,Amar'e Stoudemire,Jeff Withey,Brandan Wright,Tyler Zeller"
4,"Cole Aldrich,Lavoy Allen,Ryan Anderson,Joel Anthony,Pero Antic,Chris Babb,Luke Babbitt,Leandro Barbosa,Will Barton,Aron Baynes,Michael Beasley,Anthony Bennett,Chauncey Billups,Matt Bonner,Ronnie Brewer,MarShon Brooks,Lorenzo Brown,Shannon Brown,Kobe Bryant,Chase Budinger,Reggie Bullock,Rasual Butler,Dwight Buycks,Andrew Bynum,Isaiah Canaan,Omri Casspi,Dionte Christmas,Earl Clark,Ian Clark,Victor Claver,Jason Collins,Chris Copeland,Jae Crowder,Luigi Datome,Brandon Davies,Austin Daye,Nando De,Dewayne Dedmon,Matthew Dellavedova,Toney Douglas,Chris Douglas-Roberts,Wayne Ellington,Jordan Farmar,Vitor Faverani,Landry Fields,Jamaal Franklin,Jimmer Fredette,Joel Freeland,Francisco Garcia,Kevin Garnett,Diante Garrett,Alonzo Gee,Drew Gooden,Archie Goodwin,Ben Gordon,Danny Granger,Aaron Gray,Willie Green,Jorge Gutierrez,Jordan Hamilton,Josh Harrellson,Al Harrington,Devin Harris,Manny Harris,Mike Harris,Chuck Hayes,Xavier Henry,Solomon Hill,Robbie Hummel,Stephen Jackson,Bernard James,Antawn Jamison,John Jenkins,Jonas Jerebko,Chris Johnson,James Johnson,Orlando Johnson,James Jones,Perry Jones,Cory Joseph,Chris Kaman,Sergey Karasev,Doron Lamb,Carl Landry,Shane Larkin,Alex Len,Meyers Leonard,Jon Leuer,Rashard Lewis,Brook Lopez,John Lucas,Cartier Martin,Roger Mason,Jason Maxiell,Eric Maynor,Luc Mbah,Ray McCallum,C.J. McCollum,Gal Mekel,C.J. Miles,Andre Miller,Darius Miller,Quincy Miller,Nazr Mohammed,Darius Morris,Arnett Moultrie,Shabazz Muhammad,Byron Mullens,Toure' Murry,Mike Muscala,Steve Nash,Gary Neal,Nemanja Nedovic,Steve Novak,James Nunnally,Daniel Orton,Travis Outlaw,Jannero Pargo,Quincy Pondexter,Otto Porter,Phil Pressey,Ronnie Price,Miroslav Raduljica,Anthony Randolph,J.J. Redick,Glen Rice,Luke Ridnour,Andre Roberson,Nate Robinson,Derrick Rose,Brandon Rush,Dennis Schroder,Kevin Seraphin,Alexey Shved,Chris Singleton,Peyton Siva,Donald Sloan,Jason Smith,Tony Snell,Julyan Stone,Jeffery Taylor,Tyshawn Taylor,Marquis Teague,Garrett Temple,Jason Terry,Jamaal Tinsley,Anthony Tolliver,Hedo Turkoglu,Ekpe Udoh,Beno Udrih,Charlie Villanueva,Casper Ware,C.J. Watson,Earl Watson,Elliot Williams,Shawne Williams,Metta World,Dorell Wright"
5,Andrea Bargnani
6,"LaMarcus Aldridge,Al-Farouq Aminu,Brandon Bass,DeJuan Blair,Andray Blatche,Andrew Bogut,Trevor Booker,Carlos Boozer,Elton Brand,DeMarcus Cousins,Dante Cunningham,Samuel Dalembert,Anthony Davis,Glen Davis,Andre Drummond,Tim Duncan,Kenneth Faried,Derrick Favors,Marc Gasol,Pau Gasol,Taj Gibson,Marcin Gortat,Blake Griffin,Tobias Harris,John Henson,Roy Hibbert,J.J. Hickson,Nene Hilario,Jordan Hill,Dwight Howard,Kris Humphries,Serge Ibaka,Al Jefferson,Amir Johnson,Terrence Jones,DeAndre Jordan,Enes Kanter,Kosta Koufos,David Lee,Robin Lopez,Greg Monroe,Markieff Morris,Timofey Mozgov,Joakim Noah,Kyle O'Quinn,Nikola Pekovic,Miles Plumlee,Zach Randolph,Luis Scola,Jared Sullinger,Jason Thompson,Tristan Thompson,Jonas Valanciunas,Anderson Varejao,Nikola Vucevic,David West"
7,"Harrison Barnes,Ben McLemore,Iman Shumpert"
8,Kent Bazemore
9,Eric Bledsoe
