Group,Player
0,Rafael Addison
1,Victor Alexander
2,"Michael Adams,Danny Ainge,Greg Anthony,Jon Barry,Walter Bond,Anthony Bowie,Scott Brooks,Dell Curry,Hubert Davis,Johnny Dawkins,Blue Edwards,Kevin Edwards,Craig Ehlo,Mario Elie,Dale Ellis,Danny Ferry,Rick Fox,Kevin Gamble,Lucious Harris,Steve Henson,Allan Houston,Keith Jennings,Steve Kerr,Tim Legler,Brad Lohaus,Jeff Malone,Vernon Maxwell,George McCloud,Chris Mullin*,Anthony Peeler,Chuck Person,Wesley Person,Eric Piatkowski,Ricky Pierce,Trevor Ruffin,Dennis Scott,Scott Skiles,Chris Smith,Kenny Smith,Sedale Threatt,Rex Walters,Morlon Wiley"
3,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,B.J. Armstrong,Dana Barros,Mookie Blaylock,Terrell Brandon,Dee Brown,Scott Burrell,Sam Cassell,Calbert Cheaney,Todd Day,Vinny Del,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Sean Elliott,Kendall Gill,Tom Gugliotta,Anfernee Hardaway,Tim Hardaway,Derek Harper,Hersey Hawkins,Jeff Hornacek,Robert Horry,Avery Johnson,Larry Johnson,Eddie Jones,Jason Kidd,Toni Kukoc,Dan Majerle,Jamal Mashburn,Derrick McKey,Reggie Miller*,Chris Mills,Terry Mills,Chris Morris,Eric Murdock,Lamond Murray,Gary Payton*,Elliot Perry,Scottie Pippen*,Glen Rice,Pooh Richardson,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Glenn Robinson,Rodney Rogers,Detlef Schrempf,Steve Smith,Latrell Sprewell,John Starks,John Stockton*,Rod Strickland,Nick Van,Spud Webb,Dominique Wilkins*,Reggie Williams,Walt Williams"
4,Vincent Askew
5,"Stacey Augmon,Vin Baker,Charles Barkley*,Shawn Bradley,P.J. Brown,Elden Campbell,Cedric Ceballos,Derrick Coleman,Vlade Divac,Chris Dudley,Patrick Ewing*,Armen Gilliam,Brian Grant,A.C. Green,Grant Hill,Tyrone Hill,Juwan Howard,Popeye Jones,Shawn Kemp,Christian Laettner,Grant Long,Karl Malone*,Tony Massenburg,Alonzo Mourning*,Dikembe Mutombo*,Shaquille O'Neal*,Hakeem Olajuwon*,Billy Owens,Olden Polynice,Dino Radja,David Robinson*,Sean Rooks,Charles Smith,Rik Smits,Loy Vaught,Clarence Weatherspoon,Buck Williams,Hot Rod,Lorenzo Williams,Kevin Willis,Sharone Wright"
6,"Derrick Alston,Greg Anderson,Keith Askins,Anthony Avent,John Battle,Corie Blount,Anthony Bonner,Sam Bowie,Tim Breaux,Mike Brown,Tony Campbell,Bill Cartwright,Duane Causwell,Tom Chambers,Chris Childs,Steve Colter,John Crotty,Bill Curley,Lloyd Daniels,Greg Dreiling,Kevin Duckworth,Tony Dumas,Ledell Eackles,Acie Earl,James Edwards,Howard Eisley,Jo Jo,Sleepy Floyd,Greg Graham,Greg Grant,Jeff Grayer,Andres Guibert,Jack Haley,Jerome Harmon,Antonio Harvey,Sean Higgins,Donald Hodge,Jay Humphries,Lindsey Hunter,Bobby Hurley,Jaren Jackson,Ervin Johnson,Askia Jones,Michael Jordan*,Joe Kleine,Negele Knight,Jon Koncak,Larry Krystkowiak,Jim Les,Cliff Levingston,Alton Lister,Luc Longley,Don MacLean,Mark Macon,Moses Malone*,Darrick Martin,Aaron McKie,Harold Miner,Dwayne Morton,Tracy Murray,Pete Myers,Ivano Newbill,Robert Parish*,Tim Perry,Terry Porter,Kevin Pritchard,Doc Rivers,Fred Roberts,Bryon Russell,Dwayne Schintzius,Lionel Simmons,Dickey Simpkins,Doug Smith,Tony Smith,Elmore Spencer,Greg Sutton,Brooks Thompson,LaSalle Thompson,Anthony Tucker,Henry Turner,Jeff Turner,B.J. Tyler,David Wesley,Chris Whitney,Herb Williams,John Williams,Monty Williams,David Wingate,Randy Woods,Haywoode Workman"
7,David Benoit
8,"Mark Bryant,Jud Buechler,Corey Gaines,Darrin Hancock,Rick Mahorn,Greg Minor,Eric Mobley"
9,Randy Brown
