Group,Player
20,"Allen Crabbe,Seth Curry,Wayne Ellington,Channing Frye,Gary Harris,Justin Holiday,Joe Ingles,Kyle Korver,Courtney Lee,C.J. Miles,Patty Mills,Terrence Ross,Tony Snell,Garrett Temple,Nick Young"
21,"Matthew Dellavedova,Tim Frazier,Brandon Jennings"
22,"Luol Deng,Kris Dunn,Stanley Johnson,Trey Lyles,Terry Rozier"
23,Boris Diaw
24,Spencer Dinwiddie
25,Joel Embiid
26,James Ennis
27,Derrick Favors
28,Raymond Felton
29,Yogi Ferrell
30,Dorian Finney-Smith
31,Rudy Gay
32,Jerami Grant
33,Draymond Green
34,Jeff Green
35,"Devin Harris,Timothe Luwawu-Cabarrot"
36,Andrew Harrison
37,Gerald Henderson
38,George Hill
39,Rondae Hollis-Jefferson
40,Rodney Hood
41,Brandon Ingram
42,Reggie Jackson
43,"Jared Dudley,Richard Jefferson,Anthony Tolliver"
44,Terrence Jones
45,"Monta Ellis,Cory Joseph,T.J. McConnell,Ish Smith"
46,Brandon Knight
47,Jeremy Lamb
48,Ty Lawson
49,Meyers Leonard
50,Jon Leuer
51,Caris LeVert
52,Jeremy Lin
53,Shelvin Mack
54,"Andre Iguodala,Amir Johnson,Luc Mbah,Kelly Olynyk"
55,"Arron Afflalo,Doug McDermott"
56,Rodney McGruder
57,E'Twaun Moore
58,Emmanuel Mudiay
59,Shabazz Muhammad
60,Jameer Nelson
61,Joakim Noah
62,Dirk Nowitzki
63,Jahlil Okafor
64,Kelly Oubre
65,Tony Parker
66,Otto Porter
67,Bobby Portis
68,Norman Powell
69,Andre Roberson
70,Sergio Rodriguez
71,Rajon Rondo
72,Domantas Sabonis
73,Thabo Sefolosha
74,"Malcolm Delaney,Jonathon Simmons"
75,"Mike Muscala,Jason Smith"
76,Marreese Speights
77,Evan Turner
78,Tyler Ulis
79,Dion Waiters
80,"Shaun Livingston,David West"
81,Isaiah Whitehead
