Group,Player
0,Chris Andersen
1,Derek Anderson
2,Shandon Anderson
3,Gilbert Arenas
4,"Rafer Alston,Darrell Armstrong,Kirk Hinrich,Mike James,Mike Miller,Jason Williams"
5,Stacey Augmon
6,Vin Baker
7,Marcus Banks
8,Leandro Barbosa
9,Brent Barry
10,Jon Barry
11,Shane Battier
12,Raja Bell
13,Jonathan Bender
14,"Kenny Anderson,Travis Best,Rick Brunson,Dan Dickau,Keyon Dooling,Rick Fox,Eddie Gill,Willie Green,Troy Hudson,Avery Johnson,Ron Mercer,Moochie Norris,Doug Overton,Robert Pack,Milt Palacio,Jannero Pargo,Luke Ridnour,Jerry Stackhouse,Erick Strickland,Rod Strickland,Jacque Vaughn,Frank Williams,Mo Williams,Shammond Williams"
15,"Ray Allen,Mike Bibby,Chauncey Billups,Kobe Bryant,Jamal Crawford,Baron Davis,Mike Dunleavy,Michael Finley,Jim Jackson,Stephen Jackson,Joe Johnson,Eddie Jones,Kerry Kittles,Rashard Lewis,Donyell Marshall,Tracy McGrady,Cuttino Mobley,Dirk Nowitzki,Michael Redd,Latrell Sprewell,Peja Stojakovic,Damon Stoudamire,Jason Terry,Tim Thomas,Keith Van,Rasheed Wallace"
16,"Steve Blake,Howard Eisley"
17,"Corie Blount,Francisco Elson"
18,Keith Bogans
19,"Tony Battie,Calvin Booth,Michael Doleac,Dikembe Mutombo*"
20,"Shareef Abdur-Rahim,Mark Blount,Carlos Boozer,Chris Bosh,Elton Brand,Kwame Brown,P.J. Brown,Erick Dampier,Tim Duncan,Kevin Garnett,Pau Gasol,Manu Ginobili,Al Harrington,Juwan Howard,Zydrunas Ilgauskas,Jason Kidd,Andrei Kirilenko,Jamaal Magloire,Shawn Marion,Kenyon Martin,Desmond Mason,Brad Miller,Yao Ming*,Jermaine O'Neal,Shaquille O'Neal*,Lamar Odom,Mehmet Okur,Zach Randolph,Joe Smith,Amar'e Stoudemire,Stromile Swift,Kenny Thomas,Kurt Thomas,Metta World"
21,Bruce Bowen
22,Earl Boykins
23,Shawn Bradley
24,"Malik Allen,Matt Barnes,Lonny Baxter,Ryan Bowen,Torraye Braggs,DeSagana Diop,Melvin Ely,Danny Fortson,Horace Grant,Darvin Ham,Zendon Hamilton,Ben Handlogten,Brandon Hunter,Marc Jackson,Amal McCaskill,Antonio McDyess,Jerome Moiso,Mikki Moore,Zaza Pachulia,Scot Pollard,Zeljko Rebraca,Jamal Sampson,Daniel Santiago,Jabari Smith,Darius Songaila,Vladimir Stepania,Michael Stewart,Mike Sweetney,Jake Tsakalidis,Samaki Walker,Clarence Weatherspoon,Loren Woods"
