Group,Player
0,"LaMarcus Aldridge,Carlos Boozer,Chris Bosh,Caron Butler,Luol Deng,Tim Duncan,Kevin Garnett,Pau Gasol,Rudy Gay,Al Horford,Carl Landry,David Lee,Brook Lopez,Shawn Marion,Dirk Nowitzki,Zach Randolph,Luis Scola,Amar'e Stoudemire,David West"
1,Tony Allen
2,Rafer Alston
3,Chris Andersen
4,Ryan Anderson
5,"Carmelo Anthony,Chauncey Billups,Kobe Bryant,Kevin Durant,Tyreke Evans,Manu Ginobili,Danny Granger,Andre Iguodala,Stephen Jackson,LeBron James,Joe Johnson,Paul Pierce,Derrick Rose,Brandon Roy,Dwyane Wade"
6,Joel Anthony
7,Gilbert Arenas
8,Carlos Arroyo
9,"Hilton Armstrong,Darrell Arthur,Dan Gadzuric,J.R. Giddens,Hamed Haddadi,Steven Hunter,Didier Ilunga-Mbenga,Nathan Jawai,Solomon Jones,Kosta Koufos,Sean May,Pops Mensah-Bonsu,Darko Milicic,Leon Powe,Theo Ratliff,Jason Smith,Etan Thomas,Sean Williams"
10,"Chucky Atkins,Leandro Barbosa,Marco Belinelli,Earl Boykins,Bobby Brown,Anthony Carter,Keyon Dooling,Luther Head,Allen Iverson*,Eric Maynor,A.J. Price,Ronnie Price,Jerry Stackhouse,Jeff Teague,Sebastian Telfair,Jamaal Tinsley,Marcus Williams"
11,D.J. Augustin
12,Jeff Ayres
13,Marcus Banks
14,Andrea Bargnani
15,Matt Barnes
16,"Earl Barron,Kwame Brown,Joey Dorsey,Reggie Evans,Jordan Hill,Jamaal Magloire,Randolph Morris,Chris Wilcox"
17,Brandon Bass
18,"Malik Allen,David Andersen,Tony Battie,Devin Brown,Brian Cardinal,Rodney Carney,DeMarre Carroll,Matt Carroll,Earl Clark,Jarron Collins,Jason Collins,Mardy Collins,Daequan Cook,Ricky Davis,Wayne Ellington,Michael Finley,Trenton Hassell,Jarvis Hayes,Gerald Henderson,Eddie House,Josh Howard,Lindsey Hunter,Darnell Jackson,James Jones,Jason Kapono,Coby Karl,Marcus Landry,Cartier Martin,Tracy McGrady,Dominic McGuire,Jodie Meeks,Adam Morrison,Steve Novak,Kevin Ollie,Travis Outlaw,Jannero Pargo,Sasha Pavlovic,Oleksiy Pecherov,Morris Peterson,Josh Powell,Chris Quinn,Vladimir Radmanovic,Michael Redd,Quinton Ross,Brian Scalabrine,Bobby Simmons,Brian Skinner,Joe Smith,DeShawn Stevenson,DaJuan Summers,Jermaine Taylor,Ime Udoka,Luke Walton,Kyle Weaver,Jawad Williams,Antoine Wright,Nick Young"
19,Shane Battier
20,Nicolas Batum
21,Jerryd Bayless
22,"Michael Beasley,Andray Blatche,Elton Brand,Al Jefferson,Chris Kaman"
23,Rodrigue Beaubois
24,"Charlie Bell,Roger Mason"
25,"Kelenna Azubuike,Raja Bell,Francisco Garcia,Alonzo Gee,Daniel Gibson,Anthony Johnson,Kyle Korver,Tim Thomas,Henry Walker,D.J. White,Reggie Williams"
26,Jonathan Bender
27,Mike Bibby
28,DeJuan Blair
29,"Steve Blake,Chris Duhon,Jason Williams"
30,Keith Bogans
31,Matt Bonner
32,"Andris Biedrins,Josh Boone"
33,Corey Brewer
34,Ronnie Brewer
35,Jon Brockman
36,Derrick Brown
37,Shannon Brown
38,"Trevor Ariza,Baron Davis,Carlos Delfino,Raymond Felton,Devin Harris,Jarrett Jack,Brandon Jennings,Andre Miller,Steve Nash,Jameer Nelson,Luke Ridnour,Rajon Rondo,Beno Udrih,Russell Westbrook,Deron Williams,Lou Williams,Metta World"
39,Rasual Butler
40,"Andrew Bogut,Andrew Bynum,Samuel Dalembert,Marc Gasol,Taj Gibson,Drew Gooden,Udonis Haslem,Brendan Haywood,Roy Hibbert,Nene Hilario,Dwight Howard,Nenad Krstic,Paul Millsap,Joakim Noah,Jermaine O'Neal,Emeka Okafor,Kendrick Perkins,Josh Smith,Jason Thompson,Anderson Varejao,Gerald Wallace"
41,Will Bynum
42,Jose Calderon
43,Marcus Camby
44,"Ray Allen,Aaron Brooks,Vince Carter,Mike Conley,Jamal Crawford,Stephen Curry,Eric Gordon,George Hill,O.J. Mayo,John Salmons,Jason Terry,Hedo Turkoglu,Mo Williams"
45,Omri Casspi
46,Mario Chalmers
47,Wilson Chandler
48,Darren Collison
49,"Nick Collison,Amir Johnson"
50,Dante Cunningham
51,"Lou Amundson,Tyson Chandler,Erick Dampier,Marcin Gortat,Serge Ibaka,DeAndre Jordan,Hasheem Thabeet,Ronny Turiaf"
52,"Marquis Daniels,Joey Graham,Stephen Graham,Malik Hairston,Mikki Moore,Julian Wright"
53,Glen Davis
54,Austin Daye
55,DeMar DeRozan
56,Boris Diaw
57,"DeSagana Diop,Kyrylo Fesenko,Jeff Foster,Aaron Gray,Josh McRoberts,Rasho Nesterovic,Johan Petro,Chris Richard,Kenny Thomas"
58,Toney Douglas
59,Chris Douglas-Roberts
60,Goran Dragic
61,Jared Dudley
62,Maurice Evans
63,Rudy Fernandez
64,Derek Fisher
65,Jonny Flynn
66,T.J. Ford
67,"J.J. Barea,Randy Foye"
68,Sundiata Gaines
69,Devean George
70,Ryan Gomes
71,Ben Gordon
72,"Danny Green,Lester Hudson,Royal Ivey,Sasha Vujacic"
73,Jeff Green
74,Willie Green
75,Donte Greene
76,Richard Hamilton
77,Tyler Hansbrough
78,James Harden
79,Al Harrington
80,Spencer Hawes
81,Chuck Hayes
82,J.J. Hickson
83,"Grant Hill,Richard Jefferson,Marvin Williams"
84,Kirk Hinrich
85,Jrue Holiday
86,Ryan Hollins
87,Juwan Howard
88,Larry Hughes
89,Kris Humphries
90,Chris Hunter
91,Zydrunas Ilgauskas
92,Antawn Jamison
93,Jared Jeffries
94,Jonas Jerebko
95,Yi Jianlian
96,James Johnson
97,Dahntay Jones
98,Jason Kidd
99,Andrei Kirilenko
100,Ty Lawson
101,Courtney Lee
102,"Channing Frye,Danilo Gallinari,Rashard Lewis,Jason Richardson,Quentin Richardson"
103,Shaun Livingston
104,"Robin Lopez,Nazr Mohammed"
105,Kevin Love
106,Kyle Lowry
107,Corey Maggette
108,Ian Mahinmi
109,Kenyon Martin
110,Kevin Martin
111,Wesley Matthews
112,Jason Maxiell
113,Luc Mbah
114,Antonio McDyess
115,JaVale McGee
116,"Jordan Farmar,C.J. Miles"
117,Brad Miller
118,Mike Miller
119,Jamario Moon
120,Anthony Morrow
121,"Ersan Ilyasova,Troy Murphy"
122,Ronald Murray
123,Eduardo Najera
124,Andres Nocioni
125,Shaquille O'Neal*
126,Fabricio Oberto
127,Greg Oden
128,Lamar Odom
129,Mehmet Okur
130,Zaza Pachulia
131,"Arron Afflalo,Anthony Parker"
132,Tony Parker
133,Chris Paul
134,Mickael Pietrus
135,James Posey
136,Tayshaun Prince
137,Joel Przybilla
138,Anthony Randolph
139,J.J. Redick
140,Nate Robinson
141,Sergio Rodriguez
142,Brandon Rush
143,Thabo Sefolosha
144,Ramon Sessions
145,James Singleton
146,Craig Smith
147,J.R. Smith
148,Darius Songaila
149,Marreese Speights
150,"Chase Budinger,Mike Dunleavy,Peja Stojakovic"
151,"Monta Ellis,Rodney Stuckey"
152,"Acie Law,Garrett Temple"
153,Kurt Thomas
154,Tyrus Thomas
155,Al Thornton
156,Marcus Thornton
157,Anthony Tolliver
158,Charlie Villanueva
159,Ben Wallace
160,Rasheed Wallace
161,Hakim Warrick
162,C.J. Watson
163,Earl Watson
164,Martell Webster
165,Sonny Weems
166,Delonte West
167,Mario West
168,Damien Wilkins
169,Shelden Williams
170,Terrence Williams
171,Dorell Wright
172,Sam Young
173,Thaddeus Young
