Group,Player
0,"Arron Afflalo,Davis Bertans,Pat Connaughton,Spencer Hawes,Juan Hernangomez,James Jones,Caris LeVert,Doug McDermott,Glenn Robinson"
1,"Steven Adams,LaMarcus Aldridge,Aron Baynes,Bismack Biyombo,Tarik Black,Trevor Booker,Clint Capela,Willie Cauley-Stein,Marquese Chriss,Gorgui Dieng,Andre Drummond,Kenneth Faried,Pau Gasol,Taj Gibson,Rudy Gobert,Marcin Gortat,JaMychal Green,Maurice Harkless,John Henson,Willy Hernangomez,Dwight Howard,Al Jefferson,DeAndre Jordan,Enes Kanter,Michael Kidd-Gilchrist,Kosta Koufos,David Lee,Alex Len,Robin Lopez,Greg Monroe,Timofey Mozgov,Larry Nance,Jusuf Nurkic,Kyle O'Quinn,Jahlil Okafor,Zaza Pachulia,Mason Plumlee,Julius Randle,Zach Randolph,Tristan Thompson,Myles Turner,Jonas Valanciunas,Noah Vonleh,Nikola Vucevic,T.J. Warren,Hassan Whiteside,Thaddeus Young,Cody Zeller"
2,Tony Allen
3,Al-Farouq Aminu
4,"Alex Abrines,Quincy Acy,Chris Andersen,Alan Anderson,Darrell Arthur,D.J. Augustin,Luke Babbitt,Ron Baker,Wade Baldwin,Leandro Barbosa,J.J. Barea,Malik Beasley,DeAndre' Bembry,Dragan Bender,Anthony Bennett,Nemanja Bjelica,Andrew Bogut,Aaron Brooks,Anthony Brown,Bobby Brown,Nicolas Brussino,Reggie Bullock,Trey Burke,Alec Burks,Jose Calderon,Isaiah Canaan,Michael Carter-Williams,Omri Casspi,Rakeem Christmas,Semaj Christon,Norris Cole,Quinn Cook,Jordan Crawford,Troy Daniels,Luol Deng,Cheick Diallo,Toney Douglas,Mike Dunleavy,Kris Dunn,Henry Ellenson,Tyler Ennis,Tyreke Evans,Dante Exum,Kay Felder,Yogi Ferrell,Bryn Forbes,Randy Foye,Langston Galloway,Jonathan Gibson,Manu Ginobili,Treveon Graham,Jerian Grant,Gerald Green,A.J. Hammons,Joe Harris,Udonis Haslem,Mario Hezonja,Darrun Hilliard,Marcelo Huertas,Kris Humphries,Jonas Jerebko,Stanley Johnson,Wesley Johnson,Tyus Jones,Ryan Kelly,Mindaugas Kuzminskas,Nicolas Laprovittola,Joffrey Lauvergne,Jake Layman,DeAndre Liggins,Trey Lyles,Thon Maker,Jarell Martin,Patrick McCaw,Sheldon McClellan,K.J. McDaniels,Ben McLemore,Jordan McRae,Josh McRoberts,Jodie Meeks,Jordan Mickey,Khris Middleton,Mike Miller,Anthony Morrow,Donatas Motiejunas,Dejounte Murray,Shabazz Napier,Maurice Ndour,Raul Neto,Andrew Nicholson,Chandler Parsons,Patrick Patterson,Adreian Payne,Cameron Payne,Paul Pierce,Alex Poythress,Ronnie Price,Chasson Randle,Josh Richardson,Malachi Richardson,Brian Roberts,Terry Rozier,Damjan Rudez,Brandon Rush,Tomas Satoransky,Luis Scola,Mike Scott,Wayne Selden,Ramon Sessions,Kyle Singler,J.R. Smith,Lance Stephenson,Rodney Stuckey,Jared Sullinger,Mirza Teletovic,Jason Terry,Lance Thomas,Hollis Thompson,Marcus Thornton,Beno Udrih,Jarrod Uthoff,Denzel Valentine,Fred VanVleet,Rashad Vaughn,Sasha Vujacic,Taurean Waller-Prince,C.J. Watson,Briante Weber,Okaro White,C.J. Wilcox,Derrick Williams,Troy Williams,Justise Winslow,Metta World,Delon Wright,James Young,Joe Young,Stephen Zimmerman,Paul Zipser"
5,Justin Anderson
6,Kyle Anderson
7,"Ryan Anderson,Giannis Antetokounmpo,Carmelo Anthony,Harrison Barnes,Will Barton,Nicolas Batum,Kent Bazemore,Bradley Beal,Eric Bledsoe,Bojan Bogdanovic,Devin Booker,Avery Bradley,Malcolm Brogdon,Jimmy Butler,Kentavious Caldwell-Pope,Wilson Chandler,Jordan Clarkson,Darren Collison,Mike Conley,DeMarcus Cousins,Jamal Crawford,Jae Crowder,Stephen Curry,Anthony Davis,DeMar DeRozan,Goran Dragic,Kevin Durant,Evan Fournier,Danilo Gallinari,Marc Gasol,Paul George,Aaron Gordon,Eric Gordon,Blake Griffin,Tim Hardaway,James Harden,Tobias Harris,Gordon Hayward,Jrue Holiday,Al Horford,Serge Ibaka,Ersan Ilyasova,Kyrie Irving,LeBron James,James Johnson,Tyler Johnson,Nikola Jokic,Frank Kaminsky,Sean Kilpatrick,Zach LaVine,Kawhi Leonard,Damian Lillard,Brook Lopez,Kevin Love,Kyle Lowry,Wesley Matthews,C.J. McCollum,Paul Millsap,Nikola Mirotic,Marcus Morris,Markieff Morris,Jamal Murray,Victor Oladipo,Jabari Parker,Chris Paul,Elfrid Payton,Otto Porter,Kristaps Porzingis,J.J. Redick,Austin Rivers,Derrick Rose,Ricky Rubio,D'Angelo Russell,Dario Saric,Dennis Schroder,Marcus Smart,Nik Stauskas,Jeff Teague,Isaiah Thomas,Klay Thompson,Karl-Anthony Towns,Dwyane Wade,Kemba Walker,John Wall,Russell Westbrook,Andrew Wiggins,Deron Williams,Lou Williams,Marvin Williams"
8,"Alexis Ajinca,Cole Aldrich,Lavoy Allen,Joel Anthony,Omer Asik,Brandon Bass,Nick Collison,Deyonta Davis,Ed Davis,Archie Goodwin,Roy Hibbert,Derrick Jones,Skal Labissiere,Shawn Long,Kevon Looney,Ian Mahinmi,Boban Marjanovic,James Michael,David Nwaba,Georgios Papagiannis,Marshall Plumlee,Miles Plumlee,Jakob Poeltl,Thomas Robinson,Kevin Seraphin,Pascal Siakam,Alan Williams,Jeff Withey,Christian Wood,Brandan Wright,Tyler Zeller,Ivica Zubac"
9,Michael Beasley
