Group,Player
0,Lavoy Allen
1,Tony Allen
2,Al-Farouq Aminu
3,Ryan Anderson
4,Giannis Antetokounmpo
5,"Carmelo Anthony,Eric Bledsoe,Michael Carter-Williams,Darren Collison,Mike Conley,Stephen Curry,Luol Deng,DeMar DeRozan,Goran Dragic,Kevin Durant,Monta Ellis,Tyreke Evans,Rudy Gay,Paul George,Manu Ginobili,James Harden,Gordon Hayward,Kyrie Irving,Reggie Jackson,LeBron James,Brandon Jennings,Ty Lawson,Damian Lillard,Jeremy Lin,Kevin Love,Kyle Lowry,Dirk Nowitzki,Victor Oladipo,Chandler Parsons,Chris Paul,Paul Pierce,Jeff Teague,Isaiah Thomas,Kemba Walker,John Wall,Russell Westbrook,Deron Williams"
6,Pero Antic
7,Darrell Arthur
8,"Jeff Adrien,Alexis Ajinca,Cole Aldrich,Omer Asik,Jeff Ayres,Bismack Biyombo,Trevor Booker,Tyson Chandler,Nick Collison,Ed Davis,Jeremy Evans,Jermaine O'Neal,Greg Oden,Henry Sims,Tiago Splitter,Ronny Turiaf,Jarvis Varnado,Jeff Withey,Tyler Zeller"
9,Chris Babb
10,Andrea Bargnani
11,Harrison Barnes
12,Matt Barnes
13,"Byron Mullens,Charlie Villanueva"
14,"Trevor Ariza,Nicolas Batum,DeMarre Carroll,Mike Dunleavy,Channing Frye,George Hill,Josh McRoberts,Lance Stephenson"
15,Kent Bazemore
16,Michael Beasley
17,"Ray Allen,Marco Belinelli,Jose Calderon,Kyle Korver,Courtney Lee,Mike Miller,Patty Mills,Martell Webster"
18,Patrick Beverley
19,DeJuan Blair
20,Steve Blake
21,Andray Blatche
22,Matt Bonner
23,Avery Bradley
24,Corey Brewer
25,"Joel Anthony,Anthony Bennett,Chauncey Billups,Ronnie Brewer,Lorenzo Brown,Shannon Brown,Dwight Buycks,Earl Clark,Jason Collins,Luigi Datome,Brandon Davies,Landry Fields,Jamaal Franklin,Diante Garrett,Alonzo Gee,Archie Goodwin,Ben Gordon,Stephen Jackson,Antawn Jamison,John Jenkins,Orlando Johnson,Sergey Karasev,Shane Larkin,John Lucas,Eric Maynor,Luc Mbah,Ray McCallum,Gal Mekel,Quincy Miller,Arnett Moultrie,Nemanja Nedovic,James Nunnally,Otto Porter,Phil Pressey,Ronnie Price,Anthony Randolph,Glen Rice,Luke Ridnour,Derrick Rose,Brandon Rush,Dennis Schroder,Alexey Shved,Chris Singleton,Peyton Siva,Donald Sloan,Jeffery Taylor,Tyshawn Taylor,Marquis Teague,Garrett Temple,Nate Wolters"
26,"J.J. Barea,Jerryd Bayless,Aaron Brooks,Trey Burke,Jordan Crawford,Jarrett Jack,Shelvin Mack,Jameer Nelson,Brian Roberts,Greivis Vasquez,Mo Williams"
27,"Victor Claver,Solomon Hill,Julyan Stone"
28,"Luke Babbitt,Leandro Barbosa,Will Barton,MarShon Brooks,Chase Budinger,Reggie Bullock,Isaiah Canaan,Dionte Christmas,Ian Clark,Austin Daye,Toney Douglas,Wayne Ellington,Willie Green,Jorge Gutierrez,Al Harrington,Manny Harris,Robbie Hummel,Chris Johnson,James Jones,Doron Lamb,Cartier Martin,Roger Mason,C.J. McCollum,Darius Miller,Darius Morris,Shabazz Muhammad,Toure' Murry,Steve Novak,Travis Outlaw,Quincy Pondexter,John Salmons,Tony Snell,Jason Terry,Casper Ware"
29,Caron Butler
30,Jimmy Butler
31,Will Bynum
32,Nick Calathes
33,Kentavious Caldwell-Pope
34,"Bradley Beal,Vince Carter,Wilson Chandler,Randy Foye,Gerald Green,Jeff Green,Gerald Henderson,Joe Johnson,Wesley Matthews,Jodie Meeks,Terrence Ross,J.R. Smith,Klay Thompson"
35,Omri Casspi
36,Mario Chalmers
37,Norris Cole
38,Chris Copeland
39,"LaMarcus Aldridge,Brandon Bass,Andrew Bogut,Carlos Boozer,Chris Bosh,DeMarcus Cousins,Anthony Davis,Andre Drummond,Tim Duncan,Kenneth Faried,Derrick Favors,Marc Gasol,Pau Gasol,Taj Gibson,Marcin Gortat,Blake Griffin,John Henson,J.J. Hickson,Dwight Howard,Serge Ibaka,Al Jefferson,Amir Johnson,Terrence Jones,DeAndre Jordan,Enes Kanter,Kosta Koufos,David Lee,Robin Lopez,Paul Millsap,Greg Monroe,Markieff Morris,Timofey Mozgov,Joakim Noah,Miles Plumlee,Zach Randolph,Jared Sullinger,Jason Thompson,Tristan Thompson,Jonas Valanciunas,Anderson Varejao,Nikola Vucevic,David West"
40,"Arron Afflalo,D.J. Augustin,Jamal Crawford,Eric Gordon,Brandon Knight,Kevin Martin,Dion Waiters,Nick Young"
41,Jae Crowder
42,Dante Cunningham
43,"Elton Brand,Samuel Dalembert,Gorgui Dieng,Jordan Hill,Kris Humphries,Kyle O'Quinn"
44,Glen Davis
45,Nando De
46,Matthew Dellavedova
47,Boris Diaw
48,Chris Douglas-Roberts
49,Jared Dudley
50,Jordan Farmar
51,"Quincy Acy,Lou Amundson,Aron Baynes,Andrew Bynum,Dewayne Dedmon,Vitor Faverani,Joel Freeland,Rudy Gobert,Aaron Gray,Udonis Haslem,Bernard James,Andrei Kirilenko,Alex Len,Meyers Leonard,Jason Maxiell,Nazr Mohammed,Donatas Motiejunas,Mike Muscala,Daniel Orton,Kevin Seraphin,Jason Smith,Jeremy Tyler,Ekpe Udoh"
52,"Raymond Felton,Kirk Hinrich"
53,Derek Fisher
54,"Alan Anderson,Evan Fournier,Marcus Thornton"
55,Jimmer Fredette
56,"Shane Battier,Francisco Garcia"
57,Kevin Garnett
58,Danny Granger
59,Danny Green
60,Draymond Green
61,Jordan Hamilton
62,"Reggie Evans,Tyler Hansbrough"
63,"Tim Hardaway,Anthony Morrow"
64,Maurice Harkless
65,Josh Harrellson
66,Devin Harris
67,Mike Harris
68,Tobias Harris
69,Spencer Hawes
70,Chuck Hayes
71,Xavier Henry
72,Roy Hibbert
73,Nene Hilario
74,Jrue Holiday
75,Ryan Hollins
76,Al Horford
77,Andre Iguodala
78,Ersan Ilyasova
79,"James Anderson,Richard Jefferson"
80,Jonas Jerebko
81,James Johnson
82,Wesley Johnson
83,"Rasual Butler,Perry Jones"
84,Cory Joseph
85,Chris Kaman
86,Ryan Kelly
87,Michael Kidd-Gilchrist
88,Jeremy Lamb
89,Carl Landry
90,Kawhi Leonard
91,"Drew Gooden,Jon Leuer"
92,Rashard Lewis
93,Shaun Livingston
94,Brook Lopez
95,"Steven Adams,Ian Mahinmi"
96,Shawn Marion
97,Kendall Marshall
98,"Gustavo Ayon,Kenyon Martin,Andre Roberson"
99,Ben McLemore
100,Khris Middleton
101,E'Twaun Moore
102,Marcus Morris
103,"Kobe Bryant,Andre Miller,Steve Nash,Beno Udrih"
104,"O.J. Mayo,Gary Neal"
105,Andrew Nicholson
106,Kelly Olynyk
107,Zaza Pachulia
108,Jannero Pargo
109,Tony Parker
110,Patrick Patterson
111,Nikola Pekovic
112,Kendrick Perkins
113,"Chris Andersen,Mason Plumlee,Brandan Wright"
114,Pablo Prigioni
115,Tayshaun Prince
116,Miroslav Raduljica
117,"C.J. Miles,J.J. Redick"
118,Austin Rivers
119,Nate Robinson
120,Thomas Robinson
121,Rajon Rondo
122,Ricky Rubio
123,Robert Sacre
124,Larry Sanders
125,Luis Scola
126,Mike Scott
127,Thabo Sefolosha
128,"Alec Burks,Ramon Sessions"
129,Iman Shumpert
130,Kyle Singler
131,Ish Smith
132,Josh Smith
133,Marreese Speights
134,Greg Stiemsma
135,Amar'e Stoudemire
136,Rodney Stuckey
137,Mirza Teletovic
138,"Tornike Shengelia,Hasheem Thabeet"
139,Hollis Thompson
140,Jamaal Tinsley
141,Anthony Tolliver
142,P.J. Tucker
143,Evan Turner
144,Jan Vesely
145,Dwyane Wade
146,Gerald Wallace
147,C.J. Watson
148,Earl Watson
149,Derrick Williams
150,Elliot Williams
151,Lou Williams
152,Marvin Williams
153,Shawne Williams
154,"Hedo Turkoglu,Metta World"
155,Chris Wright
156,Dorell Wright
157,Tony Wroten
158,Thaddeus Young
159,Cody Zeller
