Group,Player
0,"Mahmoud Abdul-Rauf,Tariq Abdul-Wahad,Cory Alexander,Courtney Alexander,Rafer Alston,Kenny Anderson,Isaac Austin,William Avery,Dalibor Bagaric,Jonathan Bender,Corey Benjamin,Earl Boykins,Chucky Brown,Dee Brown,Rick Brunson,Mark Bryant,Rodney Buford,Brian Cardinal,Duane Causwell,Calbert Cheaney,Mateen Cleaves,Derrick Coleman,Bimbo Coles,Jason Collier,Tyrone Corbin,Chris Crawford,Jamal Crawford,John Crotty,Vonteego Cummings,Michael Curry,Erick Dampier,Terry Davis,Todd Day,Vinny Del,Derrick Dial,Keyon Dooling,Sherman Douglas,Bryce Drew,Chris Dudley,Tyus Edney,Kevin Edwards,Obinna Ekezie,Khalid El-Amin,Jamie Feick,Derek Fisher,Greg Foster,Chris Garner,Matt Geiger,Devean George,Eddie Gill,Kendall Gill,Anthony Goldwire,Steve Goodrich,Adrian Griffin,A.J. Guyton,Anfernee Hardaway,Hersey Hawkins,Cedric Henderson,Chris Herren,Eddie House,Troy Hudson,Jim Jackson,Tim James,Anthony Johnson,Avery Johnson,DerMarr Johnson,Popeye Jones,Adam Keefe,Jerome Kersey,Travis Knight,Dan Langhi,Quincy Lewis,Luc Longley,Tyronn Lue,Dan Majerle,Desmond Mason,Vernon Maxwell,Walter McCarty,Jim McIlvaine,Roshown McLeod,Chris Mills,Terry Mills,Sam Mitchell,Jerome Moiso,Eric Montross,Chris Mullin*,Tracy Murray,Ira Newble,Kevin Ollie,Doug Overton,Billy Owens,Sam Perkins,Elliot Perry,Wesley Person,Chris Porter,Lavor Postell,Laron Profit,Joel Przybilla,Eldridge Recasner,Isaiah Rider,Larry Robinson,Michael Ruffin,Soumaila Samake,Pepe Sanchez,Detlef Schrempf,Shawnelle Scott,Brian Skinner,Mike Smith,Vladimir Stepania,DeShawn Stevenson,Michael Stewart,Erick Strickland,Mark Strickland,Derek Strong,Bruno Sundov,Dragan Tarlac,Gary Trent,David Vanterpool,Jake Voskuhl,John Wallace,Doug West,Ruben Wolkowyski"
1,"Ray Allen,Derek Anderson,Shandon Anderson,Darrell Armstrong,Travis Best,Mike Bibby,Mookie Blaylock,Terrell Brandon,Kobe Bryant,Vince Carter,Sam Cassell,Doug Christie,Baron Davis,Tony Delk,Michael Dickerson,Michael Finley,Rick Fox,Steve Francis,Richard Hamilton,Tim Hardaway,Lucious Harris,Allan Houston,Allen Iverson*,Mark Jackson,Antawn Jamison,Larry Johnson,Eddie Jones,Jason Kidd,Rashard Lewis,Karl Malone*,Stephon Marbury,Jamal Mashburn,Tracy McGrady,Jeff McInnis,Aaron McKie,Ron Mercer,Andre Miller,Mike Miller,Reggie Miller*,Cuttino Mobley,Lamond Murray,Steve Nash,Dirk Nowitzki,Lamar Odom,Gary Payton*,Morris Peterson,Eric Piatkowski,Paul Pierce,Scottie Pippen*,James Posey,Glen Rice,Clifford Robinson,Glenn Robinson,Rodney Rogers,Jalen Rose,Bryon Russell,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Stockton*,Peja Stojakovic,Damon Stoudamire,Wally Szczerbiak,Jason Terry,Tim Thomas,Nick Van,Keith Van,Antoine Walker,David Wesley,Alvin Williams"
2,Nick Anderson
3,Stacey Augmon
4,"Dana Barros,Jon Barry,Chauncey Billups,Jud Buechler,Matt Bullard,Dell Curry,Hubert Davis,Sean Elliott,Damon Jones,Steve Kerr,Trajan Langdon,Johnny Newman,Mike Penberthy,Mitch Richmond*,Chris Whitney,Shammond Williams"
5,"Brent Barry,Antonio Daniels,Fred Hoiberg,Toni Kukoc,Terry Porter,Charlie Ward"
6,"Tony Battie,Mark Blount,Kelvin Cato,Andrew DeClercq,Danny Fortson,Lawrence Funderburke,Dean Garrett,Todd MacCulloch,Cherokee Parks,Don Reid,Carlos Rogers,Reggie Slater,Felton Spencer,Stromile Swift,Robert Traylor"
7,"David Benoit,Cal Bowdler,Chris Carr,Cedric Ceballos,Bill Curley,Kornel David,Darvin Ham,Gerard King,Mark Madsen,Lee Nailon,Olumide Oyedeji,Daniel Santiago,Otis Thorpe"
8,"Corie Blount,Evan Eschmeyer,Jeff Foster,Zydrunas Ilgauskas,Ervin Johnson,Jamaal Magloire,Jelani McCoy,Mikki Moore,Alonzo Mourning*,Malik Rose,Michael Smith,Zan Tabak,Jake Tsakalidis,Samaki Walker,Jerome Williams"
9,Bruce Bowen
