Group,Player
10,"Tyson Chandler,Dewayne Dedmon,Cristiano Felicio,Montrezl Harrell,Nene Hilario,Richaun Holmes,Amir Johnson,David Lee,JaVale McGee,Salah Mejri,Nerlens Noel,Lucas Nogueira,Dwight Powell,Willie Reed"
11,Ian Clark
12,"Malcolm Delaney,Matthew Dellavedova,Tim Frazier,Brandon Jennings,Jonathon Simmons,Evan Turner,Tyler Ulis,Isaiah Whitehead"
13,Boris Diaw
14,Spencer Dinwiddie
15,Joel Embiid
16,Raymond Felton
17,Rudy Gay
18,Jerami Grant
19,"Jeff Green,Gerald Henderson,Brandon Knight,Emmanuel Mudiay"
20,Andrew Harrison
21,Jeremy Lamb
22,Shelvin Mack
23,"Andre Iguodala,Luc Mbah,Kelly Olynyk"
24,Rodney McGruder
25,Shabazz Muhammad
26,Dirk Nowitzki
27,Tony Parker
28,Bobby Portis
29,Norman Powell
30,Sergio Rodriguez
31,Marreese Speights
32,Dion Waiters
33,"Shaun Livingston,David West"
