Group,Player
0,Alaa Abdelnaby
1,Danny Ainge
2,Victor Alexander
3,Kenny Anderson
4,"Rafael Addison,Ron Anderson,Willie Anderson,Steve Bardo,Jon Barry,John Battle,Tony Bennett,Rolando Blackman,Alex Blackwell,Lance Blanks,Kevin Brooks,Duane Cooper,Hubert Davis,Greg Dreiling,James Edwards,Sleepy Floyd,Winston Garland,Tate George,Greg Grant,Litterial Green,Steve Henson,Sean Higgins,Jaren Jackson,Jim Jackson,Dave Johnson,Frank Johnson,Steve Kerr,Negele Knight,Todd Lichti,Don MacLean,Mark Macon,Travis Mays,Isaiah Morris,Tracy Murray,Melvin Newbern,Doug Overton,Gerald Paddio,John Paxson,Kenny Payne,Bobby Phills,Brent Price,Blair Rasmussen,Tree Rollins,Malik Sealy,Brad Sellers,Chris Smith,Bryant Stith,Lamont Strothers,Darrell Walker,Corey Williams,Kennard Winchester,Randy Woods,Danny Young"
5,Greg Anthony
6,Stacey Augmon
7,"Anthony Avent,Terry Davis,Kevin Duckworth,Doug Smith"
8,Thurl Bailey
9,"Doug Christie,Kevin Lynch,Paul Pressey"
10,David Benoit
11,Manute Bol
12,Walter Bond
13,Anthony Bonner
14,Anthony Bowie
15,Sam Bowie
16,Terrell Brandon
17,"Mark Acres,Isaac Austin,Randy Breuer,Chucky Brown,Willie Burton,Dexter Cambridge,Terry Catledge,Pete Chilcutt,Marty Conlon,Joe Courtney,Radisav Curcic,Greg Foster,Matt Geiger,Mike Gminski,Jeff Grayer,Sidney Green,Jay Guidinger,Tom Hammonds,Scott Hastings,Stephen Howard,Thomas Jordan,Tim Kempton,Alec Kessler,Bernard King*,Stacey King,Alton Lister,Sam Mack,Moses Malone*,Marlon Maxey,Jerrod Mustaf,Walter Palmer,Ed Pinckney,Gary Plummer,Mark Randall,Jeff Sanders,Steve Scheffler,Charles Shackleford,Andre Spencer,LaSalle Thompson,Robert Werdann,Jayson Williams,Lorenzo Williams,Joe Wolf,David Wood"
18,Frank Brickowski
19,Scott Brooks
20,"Dee Brown,Mark Jackson,Nate McMillan,Eric Murdock,Gary Payton*,Doc Rivers,Alvin Robertson,John Stockton*,Rod Strickland,Sedale Threatt,Micheal Williams"
21,Randy Brown
22,"Keith Askins,Jud Buechler,Ed Nealy"
23,Matt Bullard
24,Elden Campbell
25,"Mark Bryant,Duane Causwell,Chris Gatling,Kenny Gattison,Carl Herrera,Will Perdue,Mark West"
26,Cedric Ceballos
27,Tom Chambers
28,"Vincent Askew,Maurice Cheeks,Chris Corchiani,John Crotty,Keith Jennings"
29,"Charles Barkley*,Michael Cage,Antoine Carr,Derrick Coleman,Tyrone Corbin,Brad Daugherty,Dale Davis,Vlade Divac,Clyde Drexler*,Blue Edwards,LaPhonso Ellis,Pervis Ellison,Patrick Ewing*,Kendall Gill,Harvey Grant,Horace Grant,A.C. Green,Ron Harper,Tyrone Hill,Larry Johnson,Michael Jordan*,Shawn Kemp,Christian Laettner,Reggie Lewis,Grant Long,Karl Malone*,Danny Manning,Anthony Mason,Xavier McDaniel,Derrick McKey,Terry Mills,Chris Morris,Alonzo Mourning*,Dikembe Mutombo*,Larry Nance,Ken Norman,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Scottie Pippen*,Clifford Robinson,David Robinson*,Detlef Schrempf,Rony Seikaly,Lionel Simmons,Charles Smith,Rik Smits,Wayman Tisdale,Clarence Weatherspoon,Buck Williams,Hot Rod,Reggie Williams,Kevin Willis,James Worthy*"
30,"B.J. Armstrong,Bimbo Coles,Lloyd Daniels,Todd Day,Kevin Gamble,Derek Harper,Vernon Maxwell,Dennis Scott,Kenny Smith,Walt Williams"
31,Lester Conner
