Group,Player
0,"Michael Adams,Rafael Addison,Cory Alexander,Jerome Allen,John Amaechi,Ashraf Amaya,Greg Anderson,Steve Bardo,Jon Barry,Mario Bennett,Travis Best,Corie Blount,Melvin Booker,Anthony Bowie,Marques Bragg,Tim Breaux,Frank Brickowski,Scott Brooks,Mike Brown,Randy Brown,Jud Buechler,Matt Bullard,Scott Burrell,Junior Burrough,Mitchell Butler,Jason Caffey,Adrian Caldwell,Chris Carr,Duane Causwell,Pete Chilcutt,Randolph Childress,Doug Christie,Derrick Coleman,Marty Conlon,Tyrone Corbin,Joe Courtney,John Crotty,Michael Curry,Sasha Danilovic,Yinka Dare,Mark Davis,Terry Davis,Andrew DeClercq,Richard Dumas,Ledell Eackles,Acie Earl,Doug Edwards,James Edwards,Kevin Edwards,Howard Eisley,Mario Elie,LaPhonso Ellis,Vincenzo Esposito,Duane Ferrell,Matt Fish,Sherell Ford,Greg Foster,Kevin Gamble,Kenny Gattison,Anthony Goldwire,Greg Graham,Ron Grandison,Gary Grant,Greg Grant,Tom Hammonds,Darrin Hancock,Lucious Harris,Antonio Harvey,Carl Herrera,Sean Higgins,Tyrone Hill,Donald Hodge,Byron Houston,Bobby Hurley,Eddie Johnson,Charles Jones,Reggie Jordan,Randolph Keys,Jimmy King,Stacey King,Joe Kleine,Jon Koncak,Antonio Lang,Eric Leckner,Voshon Lenard,Martin Lewis,Alton Lister,Brad Lohaus,George Lynch,Sam Mack,Don MacLean,Mark Macon,Rick Mahorn,Jeff Malone,Danny Manning,Rich Manning,Donny Marshall,Donyell Marshall,Darrick Martin,Jamal Mashburn,Tony Massenburg,Lee Mayberry,Bob McCann,Jim McIlvaine,Nate McMillan,Loren Meyer,Anthony Miller,Harold Miner,Eric Mobley,Eric Montross,Tracy Moore,Lawrence Moten,Todd Mundt,Pete Myers,Ed O'Bannon,Dan O'Sullivan,Greg Ostertag,Bo Outlaw,Doug Overton,Robert Parish*,Cherokee Parks,Tim Perry,Eric Piatkowski,Mark Price,Eldridge Recasner,Khalid Reeves,J.R. Reid,Terrence Rencher,Shawn Respert,Jerry Reynolds,Eric Riley,Doc Rivers,Fred Roberts,Stanley Roberts,Rumeal Robinson,Lou Roe,Carlos Rogers,Sean Rooks,Donald Royal,Clifford Rozier,Bryon Russell,John Salley,Danny Schayes,Steve Scheffler,Dwayne Schintzius,Lionel Simmons,Dickey Simpkins,Scott Skiles,Michael Smith,Tony Smith,Eric Snow,Derek Strong,Bob Sura,Greg Sutton,Brooks Thompson,LaSalle Thompson,Wayman Tisdale,Keith Tower,Gary Trent,Jeff Turner,David Vaughn,Rex Walters,Charlie Ward,Jamie Watson,Chris Webber,Bill Wennington,Doug West,Mark West,Dwayne Whitfield,Chris Whitney,Gerald Wilkins,Herb Williams,Micheal Williams,Monty Williams,Reggie Williams,Scott Williams,Corliss Williamson,David Wingate,Dontonio Wingfield,Joe Wolf,David Wood,Haywoode Workman,George Zidek"
1,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,Willie Anderson,Greg Anthony,B.J. Armstrong,Keith Askins,Dana Barros,Brent Barry,David Benoit,Mookie Blaylock,Terrell Brandon,Dee Brown,Sam Cassell,Rex Chapman,Calbert Cheaney,Chris Childs,Bimbo Coles,Dell Curry,Hubert Davis,Todd Day,Terry Dehere,Vinny Del,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Tyus Edney,Blue Edwards,Craig Ehlo,Sean Elliott,Dale Ellis,Danny Ferry,Michael Finley,Rick Fox,Kendall Gill,Anfernee Hardaway,Tim Hardaway,Derek Harper,Ron Harper,Hersey Hawkins,Jeff Hornacek,Robert Horry,Allan Houston,Lindsey Hunter,Jim Jackson,Mark Jackson,Avery Johnson,Kevin Johnson,Eddie Jones,Michael Jordan*,Steve Kerr,Jason Kidd,Toni Kukoc,Tim Legler,Dan Majerle,Vernon Maxwell,George McCloud,Aaron McKie,Reggie Miller*,Chris Mills,Terry Mills,Chris Morris,Chris Mullin*,Eric Murdock,Tracy Murray,Johnny Newman,Gary Payton*,Anthony Peeler,Sam Perkins,Chuck Person,Wesley Person,Bobby Phills,Scottie Pippen*,Terry Porter,Brent Price,Glen Rice,Pooh Richardson,Mitch Richmond*,Isaiah Rider,Alvin Robertson,Clifford Robinson,Glenn Robinson,James Robinson,Rodney Rogers,Jalen Rose,Trevor Ruffin,Detlef Schrempf,Byron Scott,Dennis Scott,Kenny Smith,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Starks,Bryant Stith,John Stockton*,Damon Stoudamire,Rod Strickland,Sedale Threatt,Nick Van,David Wesley,Walt Williams"
2,Vincent Askew
3,"Stacey Augmon,Anthony Avent,Vin Baker,Charles Barkley*,Benoit Benjamin,Shawn Bradley,Chucky Brown,P.J. Brown,Michael Cage,Elden Campbell,Cedric Ceballos,Terry Cummings,Antonio Davis,Dale Davis,Bison Dele,Vlade Divac,Patrick Ewing*,Kevin Garnett,Matt Geiger,Armen Gilliam,Brian Grant,Horace Grant,A.C. Green,Tom Gugliotta,Grant Hill,Juwan Howard,Ervin Johnson,Larry Johnson,Popeye Jones,Shawn Kemp,Jerome Kersey,Christian Laettner,Andrew Lang,Grant Long,Luc Longley,Karl Malone*,Anthony Mason,Antonio McDyess,Derrick McKey,Oliver Miller,Sam Mitchell,Alonzo Mourning*,Gheorghe Muresan,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Billy Owens,Olden Polynice,Dino Radja,Bryant Reeves,David Robinson*,Dennis Rodman*,Arvydas Sabonis*,Rony Seikaly,Charles Smith,Joe Smith,Rik Smits,Kurt Thomas,Otis Thorpe,Loy Vaught,Rasheed Wallace,Clarence Weatherspoon,Buck Williams,Jayson Williams,Kevin Willis"
4,"Derrick Alston,Mark Bryant,Antoine Carr,Chris Dudley,Pervis Ellison,Chris Gatling,Alan Henderson,Adam Keefe,Will Perdue,Ed Pinckney,Theo Ratliff,Don Reid,Felton Spencer,Zan Tabak,Hot Rod,Lorenzo Williams"
5,Tony Dumas
6,Vern Fleming
7,Harvey Grant
8,Magic Johnson*
9,Chris King
