Group,Player
0,Derek Anderson
1,Kenny Anderson
2,"Greg Anthony,Dana Barros,Brent Barry,Dee Brown,Jud Buechler,Chris Childs,Tyrone Corbin,Dell Curry,Hubert Davis,Michael Dickerson,Joe Dumars*,Mario Elie,Dale Ellis,Danny Ferry,Rick Fox,Derek Harper,Jaren Jackson,Sam Mack,Dan Majerle,Vernon Maxwell,George McCloud,Cuttino Mobley,Chris Mullin*,Sam Perkins,Chuck Person,Wesley Person,Eric Piatkowski,Terry Porter,Brent Price,Bryant Stith,Peja Stojakovic,Eric Washington,Walt Williams"
3,"Ray Allen,Nick Anderson,Shandon Anderson,Darrell Armstrong,Mike Bibby,Chauncey Billups,Mookie Blaylock,Randy Brown,Doug Christie,Sean Elliott,Michael Finley,Anfernee Hardaway,Tim Hardaway,Ron Harper,Hersey Hawkins,Jeff Hornacek,Allan Houston,Lindsey Hunter,Allen Iverson*,Mark Jackson,Larry Johnson,Eddie Jones,Jason Kidd,Kerry Kittles,Brevin Knight,Toni Kukoc,Stephon Marbury,Reggie Miller*,Chris Mills,Sam Mitchell,Lamond Murray,Tyrone Nesby,Gary Payton*,Bobby Phills,Paul Pierce,Scottie Pippen*,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Jalen Rose,Bryon Russell,Steve Smith,Eric Snow,Latrell Sprewell,Jerry Stackhouse,John Starks,John Stockton*,Damon Stoudamire,Rod Strickland,Nick Van,Antoine Walker,Charlie Ward,David Wesley,Jason Williams"
4,"Cory Alexander,Chris Anstey,B.J. Armstrong,Keith Askins,Thurl Bailey,Toby Bailey,Drew Barry,Corey Beck,Corey Benjamin,Corie Blount,Muggsy Bogues,Keith Booth,Bruce Bowen,Earl Boykins,Gerald Brown,Matt Bullard,Scott Burrell,Mitchell Butler,Antoine Carr,Chris Carr,Cory Carr,Sam Cassell,Duane Causwell,Cedric Ceballos,Pete Chilcutt,Keon Clark,Austin Croshere,John Crotty,William Cunningham,Bill Curley,Antonio Daniels,Ricky Davis,Terry Dehere,Tony Delk,Bryce Drew,Chris Dudley,Blue Edwards,LaPhonso Ellis,Brian Evans,Greg Foster,Adonal Foyle,Todd Fuller,Marlon Garnett,Pat Garrity,Armen Gilliam,Harvey Grant,Ed Gray,Tom Hammonds,Al Harrington,Lucious Harris,Michael Hawkins,J.R. Henderson,Mark Hendrickson,Carl Herrera,Jerald Honeycutt,Robert Horry,Troy Hudson,Zydrunas Ilgauskas,Randell Jackson,Anthony Johnson,Charles Jones,Damon Jones,Popeye Jones,Reggie Jordan,Steve Kerr,Jerome Kersey,Joe Kleine,Christian Laettner,Raef LaFrentz,Andrew Lang,Rusty LaRue,Tim Legler,Voshon Lenard,Rashard Lewis,Tyronn Lue,Don MacLean,Rick Mahorn,Matt Maloney,Lee Mayberry,Walter McCarty,Jim McIlvaine,Jeff McInnis,Derrick McKey,Roshown McLeod,Anthony Miller,Greg Minor,Nazr Mohammed,Chris Morris,Eric Murdock,Tracy Murray,Johnny Newman,Moochie Norris,Charles O'Bannon,Jermaine O'Neal,Doug Overton,Billy Owens,Robert Pack,Andrae Patterson,Ruben Patterson,Anthony Peeler,Elliot Perry,Scot Pollard,Eldridge Recasner,Bryant Reeves,Khalid Reeves,Rodrick Rhodes,Pooh Richardson,Eric Riley,James Robinson,Dennis Rodman*,Sean Rooks,Danny Schayes,Dennis Scott,Malik Sealy,Charles Shackleford,Jeffrey Sheppard,Brian Skinner,Charles Smith,Felton Spencer,Ryan Stack,Vladimir Stepania,Michael Stewart,Erick Strickland,Mark Strickland,Johnny Taylor,David Vaughn,Loy Vaught,Samaki Walker,Rex Walters,Bill Wennington,Doug West,Mark West,DeJuan Wheat,Jahidi White,Chris Whitney,Dominique Wilkins*,Hot Rod"
5,Stacey Augmon
6,"George Lynch,Charles Oakley"
7,"Adam Keefe,Reggie Slater,Derek Strong,Aaron Williams"
8,Vin Baker
9,"Tariq Abdul-Wahad,Shareef Abdur-Rahim,Isaac Austin,Charles Barkley*,Tony Battie,Shawn Bradley,P.J. Brown,Kobe Bryant,Mark Bryant,Marcus Camby,Elden Campbell,Vince Carter,Derrick Coleman,Terry Cummings,Erick Dampier,Antonio Davis,Dale Davis,Andrew DeClercq,Bison Dele,Vlade Divac,Tim Duncan,Patrick Ewing*,Danny Fortson,Kevin Garnett,Dean Garrett,Matt Geiger,Kendall Gill,Brian Grant,Horace Grant,Tom Gugliotta,Matt Harpring,Alan Henderson,Cedric Henderson,Grant Hill,Juwan Howard,Larry Hughes,Antawn Jamison,Ervin Johnson,Shawn Kemp,Grant Long,Luc Longley,Felipe Lopez,Karl Malone*,Danny Manning,Donyell Marshall,Tony Massenburg,Antonio McDyess,Tracy McGrady,Alonzo Mourning*,Dikembe Mutombo*,Shaquille O'Neal*,Hakeem Olajuwon*,Michael Olowokandi,Greg Ostertag,Vitaly Potapenko,Theo Ratliff,Don Reid,J.R. Reid,David Robinson*,Glenn Robinson,Malik Rose,Arvydas Sabonis*,Detlef Schrempf,Dickey Simpkins,Joe Smith,Michael Smith,Rik Smits,Maurice Taylor,Kurt Thomas,Otis Thorpe,Robert Traylor,Gary Trent,Keith Van,Ben Wallace,Rasheed Wallace,Chris Webber,Jayson Williams,Jerome Williams,Corliss Williamson,Kevin Willis,Lorenzen Wright"
10,Jon Barry
11,"Travis Best,Howard Eisley"
12,Chucky Brown
13,Jason Caffey
14,Kelvin Cato
15,Calbert Cheaney
16,"Terrell Brandon,Bimbo Coles"
17,Chris Crawford
18,Michael Curry
19,Kornel David
20,"Terry Davis,Travis Knight,Jelani McCoy,Brad Miller,Eric Montross,Bo Outlaw,Will Perdue,John Thomas"
21,Michael Doleac
22,Sherman Douglas
23,Jamie Feick
24,Chris Gatling
25,"Lawrence Funderburke,Othella Harrington,Clarence Weatherspoon"
26,Tyrone Hill
27,Bobby Jackson
28,Jim Jackson
29,Avery Johnson
30,"Rex Chapman,Derek Fisher,Darrick Martin,Steve Nash"
31,Jamal Mashburn
32,Aaron McKie
33,Ron Mercer
34,Dirk Nowitzki
35,"A.C. Green,Cherokee Parks"
36,Olden Polynice
37,Glen Rice
38,Rodney Rogers
39,Bob Sura
40,Tim Thomas
41,John Wallace
42,"Vinny Del,Alvin Williams"
43,Eric Williams
44,Haywoode Workman
