Group,Player
0,Alvan Adams
1,Michael Adams
2,"Mark Aguirre,Larry Bird*,Rolando Blackman,Tom Chambers,Adrian Dantley*,Walter Davis,Clyde Drexler*,Dale Ellis,Alex English*,Sleepy Floyd,Derek Harper,Ron Harper,Eddie Johnson,Magic Johnson*,Michael Jordan*,Fat Lever,Jeff Malone,Chris Mullin*,Chuck Person,Ricky Pierce,Alvin Robertson,Byron Scott,Reggie Theus,Isiah Thomas*,Kiki Vandeweghe,Dominique Wilkins*,Gerald Wilkins"
3,"Mark Alarie,Buck Johnson,Johnny Rogers"
4,John Bagley
5,Greg Ballard
6,Gene Banks
7,"Kareem Abdul-Jabbar*,Charles Barkley*,Benoit Benjamin,Manute Bol,Joe Barry,Dave Corzine,Terry Cummings,Mark Eaton,Patrick Ewing*,Roy Hinson,Charles Jones,Jerome Kersey,Bill Laimbeer,Alton Lister,Karl Malone*,Xavier McDaniel,Kevin McHale*,Larry Nance,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Jim Petersen,Jack Sikma,Steve Stipanovich,LaSalle Thompson,Herb Williams,Hot Rod,Orlando Woolridge,James Worthy*"
8,Kent Benson
9,Walter Berry
10,Dudley Bradley
11,"Ron Anderson,Adrian Branch"
12,"Rafael Addison,Richard Anderson,John Battle,Otis Birdsong,Junior Bridgeman,Dell Curry,Quintin Dailey,Kenny Fields,Grant Gondrezick,Steve Harris,Mike Holton,Geoff Huston,Eddie Johnson,Frank Johnson,Marques Johnson,Anthony Jones,Allen Leavell,Wes Matthews,Ben McDonald,Mike Mitchell,Perry Moss,Johnny Newman,Michael Phelps,Harold Pressley,Mark Price,Clinton Smith,Terence Stansbury,Brook Steppe,Bernard Thompson,Elston Turner,Jay Vincent,Sam Vincent,Kevin Williams,Ray Williams,Othell Wilson,Al Wood"
13,"James Bailey,William Bedford,Uwe Blab,Sam Bowie,Michael Brooks,Tony Campbell,Rick Carlisle,Tyrone Corbin,Pat Cummings,Darren Daye,Greg Dreiling,Franklin Edwards,Craig Ehlo,Chris Engler,Dave Feitl,World B.,Stewart Granger,Kenny Green,Scott Hastings,Conner Henry,Steffond Johnson,Larry Krystkowiak,Pace Mannion,Fernando Martin,Maurice Martin,Scooter McCray,Mark McNamara,Paul Mokeski,Jay Murphy,Chuck Nevitt,Kurt Nimphius,Mike O'Koren,Louis Orr,Jerry Reynolds,Dan Roundfield,Walker Russell,Russ Schoene,Scott Skiles,Keith Smith,Otis Smith,Mike Smrek,Bob Thornton,Melvin Turpin,Chris Washburn,Bill Wennington,Jerome Whitehead,Eddie Lee,Gus Williams,Brad Wright"
14,"Frank Brickowski,Mike Brown,Kevin Duckworth,Kenny Gattison,Marc Iavaroni,Tim Kempton,Chris McNealy,Jeff Turner"
15,Tony Brown
16,Antoine Carr
17,Kenny Carr
18,"Bill Cartwright,Cedric Maxwell"
19,Terry Catledge
20,"Maurice Cheeks,Joe Dumars*,Vern Fleming,Jay Humphries,Dennis Johnson*,Rodney McCray,Terry Porter,Paul Pressey,Doc Rivers,John Stockton*,Darrell Walker"
21,"Steve Colter,Kyle Macy,Clint Richardson,Jerry Sichting,Sedale Threatt"
22,Darwin Cook
23,Wayne Cooper
24,"Randy Breuer,Earl Cureton,Sidney Green,Ralph Sampson*,Larry Smith"
25,"Ben Coleman,Darryl Dawkins,Jeff Ruland,Billy Thompson"
26,"Johnny Dawkins,Larry Drew,Dirk Minniefield,Derek Smith,Rory Sparrow,Pearl Washington"
27,"Michael Cage,Brad Daugherty,James Donaldson,Artis Gilmore*,Mike Gminski,A.C. Green,Dave Greenwood,Steve Johnson,Cliff Levingston,Moses Malone*,Tim McCormick,Ed Pinckney,Otis Thorpe,Wayman Tisdale,Buck Williams,Kevin Willis"
28,T.R. Dunn
29,"James Edwards,Bernard King*"
30,Julius Erving*
31,Lancaster Gordon
32,"Stuart Gray,Greg Kite,Jawann Oldham,Nick Vanos,Danny Vranes,Granville Waiters,Bill Walton*"
33,Bob Hansen
34,Bill Hanzlik
35,"Rickey Green,Gerald Henderson,Kelly Tripucka,Darnell Valentine"
36,Rod Higgins
37,"Danny Ainge,Michael Cooper,Mike Evans,Darrell Griffith,Craig Hodges,John Lucas,Mike McGee,Kevin McKenna,Jim Paxson,John Paxson,Jon Sundvold,Trent Tucker"
38,Jeff Hornacek
39,Phil Hubbard
40,Clemon Johnson
41,Vinnie Johnson
42,"Caldwell Jones,Jon Koncak"
43,Albert King
44,Keith Lee
45,Lewis Lloyd
46,Maurice Lucas
47,Rick Mahorn
48,Nate McMillan
49,Sidney Moncrief
50,Johnny Moore
51,Pete Myers
52,Ed Nealy
53,Charles Oakley
54,Mark Olberding
55,Ben Poquette
56,Kurt Rambis
57,"Joe Kleine,Blair Rasmussen"
58,Robert Reid
59,Fred Roberts
60,Cliff Robinson
61,Dennis Rodman*
62,"Tree Rollins,John Salley"
63,Mike Sanders
64,Danny Schayes
65,Detlef Schrempf
66,Carey Scurry
67,Brad Sellers
68,Purvis Short
69,Roy Tarpley
70,Terry Teagle
71,"Thurl Bailey,Mychal Thompson"
72,Andrew Toney
73,Terry Tyler
74,Kenny Walker
75,Spud Webb
76,Marvin Webster
77,Mark West
78,Ennis Whatley
79,Rory White
80,Mitchell Wiggins
81,John Williams
82,David Wingate
83,Randy Wittman
84,Leon Wood
85,"John Long,Mike Woodson"
86,"Brad Davis,Danny Young"
