Group,Player
10,Calbert Cheaney
11,Michael Curry
12,Kornel David
13,Sherman Douglas
14,"Travis Best,Vinny Del,Howard Eisley,Jim Jackson,Alvin Williams"
15,Bobby Jackson
16,Avery Johnson
17,Jamal Mashburn
18,Aaron McKie
19,Dirk Nowitzki
20,Olden Polynice
21,Rodney Rogers
22,Bob Sura
23,Tim Thomas
24,John Wallace
25,Eric Williams
