Group,Player
0,"LaMarcus Aldridge,Tony Allen,Al-Farouq Aminu,Omer Asik,Brandon Bass,Andray Blatche,Carlos Boozer,Chris Bosh,Tyson Chandler,DeMarcus Cousins,Anthony Davis,Ed Davis,Tim Duncan,Kenneth Faried,Derrick Favors,Kevin Garnett,Marc Gasol,Marcin Gortat,Blake Griffin,Spencer Hawes,Roy Hibbert,J.J. Hickson,Nene Hilario,Al Horford,Dwight Howard,Serge Ibaka,Al Jefferson,Amir Johnson,DeAndre Jordan,Michael Kidd-Gilchrist,Kosta Koufos,Carl Landry,David Lee,Brook Lopez,Robin Lopez,Shawn Marion,Paul Millsap,Greg Monroe,Joakim Noah,Emeka Okafor,Nikola Pekovic,Zach Randolph,Larry Sanders,Luis Scola,Josh Smith,Tiago Splitter,Jason Thompson,Tristan Thompson,Jonas Valanciunas,Nikola Vucevic,David West,Thaddeus Young,Tyler Zeller"
1,"Ray Allen,Matt Barnes,Caron Butler,Jose Calderon,Mario Chalmers,Mike Dunleavy,Randy Foye,Danny Green,Kirk Hinrich,Jason Kidd,Kyle Korver,John Salmons,Thabo Sefolosha,Alexey Shved,Jason Terry,Marcus Thornton,Dorell Wright"
2,"Quincy Acy,Chris Andersen,Steve Blake,Keith Bogans,Matt Bonner,Aaron Brooks,Wilson Chandler,Chris Copeland,Evan Fournier,Mickael Gelabale,Willie Green,Reggie Jackson,John Jenkins,Roger Mason,Mike Miller,Patty Mills,Quincy Pondexter,Pablo Prigioni"
3,"Jeff Adrien,Jason Collins,Dahntay Jones"
4,"Arron Afflalo,Alan Anderson,Ryan Anderson,Carmelo Anthony,J.J. Barea,Harrison Barnes,Nicolas Batum,Jerryd Bayless,Bradley Beal,Marco Belinelli,Eric Bledsoe,Corey Brewer,Kobe Bryant,Vince Carter,Darren Collison,Mike Conley,Jamal Crawford,Jordan Crawford,Stephen Curry,Luol Deng,DeMar DeRozan,Goran Dragic,Jared Dudley,Kevin Durant,Monta Ellis,Tyreke Evans,Raymond Felton,Danilo Gallinari,Rudy Gay,Alonzo Gee,Paul George,Manu Ginobili,Ben Gordon,Jeff Green,James Harden,Gordon Hayward,Gerald Henderson,George Hill,Jrue Holiday,Andre Iguodala,Kyrie Irving,Jarrett Jack,LeBron James,Brandon Jennings,Joe Johnson,Brandon Knight,Ty Lawson,Damian Lillard,Jeremy Lin,Kyle Lowry,Kevin Martin,Wesley Matthews,O.J. Mayo,Andre Miller,Jameer Nelson,Tony Parker,Chandler Parsons,Chris Paul,Paul Pierce,Tayshaun Prince,J.J. Redick,Luke Ridnour,Nate Robinson,J.R. Smith,Lance Stephenson,Jeff Teague,Isaiah Thomas,Klay Thompson,Evan Turner,Greivis Vasquez,Dwyane Wade,Kemba Walker,John Wall,Martell Webster,Russell Westbrook,Deron Williams,Derrick Williams,Metta World"
5,"Cole Aldrich,Joel Anthony,Gustavo Ayon,Aron Baynes,Andris Biedrins,DeJuan Blair,Trevor Booker,MarShon Brooks,Kwame Brown,DeMarre Carroll,Nick Collison,Jeremy Evans,Aaron Gray,John Henson,Jordan Hill,Ryan Hollins,Kris Humphries,Bernard James,Chris Johnson,Ivan Johnson,Viacheslav Kravtsov,Jon Leuer,Kenyon Martin,Arnett Moultrie,Timofey Mozgov,Jermaine O'Neal,Kyle O'Quinn,Daniel Orton,Zaza Pachulia,Anthony Randolph,Shavlik Randolph,Mike Scott,Greg Smith,Jason Smith,Amar'e Stoudemire,Jared Sullinger,Hasheem Thabeet,Lance Thomas,Ronny Turiaf,Ekpe Udoh,Anderson Varejao,Jan Vesely,Chris Wilcox,Damien Wilkins,Brandan Wright"
6,"Trevor Ariza,Shane Battier,Carlos Delfino,Toney Douglas,Wayne Ellington,Jodie Meeks,C.J. Miles,Gary Neal,Steve Novak,Brian Roberts,Jeffery Taylor,C.J. Watson"
7,Darrell Arthur
8,"James Anderson,Jeff Ayres,Patrick Beverley,Chauncey Billups,Jae Crowder,Austin Daye,Nando De,Chris Duhon,Royal Ivey,Richard Jefferson,Jonas Jerebko,Chris Johnson,James Jones,Terrence Jones,Cory Joseph,Rashard Lewis,DeAndre Liggins,Shelvin Mack,Khris Middleton,Darius Miller,Anthony Morrow,Donatas Motiejunas,Johan Petro,Jason Richardson,DeShawn Stevenson,Kurt Thomas,Charlie Villanueva,Reggie Williams,Terrence Williams"
9,"Lou Amundson,D.J. Augustin,Luke Babbitt,Leandro Barbosa,Andrea Bargnani,Earl Barron,Will Barton,Kent Bazemore,Rodrigue Beaubois,Ronnie Brewer,Chase Budinger,Alec Burks,Marcus Camby,Omri Casspi,Victor Claver,Daequan Cook,Marquis Daniels,DeSagana Diop,Devin Ebanks,Kim English,Landry Fields,Derek Fisher,Joel Freeland,Francisco Garcia,Diante Garrett,Daniel Gibson,Drew Gooden,Gerald Green,Hamed Haddadi,Jordan Hamilton,Ben Hansbrough,Al Harrington,Terrel Harris,Xavier Henry,Grant Hill,Justin Holiday,Josh Howard,Stephen Jackson,Mike James,Jared Jeffries,Charles Jenkins,James Johnson,Orlando Johnson,Wesley Johnson,DeQuan Jones,Dominique Jones,Kevin Jones,Perry Jones,Linas Kleiza,Doron Lamb,Jeremy Lamb,Malcolm Lee,Kevin Love,John Lucas,Corey Maggette,Kendall Marshall,Cartier Martin,Eric Maynor,Luc Mbah,Dominic McGuire,Nazr Mohammed,Darius Morris,Troy Murphy,Travis Outlaw,Jannero Pargo,Jeremy Pargo,Sasha Pavlovic,Mickael Pietrus,A.J. Price,Ronnie Price,Vladimir Radmanovic,Austin Rivers,Terrence Ross,Brandon Roy,Robert Sacre,Samardo Samuels,Iman Shumpert,Chris Singleton,Donald Sloan,Ish Smith,Nolan Smith,Jerry Stackhouse,Tyshawn Taylor,Marquis Teague,Mirza Teletovic,Sebastian Telfair,Garrett Temple,Tyrus Thomas,Anthony Tolliver,Hedo Turkoglu,Rasheed Wallace,Luke Walton,Hakim Warrick,Earl Watson,Maalik Wayns,James White,Tony Wroten,Sam Young"
