Group,Player
0,"Cedric Ceballos,Quintin Dailey,Gerald Glass"
1,"Ron Anderson,John Battle,Rolando Blackman,Tony Campbell,Tom Chambers,Rex Chapman,Sleepy Floyd,Eddie Johnson,Bernard King*,Jeff Malone,Johnny Newman,Chuck Person,Ricky Pierce,Glen Rice,Byron Scott,Reggie Theus,Kiki Vandeweghe,Reggie Williams"
2,Michael Ansley
3,B.J. Armstrong
4,Keith Askins
5,Thurl Bailey
6,"Alaa Abdelnaby,Mark Acres,Greg Anderson,Ken Bannister,Kenny Battle,Mark Bryant,Elden Campbell,Anthony Cook,Wayne Cooper,Dave Corzine,Terry Davis,Johnny Dawkins,Greg Dreiling,Mario Elie,Duane Ferrell,Greg Foster,Sidney Green,Dave Greenwood,Jack Haley,Tom Hammonds,Scott Hastings,Tyrone Hill,Dave Hoppen,Steve Johnson,Alec Kessler,Stacey King,Joe Kleine,Eric Leckner,Cliff Levingston,Tony Massenburg,Tim McCormick,Terry Mills,Jerrod Mustaf,Alan Ogg,Will Perdue,Tim Perry,Jim Petersen,Kurt Rambis,Tree Rollins,Steve Scheffler,Dwayne Schintzius,John Shasky,Billy Thompson,Mychal Thompson,Loy Vaught,Stojko Vrankovic,Kenny Walker,Doug West,Hot Rod,Kenny Williams"
7,"Michael Adams,Mark Aguirre,Danny Ainge,Charles Barkley*,Larry Bird*,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Tim Hardaway,Derek Harper,Hersey Hawkins,Jeff Hornacek,Jay Humphries,Kevin Johnson,Magic Johnson*,Michael Jordan*,Dan Majerle,Vernon Maxwell,Travis Mays,Reggie Miller*,Chris Mullin*,Scottie Pippen*,Terry Porter,Pooh Richardson,Mitch Richmond*,Doc Rivers,Alvin Robertson,Dennis Scott,Scott Skiles,Kenny Smith,John Stockton*,Spud Webb,Dominique Wilkins*,James Worthy*"
8,"Steve Alford,Dana Barros,Drazen Petrovic*,Kelvin Upshaw"
9,William Bedford
10,"Benoit Benjamin,Sam Bowie,Duane Causwell,Mark Eaton,Pervis Ellison,Charles Jones"
