Group,Player
0,"Ray Allen,Rafer Alston,Carmelo Anthony,Gilbert Arenas,Chucky Atkins,Leandro Barbosa,Matt Barnes,Shane Battier,Charlie Bell,Raja Bell,Mike Bibby,Chauncey Billups,Earl Boykins,Devin Brown,Kobe Bryant,Caron Butler,Matt Carroll,Vince Carter,Jamal Crawford,Baron Davis,Ricky Davis,Juan Dixon,Chris Duhon,Mike Dunleavy,Monta Ellis,Maurice Evans,Raymond Felton,Michael Finley,T.J. Ford,Randy Foye,Manu Ginobili,Ben Gordon,Danny Granger,Gerald Green,Richard Hamilton,Al Harrington,Jarvis Hayes,Luther Head,Kirk Hinrich,Josh Howard,Larry Hughes,Andre Iguodala,Allen Iverson*,Jarrett Jack,Stephen Jackson,LeBron James,Mike James,Antawn Jamison,Richard Jefferson,Joe Johnson,Jason Kidd,Kyle Korver,Rashard Lewis,Stephon Marbury,Shawn Marion,Kevin Martin,Tracy McGrady,Andre Miller,Mike Miller,Cuttino Mobley,Steve Nash,Jameer Nelson,Dirk Nowitzki,Lamar Odom,Mehmet Okur,Jannero Pargo,Anthony Parker,Smush Parker,Tony Parker,Chris Paul,Paul Pierce,Tayshaun Prince,Michael Redd,Luke Ridnour,Brandon Roy,John Salmons,Jerry Stackhouse,DeShawn Stevenson,Jason Terry,Tim Thomas,Jamaal Tinsley,Hedo Turkoglu,Ime Udoka,Dwyane Wade,Gerald Wallace,Luke Walton,Earl Watson,Delonte West,Damien Wilkins,Deron Williams,Jason Williams,Mo Williams,Metta World"
1,"Hassan Adams,Tony Allen,Trevor Ariza,Hilton Armstrong,Renaldo Balkman,Maceo Baston,Josh Boone,Ronnie Brewer,Andre Brown,Kwame Brown,Adonal Foyle,Alan Henderson,Ryan Hollins,Alexander Johnson,Amir Johnson,Solomon Jones,Mark Madsen,Aaron McKie,Nazr Mohammed,Shaquille O'Neal*,Bo Outlaw,Jamal Sampson,Darius Songaila,Aaron Williams,Justin Williams,Corliss Williamson"
2,"Michael Doleac,Mickael Gelabale,Linton Johnson,Sean May,Charlie Villanueva"
3,"Maurice Ager,Malik Allen,Alan Anderson,Derek Anderson,Rafael Araujo,Kelenna Azubuike,Marcus Banks,J.J. Barea,Earl Barron,Brandon Bass,Will Blalock,Andray Blatche,Keith Bogans,Matt Bonner,Calvin Booth,Cedric Bozeman,Primoz Brezec,Dee Brown,Shannon Brown,Greg Buckner,Pat Burke,Jackie Butler,Rodney Carney,Jarron Collins,Mardy Collins,Austin Croshere,Marquis Daniels,Dale Davis,Paul Davis,Carlos Delfino,Yakhouba Diawara,Dan Dickau,Travis Diener,Keyon Dooling,Quincy Douby,Melvin Ely,Daniel Ewing,Jordan Farmar,Danny Fortson,Matt Freije,Pat Garrity,Devean George,Daniel Gibson,Gordan Giricek,Stephen Graham,Orien Greene,Lynn Greer,Adrian Griffin,Junior Harrington,Othella Harrington,David Harrison,Jason Hart,Robert Hite,Robert Horry,Eddie House,Troy Hudson,Kris Humphries,Lindsey Hunter,Ersan Ilyasova,Royal Ivey,Luke Jackson,Marc Jackson,Jerome James,Sarunas Jasikevicius,Anthony Johnson,DerMarr Johnson,Bobby Jones,Damon Jones,Fred Jones,James Jones,Jumaine Jones,Viktor Khryapa,Tarence Kinsey,Raef LaFrentz,Kyle Lowry,John Lucas,Damir Markota,Rawle Marshall,Darrick Martin,Roger Mason,Rashad McCants,Jeff McInnis,Keith McLeod,C.J. Miles,Ira Newble,David Noel,Steve Novak,Patrick O'Bryant,Kevin Ollie,Michael Olowokandi,Scott Padgett,Gary Payton*,Scot Pollard,Josh Powell,Ronnie Price,Chris Quinn,Vladimir Radmanovic,Shavlik Randolph,Allan Ray,J.J. Redick,Justin Reed,Jared Reiner,Anthony Roberson,Bernard Robinson,Clifford Robinson,Sergio Rodriguez,Jalen Rose,Malik Rose,Michael Ruffin,Brian Scalabrine,Luke Schenscher,Thabo Sefolosha,Mouhamed Sene,Cedric Simmons,James Singleton,Kirk Snyder,Vassilis Spanoulis,Peja Stojakovic,Salim Stoudamire,Mike Sweetney,Wally Szczerbiak,Donell Taylor,Maurice Taylor,Jake Tsakalidis,Beno Udrih,Jacque Vaughn,Marcus Vinicius,Jake Voskuhl,Sasha Vujacic,Bonzi Wells,David Wesley,James White,Mike Wilks,Eric Williams,Lou Williams,Shammond Williams,Shawne Williams,Antoine Wright,Bracey Wright,Dorell Wright"
4,"LaMarcus Aldridge,Tony Battie,Francisco Elson,Brian Skinner,Kenny Thomas,Kurt Thomas"
5,Steve Blake
6,"Andris Biedrins,Mark Blount,Andrew Bogut,Carlos Boozer,Chris Bosh,Elton Brand,Andrew Bynum,Tyson Chandler,Eddy Curry,Erick Dampier,Luol Deng,DeSagana Diop,Tim Duncan,Jeff Foster,Kevin Garnett,Pau Gasol,Rudy Gay,Ryan Gomes,Matt Harpring,Chuck Hayes,Brendan Haywood,Nene Hilario,Grant Hill,Dwight Howard,Steven Hunter,David Lee,Jamaal Magloire,Desmond Mason,Antonio McDyess,Paul Millsap,Yao Ming*,Mikki Moore,Alonzo Mourning*,Troy Murphy,Dikembe Mutombo*,Eduardo Najera,Rasho Nesterovic,Jermaine O'Neal,Fabricio Oberto,Zaza Pachulia,Ruben Patterson,Kendrick Perkins,Johan Petro,Zach Randolph,Craig Smith,Josh Smith,Amar'e Stoudemire,Etan Thomas,Ronny Turiaf,Anderson Varejao,Rasheed Wallace,Hakim Warrick,David West,Chris Wilcox,Marvin Williams"
7,P.J. Brown
8,"Bruce Bowen,Rasual Butler,Jorge Garbajosa,Jason Richardson,Quentin Richardson,Antoine Walker"
9,Jose Calderon
10,Sam Cassell
11,Josh Childress
12,Speedy Claxton
13,Jason Collins
14,"Shareef Abdur-Rahim,Marcus Camby,Nick Collison,Samuel Dalembert,Channing Frye,Drew Gooden,Udonis Haslem,Juwan Howard,Zydrunas Ilgauskas,Al Jefferson,Chris Kaman,Darko Milicic,Brad Miller,Emeka Okafor,Ben Wallace"
15,Brian Cook
16,Antonio Daniels
17,Boris Diaw
18,Derek Fisher
19,Steve Francis
20,Joey Graham
21,Willie Green
22,Devin Harris
23,Trenton Hassell
24,"Brian Cardinal,Walter Herrmann"
25,Bobby Jackson
26,Marko Jaric
27,"Dan Gadzuric,Jared Jeffries,Jason Maxiell,Joel Przybilla,Lorenzen Wright"
28,Dahntay Jones
