Group,Player
0,"Anthony Johnson,Gary Payton*"
1,"Alan Anderson,Derek Anderson,Kelenna Azubuike,Matt Bonner,Jackie Butler,Rodney Carney,Jarron Collins,Marquis Daniels,Travis Diener,Michael Doleac,Danny Fortson,Mickael Gelabale,Gordan Giricek,Stephen Graham,Lynn Greer,David Harrison,Jason Hart,Kris Humphries,Luke Jackson,Linton Johnson,Bobby Jones,Tarence Kinsey,Sean May,Ira Newble,Steve Novak,Josh Powell,Shavlik Randolph,J.J. Redick,Anthony Roberson,Jalen Rose,Kirk Snyder,Peja Stojakovic,Wally Szczerbiak,Charlie Villanueva,Marcus Vinicius,Jake Voskuhl,James White,Mike Wilks,Lou Williams,Shammond Williams,Shawne Williams"
2,"Ray Allen,Rafer Alston,Carmelo Anthony,Gilbert Arenas,Chucky Atkins,Leandro Barbosa,Matt Barnes,Shane Battier,Charlie Bell,Raja Bell,Mike Bibby,Chauncey Billups,Earl Boykins,Devin Brown,Kobe Bryant,Caron Butler,Matt Carroll,Vince Carter,Jamal Crawford,Baron Davis,Ricky Davis,Juan Dixon,Chris Duhon,Mike Dunleavy,Monta Ellis,Raymond Felton,T.J. Ford,Randy Foye,Manu Ginobili,Ben Gordon,Danny Granger,Gerald Green,Richard Hamilton,Al Harrington,Luther Head,Kirk Hinrich,Josh Howard,Larry Hughes,Andre Iguodala,Allen Iverson*,Jarrett Jack,Stephen Jackson,LeBron James,Mike James,Antawn Jamison,Richard Jefferson,Joe Johnson,Jason Kidd,Kyle Korver,Rashard Lewis,Stephon Marbury,Shawn Marion,Kevin Martin,Tracy McGrady,Andre Miller,Mike Miller,Cuttino Mobley,Steve Nash,Jameer Nelson,Dirk Nowitzki,Lamar Odom,Mehmet Okur,Jannero Pargo,Anthony Parker,Smush Parker,Tony Parker,Chris Paul,Paul Pierce,Tayshaun Prince,Michael Redd,Luke Ridnour,Brandon Roy,John Salmons,Jerry Stackhouse,DeShawn Stevenson,Jason Terry,Tim Thomas,Jamaal Tinsley,Hedo Turkoglu,Ime Udoka,Dwyane Wade,Gerald Wallace,Luke Walton,Earl Watson,Delonte West,Damien Wilkins,Deron Williams,Jason Williams,Mo Williams,Metta World"
3,"Hassan Adams,Tony Allen,Hilton Armstrong,Renaldo Balkman,Maceo Baston,Josh Boone,Ronnie Brewer,Andre Brown,Adonal Foyle,Alan Henderson,Ryan Hollins,Alexander Johnson,Amir Johnson,Solomon Jones,Mark Madsen,Aaron McKie,Nazr Mohammed,Bo Outlaw,Jamal Sampson,Darius Songaila,Aaron Williams,Justin Williams"
4,"Darrell Armstrong,Andrea Bargnani,Brent Barry,Francisco Garcia,Eddie Jones,Jason Kapono,Linas Kleiza,Donyell Marshall,Bostjan Nachbar,Andres Nocioni,Sasha Pavlovic,Morris Peterson,James Posey,Nate Robinson,J.R. Smith"
5,"LaMarcus Aldridge,Tony Battie,DeSagana Diop,Francisco Elson,Jeff Foster,Chuck Hayes,Eduardo Najera,Rasho Nesterovic,Fabricio Oberto,Kendrick Perkins,Johan Petro,Brian Skinner,Kenny Thomas,Kurt Thomas,Anderson Varejao"
6,Steve Blake
7,"Shareef Abdur-Rahim,Andris Biedrins,Mark Blount,Andrew Bogut,Carlos Boozer,Chris Bosh,Elton Brand,Marcus Camby,Tyson Chandler,Nick Collison,Eddy Curry,Samuel Dalembert,Luol Deng,Tim Duncan,Channing Frye,Kevin Garnett,Pau Gasol,Rudy Gay,Ryan Gomes,Drew Gooden,Matt Harpring,Udonis Haslem,Grant Hill,Dwight Howard,Juwan Howard,Zydrunas Ilgauskas,Al Jefferson,Chris Kaman,Desmond Mason,Antonio McDyess,Darko Milicic,Brad Miller,Yao Ming*,Troy Murphy,Jermaine O'Neal,Emeka Okafor,Zaza Pachulia,Ruben Patterson,Zach Randolph,Josh Smith,Amar'e Stoudemire,Ben Wallace,Rasheed Wallace,Hakim Warrick,David West,Chris Wilcox,Marvin Williams"
8,"Keith Bogans,Jordan Farmar,Daniel Gibson,Eddie House,Lindsey Hunter,Sarunas Jasikevicius,Damon Jones,Vladimir Radmanovic,Sergio Rodriguez,Brian Scalabrine,Salim Stoudamire,Sasha Vujacic"
9,"Bruce Bowen,Rasual Butler,Jorge Garbajosa,Jason Richardson,Quentin Richardson,Antoine Walker"
10,"Maurice Evans,Michael Finley,Jarvis Hayes"
11,"Trevor Ariza,Kwame Brown,Steven Hunter,Dikembe Mutombo*,Shaquille O'Neal*,Etan Thomas,Ronny Turiaf,Corliss Williamson"
12,P.J. Brown
13,"Andrew Bynum,Erick Dampier,Brendan Haywood,Nene Hilario,David Lee,Jamaal Magloire,Paul Millsap,Mikki Moore,Alonzo Mourning*,Craig Smith"
14,Jose Calderon
15,"Brian Cardinal,Walter Herrmann"
