Group,Player
0,"Jeff Adrien,Alexis Ajinca,Cole Aldrich,Chris Andersen,Omer Asik,Jeff Ayres,Bismack Biyombo,DeJuan Blair,Nick Collison,Ed Davis,Jeremy Evans,Reggie Evans,Tyler Hansbrough,Ryan Hollins,Jermaine O'Neal,Mason Plumlee,Thomas Robinson,Henry Sims,Greg Stiemsma,Ronny Turiaf,Jarvis Varnado,Jeff Withey,Brandan Wright,Tyler Zeller"
1,Tony Allen
2,Ryan Anderson
3,Giannis Antetokounmpo
4,"Arron Afflalo,Ray Allen,James Anderson,Carmelo Anthony,Trevor Ariza,D.J. Augustin,J.J. Barea,Matt Barnes,Nicolas Batum,Jerryd Bayless,Bradley Beal,Marco Belinelli,Patrick Beverley,Eric Bledsoe,Avery Bradley,Aaron Brooks,Trey Burke,Alec Burks,Jimmy Butler,Jose Calderon,DeMarre Carroll,Vince Carter,Michael Carter-Williams,Mario Chalmers,Wilson Chandler,Darren Collison,Mike Conley,Jamal Crawford,Jordan Crawford,Stephen Curry,Luol Deng,DeMar DeRozan,Goran Dragic,Mike Dunleavy,Kevin Durant,Monta Ellis,Tyreke Evans,Raymond Felton,Randy Foye,Channing Frye,Rudy Gay,Paul George,Manu Ginobili,Eric Gordon,Danny Green,Gerald Green,Jeff Green,Tim Hardaway,James Harden,Spencer Hawes,Gordon Hayward,Gerald Henderson,George Hill,Kirk Hinrich,Kyrie Irving,Jarrett Jack,Reggie Jackson,LeBron James,Richard Jefferson,Brandon Jennings,Joe Johnson,Brandon Knight,Kyle Korver,Ty Lawson,Courtney Lee,Kawhi Leonard,Damian Lillard,Jeremy Lin,Kevin Love,Kyle Lowry,Shelvin Mack,Kevin Martin,Wesley Matthews,O.J. Mayo,Josh McRoberts,Jodie Meeks,Khris Middleton,Mike Miller,Patty Mills,Marcus Morris,Anthony Morrow,Gary Neal,Jameer Nelson,Dirk Nowitzki,Victor Oladipo,Tony Parker,Chandler Parsons,Chris Paul,Paul Pierce,Brian Roberts,Terrence Ross,Ricky Rubio,Ramon Sessions,Kyle Singler,J.R. Smith,Josh Smith,Lance Stephenson,Rodney Stuckey,Jeff Teague,Mirza Teletovic,Isaiah Thomas,Klay Thompson,P.J. Tucker,Evan Turner,Greivis Vasquez,Dwyane Wade,Dion Waiters,Kemba Walker,John Wall,Martell Webster,Russell Westbrook,Deron Williams,Lou Williams,Mo Williams,Nick Young,Thaddeus Young"
5,"Quincy Acy,Lavoy Allen,Lou Amundson,Pero Antic,Aron Baynes,Andrew Bynum,Dewayne Dedmon,Vitor Faverani,Joel Freeland,Rudy Gobert,Aaron Gray,Udonis Haslem,Chuck Hayes,Bernard James,Jonas Jerebko,Andrei Kirilenko,Carl Landry,Alex Len,Meyers Leonard,Jason Maxiell,Nazr Mohammed,Donatas Motiejunas,Mike Muscala,Greg Oden,Daniel Orton,Kendrick Perkins,Miroslav Raduljica,Robert Sacre,Larry Sanders,Kevin Seraphin,Jason Smith,Hasheem Thabeet,Jeremy Tyler,Ekpe Udoh"
6,Darrell Arthur
7,"Gustavo Ayon,Kenyon Martin,Andre Roberson,Jan Vesely"
8,"Matt Bonner,Rasual Butler,Chris Copeland,Chris Douglas-Roberts,Wayne Ellington,Jimmer Fredette,Jordan Hamilton,Josh Harrellson,Chris Johnson,James Jones,Perry Jones,Cartier Martin,C.J. Miles,Darius Miller,Byron Mullens,Steve Novak,J.J. Redick,Nate Robinson,Anthony Tolliver,Dorell Wright"
9,Andrea Bargnani
10,Harrison Barnes
