Group,Player
0,Tariq Abdul-Wahad
1,Derek Anderson
2,Kenny Anderson
3,Shandon Anderson
4,Greg Anthony
5,Stacey Augmon
6,Isaac Austin
7,Thurl Bailey
8,"Cedric Ceballos,Randell Jackson,Don MacLean,Ruben Patterson,Brian Skinner,Vladimir Stepania,Dominique Wilkins*"
9,Dana Barros
10,"Brent Barry,Chauncey Billups,Dee Brown,Dell Curry,Hubert Davis,Michael Dickerson,Joe Dumars*,Dale Ellis,Sam Mack,Vernon Maxwell,Cuttino Mobley,Chuck Person,Eric Piatkowski,Glen Rice,Bryant Stith,Peja Stojakovic,Jason Williams"
11,Jon Barry
12,"Corey Beck,Blue Edwards,Derrick McKey,Andrae Patterson,Doug West"
13,"Chris Anstey,Toby Bailey,Corey Benjamin,Keith Booth,Antoine Carr,Cory Carr,William Cunningham,LaPhonso Ellis,Greg Foster,Harvey Grant,Ed Gray,Al Harrington,J.R. Henderson,Carl Herrera,Reggie Jordan,Joe Kleine,Andrew Lang,Rashard Lewis,Rick Mahorn,Greg Minor,Nazr Mohammed,Rodrick Rhodes,Danny Schayes,Loy Vaught,Bill Wennington,Hot Rod"
14,Travis Best
15,Mike Bibby
16,"Keith Askins,Drew Barry,Bruce Bowen,Jerald Honeycutt,Charles Jones,Matt Maloney,Lee Mayberry,Walter McCarty,Moochie Norris,Khalid Reeves,Charles Smith"
17,"Cory Alexander,B.J. Armstrong,Earl Boykins,Gerald Brown,Mitchell Butler,John Crotty,Ricky Davis,Terry Dehere,Tony Delk,Bryce Drew,Marlon Garnett,Michael Hawkins,Troy Hudson,Damon Jones,Rusty LaRue,Voshon Lenard,Tyronn Lue,Darrick Martin,Jeff McInnis,Roshown McLeod,Eric Murdock,Doug Overton,Billy Owens,Elliot Perry,Eldridge Recasner,Pooh Richardson,James Robinson,Jeffrey Sheppard,Rex Walters,DeJuan Wheat"
18,"Tony Battie,Shawn Bradley,Marcus Camby,Dale Davis,Dean Garrett,Ervin Johnson,Greg Ostertag,Robert Traylor,Ben Wallace,Jayson Williams"
19,Terrell Brandon
20,Chucky Brown
