Group,Player
0,"Mahmoud Abdul-Rauf,Tariq Abdul-Wahad,Cory Alexander,Rafer Alston,Kenny Anderson,Nick Anderson,Isaac Austin,William Avery,Dalibor Bagaric,Jonathan Bender,Corey Benjamin,David Benoit,Cal Bowdler,Earl Boykins,Chucky Brown,Dee Brown,Randy Brown,Rick Brunson,Mark Bryant,Greg Buckner,Rodney Buford,Brian Cardinal,Chris Carr,Duane Causwell,Cedric Ceballos,Calbert Cheaney,Derrick Coleman,Bimbo Coles,Jason Collier,Tyrone Corbin,Chris Crawford,Jamal Crawford,John Crotty,Vonteego Cummings,Michael Curry,Erick Dampier,Kornel David,Terry Davis,Todd Day,Vinny Del,Derrick Dial,Sherman Douglas,Bryce Drew,Chris Dudley,Tyus Edney,Kevin Edwards,Obinna Ekezie,Khalid El-Amin,Jamie Feick,Derek Fisher,Greg Foster,Chris Garner,Matt Geiger,Devean George,Eddie Gill,Kendall Gill,Dion Glover,Anthony Goldwire,Steve Goodrich,Adrian Griffin,Tom Gugliotta,A.J. Guyton,Anfernee Hardaway,Hersey Hawkins,Cedric Henderson,Chris Herren,Grant Hill,Eddie House,Troy Hudson,Jaren Jackson,Tim James,Anthony Johnson,Avery Johnson,DerMarr Johnson,Jumaine Jones,Popeye Jones,Adam Keefe,Shawn Kemp,Steve Kerr,Jerome Kersey,Travis Knight,Dan Langhi,Quincy Lewis,Luc Longley,Tyronn Lue,Mark Madsen,Dan Majerle,Darrick Martin,Vernon Maxwell,Walter McCarty,Jim McIlvaine,Derrick McKey,Roshown McLeod,Chris Mills,Terry Mills,Sam Mitchell,Jerome Moiso,Eric Montross,Chris Mullin*,Tracy Murray,Lee Nailon,Tyrone Nesby,Ira Newble,Kevin Ollie,Doug Overton,Billy Owens,Olumide Oyedeji,Scott Padgett,Milt Palacio,Sam Perkins,Elliot Perry,Wesley Person,Mark Pope,Chris Porter,Lavor Postell,Laron Profit,Joel Przybilla,Eldridge Recasner,Larry Robinson,Michael Ruffin,Soumaila Samake,Pepe Sanchez,Detlef Schrempf,Shawnelle Scott,Brian Skinner,Mike Smith,Vladimir Stepania,DeShawn Stevenson,Michael Stewart,Erick Strickland,Mark Strickland,Derek Strong,Bruno Sundov,Dragan Tarlac,Otis Thorpe,Gary Trent,Hedo Turkoglu,David Vanterpool,Loy Vaught,Jake Voskuhl,John Wallace,Doug West,Ruben Wolkowyski"
1,Courtney Alexander
2,John Amaechi
3,"Ray Allen,Derek Anderson,Shandon Anderson,Darrell Armstrong,Chucky Atkins,Brent Barry,Travis Best,Mike Bibby,Chauncey Billups,Mookie Blaylock,Terrell Brandon,Kobe Bryant,Vince Carter,Sam Cassell,Doug Christie,Antonio Daniels,Baron Davis,Tony Delk,Michael Dickerson,Howard Eisley,Michael Finley,Rick Fox,Steve Francis,Pat Garrity,Richard Hamilton,Tim Hardaway,Lucious Harris,Fred Hoiberg,Allan Houston,Lindsey Hunter,Allen Iverson*,Bobby Jackson,Mark Jackson,Stephen Jackson,Antawn Jamison,Larry Johnson,Eddie Jones,Jason Kidd,Toni Kukoc,Voshon Lenard,Rashard Lewis,Karl Malone*,Stephon Marbury,Jamal Mashburn,George McCloud,Tracy McGrady,Jeff McInnis,Aaron McKie,Ron Mercer,Andre Miller,Mike Miller,Reggie Miller*,Cuttino Mobley,Lamond Murray,Steve Nash,Johnny Newman,Dirk Nowitzki,Lamar Odom,Gary Payton*,Anthony Peeler,Morris Peterson,Eric Piatkowski,Paul Pierce,Scottie Pippen*,Terry Porter,James Posey,Glen Rice,Quentin Richardson,Clifford Robinson,Glenn Robinson,Rodney Rogers,Jalen Rose,Bryon Russell,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Starks,Bryant Stith,John Stockton*,Peja Stojakovic,Damon Stoudamire,Bob Sura,Jason Terry,Tim Thomas,Nick Van,Keith Van,Antoine Walker,David Wesley,Chris Whitney,Alvin Williams,Jason Williams,Walt Williams,Metta World"
4,"Greg Anthony,Dana Barros,Jon Barry,Jud Buechler,Matt Bullard,Dell Curry,Emanual Davis,Hubert Davis,Mario Elie,Sean Elliott,Danny Ferry,Ron Harper,Damon Jones,Trajan Langdon,Matt Maloney,Mike Penberthy,Isaiah Rider,Charlie Ward,Shammond Williams"
5,"Shareef Abdur-Rahim,Vin Baker,Shawn Bradley,Elton Brand,P.J. Brown,Marcus Camby,Elden Campbell,Keon Clark,Antonio Davis,Dale Davis,Vlade Divac,Tim Duncan,LaPhonso Ellis,Patrick Ewing*,Kevin Garnett,Chris Gatling,Brian Grant,Horace Grant,Al Harrington,Othella Harrington,Alan Henderson,Tyrone Hill,Juwan Howard,Marc Jackson,Ervin Johnson,Christian Laettner,Raef LaFrentz,George Lynch,Shawn Marion,Donyell Marshall,Kenyon Martin,Anthony Mason,Antonio McDyess,Darius Miles,Brad Miller,Dikembe Mutombo*,Jermaine O'Neal,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Michael Olowokandi,Greg Ostertag,Bo Outlaw,Ruben Patterson,Scot Pollard,Vitaly Potapenko,Theo Ratliff,Bryant Reeves,David Robinson*,Arvydas Sabonis*,Joe Smith,Wally Szczerbiak,Maurice Taylor,Kenny Thomas,Kurt Thomas,Ben Wallace,Rasheed Wallace,Clarence Weatherspoon,Chris Webber,Bonzi Wells,Jahidi White,Aaron Williams,Corliss Williamson,Kevin Willis,Lorenzen Wright"
6,"Stacey Augmon,Tony Battie,Corie Blount,Mark Blount,Calvin Booth,Ryan Bowen,Kelvin Cato,Bill Curley,Andrew DeClercq,Danny Fortson,Jeff Foster,Lawrence Funderburke,Dean Garrett,A.C. Green,Darvin Ham,Zydrunas Ilgauskas,Gerard King,Todd MacCulloch,Tony Massenburg,Jelani McCoy,Paul McPherson,Chris Mihm,Nazr Mohammed,Hanno Mottola,Alonzo Mourning*,Eduardo Najera,Rasho Nesterovic,Cherokee Parks,Olden Polynice,Don Reid,Eddie Robinson,Carlos Rogers,Daniel Santiago,Reggie Slater,Felton Spencer,Stromile Swift,Zan Tabak,Robert Traylor,Jake Tsakalidis,Samaki Walker,Monty Williams"
7,"Jason Caffey,Evan Eschmeyer,Jamaal Magloire,Mikki Moore,Malik Rose,Michael Smith,Jerome Williams"
8,Bruce Bowen
9,"Anthony Carter,Mateen Cleaves,Brevin Knight"
