Group,Player
0,"Mahmoud Abdul-Rauf,Ray Allen,Kenny Anderson,Greg Anthony,Travis Best,Mookie Blaylock,Terrell Brandon,Sam Cassell,Chris Childs,Doug Christie,Tyrone Corbin,Todd Day,Vinny Del,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Mario Elie,Dale Ellis,LaPhonso Ellis,Danny Ferry,Michael Finley,Rick Fox,Kendall Gill,Anfernee Hardaway,Tim Hardaway,Derek Harper,Hersey Hawkins,Jeff Hornacek,Allan Houston,Lindsey Hunter,Allen Iverson*,Jim Jackson,Mark Jackson,Avery Johnson,Kevin Johnson,Eddie Jones,Michael Jordan*,Jason Kidd,Kerry Kittles,Toni Kukoc,Stephon Marbury,Darrick Martin,Jamal Mashburn,Vernon Maxwell,George McCloud,Reggie Miller*,Chris Mills,Chris Mullin*,Gary Payton*,Anthony Peeler,Bobby Phills,Scottie Pippen*,Mark Price,Glen Rice,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Rodney Rogers,Bryon Russell,Detlef Schrempf,Dennis Scott,Malik Sealy,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Starks,Bryant Stith,John Stockton*,Damon Stoudamire,Rod Strickland,Nick Van,David Wesley,Dominique Wilkins*,Gerald Wilkins,Walt Williams"
1,Nick Anderson
2,Shandon Anderson
3,"Willie Anderson,B.J. Armstrong,Dana Barros,Melvin Booker,Scott Brooks,Chris Carr,John Crotty,Tony Delk,Michael Hawkins,Fred Hoiberg,Eddie Johnson,Jeff McInnis,Eric Murdock,Steve Nash,Doug Overton,Eric Piatkowski,Brent Price,Shawn Respert,Kenny Smith,Rex Walters,David Wood"
4,"Cory Alexander,Lee Mayberry,Terry Porter,Khalid Reeves,James Robinson,Brooks Thompson"
5,"Shareef Abdur-Rahim,Greg Anderson,Isaac Austin,Vin Baker,Charles Barkley*,Shawn Bradley,P.J. Brown,Marcus Camby,Elden Campbell,Calbert Cheaney,Derrick Coleman,Antonio Davis,Dale Davis,Vlade Divac,Patrick Ewing*,Kevin Garnett,Dean Garrett,Armen Gilliam,Horace Grant,A.C. Green,Tom Gugliotta,Tom Hammonds,Grant Hill,Tyrone Hill,Juwan Howard,Ervin Johnson,Larry Johnson,Popeye Jones,Shawn Kemp,Christian Laettner,Karl Malone*,Danny Manning,Anthony Mason,Tony Massenburg,Antonio McDyess,Sam Mitchell,Alonzo Mourning*,Gheorghe Muresan,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Greg Ostertag,Bo Outlaw,Billy Owens,Will Perdue,Olden Polynice,Theo Ratliff,Bryant Reeves,Glenn Robinson,Arvydas Sabonis*,Rony Seikaly,Joe Smith,Michael Smith,Felton Spencer,Derek Strong,Otis Thorpe,Gary Trent,Loy Vaught,Antoine Walker,Rasheed Wallace,Clarence Weatherspoon,Chris Webber,Eric Williams,Hot Rod,Corliss Williamson,Kevin Willis,Lorenzen Wright"
6,"Darrell Armstrong,Kobe Bryant,Terry Dehere,Byron Scott,Chris Whitney"
7,"Brent Barry,Jon Barry,Matt Bullard,Kevin Gamble,Anthony Goldwire,Jaren Jackson,Henry James,Sam Mack,Dan Majerle,Chris Morris,Eldridge Recasner,David Wingate"
8,"Corie Blount,Matt Geiger,John Wallace"
9,"Ashraf Amaya,Vincent Askew,Stacey Augmon,Donnie Boyce,Mark Bradtke,Randy Brown,Michael Cage,Adrian Caldwell,Yinka Dare,Bison Dele,Nate Driggers,Tony Dumas,Acie Earl,Pervis Ellison,Jamie Feick,Todd Fuller,Brian Grant,Litterial Green,Darrin Hancock,Alan Henderson,Mark Hendrickson,Stacey King,Antonio Lang,Eric Leckner,Alton Lister,George Lynch,Rick Mahorn,Walter McCarty,Amal McCaskill,Derrick McKey,Greg Minor,Eric Mobley,Martin Muursepp,Ruben Nembhard,Ivano Newbill,Ken Norman,Jermaine O'Neal,Ray Owes,Robert Parish*,Dino Radja,Don Reid,Stanley Roberts,David Robinson*,Lou Roe,Malik Rose,Clifford Rozier,Kevin Salvadori,Danny Schayes,Dickey Simpkins,Charles Smith,Eric Snow,Larry Stewart,Mark Strickland,Brett Szabo,Zan Tabak,Kurt Thomas,LaSalle Thompson,Wayman Tisdale,David Vaughn,Samaki Walker,Ben Wallace,Bill Wennington,Herb Williams,Jerome Williams,Joe Wolf,George Zidek"
