Group,Player
0,Kareem Abdul-Jabbar*
1,Mark Acres
2,"Michael Adams,Danny Ainge,Dale Ellis,Sleepy Floyd,Darrell Griffith,Derek Harper,Hersey Hawkins,Mark Jackson,Eddie Johnson,Reggie Miller*,Johnny Newman,Terry Porter,Mark Price,Byron Scott,Reggie Theus,Isiah Thomas*,Gerald Wilkins"
3,Mark Alarie
4,Richard Anderson
5,Ron Anderson
6,Ken Bannister
7,John Battle
8,"Benoit Benjamin,Patrick Ewing*,Larry Nance,Hakeem Olajuwon*,Rik Smits,Hot Rod"
9,Ricky Berry
10,Walter Berry
11,Larry Bird*
12,Otis Birdsong
13,Uwe Blab
14,"Mark Aguirre,Rolando Blackman,Alex English*,Bernard King*,Jeff Malone,Xavier McDaniel,Chuck Person,Mitch Richmond*,Kelly Tripucka"
15,Muggsy Bogues
16,Manute Bol
17,Sam Bowie
18,Adrian Branch
19,Scott Brooks
20,"Dudley Bradley,Tony Brown,Charles Davis,Jim Farmer,Duane Ferrell,Grant Gondrezick,Jeff Grayer,Tito Horford,Phil Hubbard,Anthony Jones,Randolph Keys,Albert King,Jeff Lamp,Pete Myers,Will Perdue,Dave Popson,Jerry Sichting,John Starks,Brook Steppe,Anthony Taylor,Bob Thornton,Ray Tolbert,Kelvin Upshaw,Jay Vincent,Jerome Whitehead,David Wingate,Randy Wittman"
21,Mark Bryant
22,"Greg Butler,Tellis Frank,Ron Grandison,Jack Haley,Shelton Jones,Todd Mitchell,Calvin Natt,Jose Ortiz,Eddie Lee"
23,Tony Campbell
24,Antoine Carr
25,Joe Barry
26,Bill Cartwright
27,Terry Catledge
28,"Willie Anderson,Thurl Bailey,Tom Chambers,Terry Cummings,Reggie Lewis,Dominique Wilkins*"
29,Rex Chapman
30,Maurice Cheeks
31,Derrick Chievous
32,Steve Colter
33,Dallas Comegys
34,Darwin Cook
35,Tyrone Corbin
36,"Mike Gminski,Jerome Kersey,Ken Norman,Sam Perkins"
37,Dell Curry
38,Adrian Dantley*
