Group,Player
0,"Ray Allen,Kenny Anderson,Mookie Blaylock,Terrell Brandon,Sam Cassell,Doug Christie,Sasha Danilovic,Todd Day,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Mario Elie,Dale Ellis,LaPhonso Ellis,Michael Finley,Rick Fox,Kendall Gill,Anfernee Hardaway,Tim Hardaway,Hersey Hawkins,Grant Hill,Jeff Hornacek,Allan Houston,Lindsey Hunter,Allen Iverson*,Jim Jackson,Avery Johnson,Kevin Johnson,Eddie Jones,Michael Jordan*,Steve Kerr,Kerry Kittles,Toni Kukoc,Voshon Lenard,Matt Maloney,Stephon Marbury,Darrick Martin,Jamal Mashburn,Reggie Miller*,Chris Mills,Terry Mills,Chris Mullin*,Gary Payton*,Sam Perkins,Wesley Person,Bobby Phills,Scottie Pippen*,Glen Rice,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Bryon Russell,Detlef Schrempf,Dennis Scott,Malik Sealy,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Starks,Bryant Stith,John Stockton*,Damon Stoudamire,Rod Strickland,Nick Van,David Wesley,Dominique Wilkins*,Walt Williams"
1,"Greg Anderson,Marty Conlon,Andrew DeClercq,Chris Dudley,Dean Garrett,Tom Hammonds,Travis Knight,Eric Montross,Gheorghe Muresan,Bo Outlaw,Cherokee Parks,Will Perdue,Carlos Rogers,Felton Spencer,Buck Williams,Scott Williams"
2,Nick Anderson
3,"Greg Foster,Loren Meyer,Vitaly Potapenko,Wayman Tisdale,Sharone Wright"
4,"Cory Alexander,Greg Anthony,Darrell Armstrong,Brent Barry,Jon Barry,Travis Best,Muggsy Bogues,Derek Harper,Jason Kidd,Dan Majerle,Nate McMillan,Elliot Perry,Terry Porter,Mark Price,Byron Scott,Chris Whitney"
5,Keith Askins
6,"Shareef Abdur-Rahim,Isaac Austin,Vin Baker,Charles Barkley*,Shawn Bradley,P.J. Brown,Marcus Camby,Elden Campbell,Derrick Coleman,Antonio Davis,Dale Davis,Vlade Divac,Patrick Ewing*,Kevin Garnett,Armen Gilliam,Horace Grant,A.C. Green,Tom Gugliotta,Tyrone Hill,Juwan Howard,Ervin Johnson,Larry Johnson,Popeye Jones,Shawn Kemp,Christian Laettner,Luc Longley,Karl Malone*,Danny Manning,Anthony Mason,Tony Massenburg,Antonio McDyess,Alonzo Mourning*,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Greg Ostertag,Billy Owens,Olden Polynice,Theo Ratliff,Bryant Reeves,Glenn Robinson,Rodney Rogers,Arvydas Sabonis*,Rony Seikaly,Joe Smith,Michael Smith,Derek Strong,Otis Thorpe,Gary Trent,Loy Vaught,Antoine Walker,Rasheed Wallace,Clarence Weatherspoon,Chris Webber,Hot Rod,Corliss Williamson,Kevin Willis,Lorenzen Wright"
7,"B.J. Armstrong,Dana Barros,Chris Carr,John Crotty,Tony Delk,Eddie Johnson,Jeff McInnis,Kenny Smith,Rex Walters"
8,"Corie Blount,Mark Bryant,Darvin Ham,Othella Harrington,Stephen Howard,Reggie Jordan,Adam Keefe,Ed Pinckney,Sean Rooks,Reggie Slater,John Wallace,Aaron Williams,Lorenzo Williams"
9,"Ashraf Amaya,Donnie Boyce,Mark Bradtke,Chucky Brown,Adrian Caldwell,Pete Chilcutt,Yinka Dare,Bison Dele,Greg Dreiling,Nate Driggers,Kevin Duckworth,Acie Earl,Pervis Ellison,Jamie Feick,Todd Fuller,Brian Grant,Steve Hamer,Alan Henderson,Mark Hendrickson,Stacey King,Joe Kleine,Antonio Lang,Eric Leckner,Alton Lister,Don MacLean,Rick Mahorn,Rich Manning,Walter McCarty,Amal McCaskill,Xavier McDaniel,Eric Mobley,Martin Muursepp,Ivano Newbill,Ken Norman,Jermaine O'Neal,Ray Owes,Robert Parish*,Dino Radja,Don Reid,Stanley Roberts,Lou Roe,Malik Rose,Clifford Rozier,Kevin Salvadori,Danny Schayes,Dwayne Schintzius,Lionel Simmons,Dickey Simpkins,Charles Smith,Larry Stewart,Mark Strickland,Brett Szabo,Zan Tabak,Kurt Thomas,LaSalle Thompson,David Vaughn,Samaki Walker,Ben Wallace,Bill Wennington,Herb Williams,Jerome Williams,Dontonio Wingfield,Joe Wolf,George Zidek"
