Group,Player
0,Mahmoud Abdul-Rauf
1,Danny Ainge
2,B.J. Armstrong
3,John Battle
4,"Mark Alarie,Steve Alford,Keith Askins,William Bedford,Lance Blanks,Scott Brooks,Tony Brown,Steve Colter,Adrian Dantley*,Brad Davis,Byron Dinkins,Larry Drew,T.R. Dunn,Mario Elie,Jim Farmer,Corey Gaines,Derrick Gervin,Jim Grandholm,Greg Grant,Bob Hansen,Gerald Henderson,Steve Henson,Sean Higgins,Craig Hodges,Byron Irvin,Dave Jamerson,Henry James,Steve Kerr,Bo Kimble,Frank Kornet,Kurk Lee,Tim Legler,Jim Les,Todd Lichti,John Long,Paul Mokeski,Ed Nealy,Brian Oliver,Gerald Paddio,Kenny Payne,Kevin Pritchard,Brian Quinnett,Delaney Rudd,Michael Smith,John Starks,Jon Sundvold,Andy Toolson,Kelvin Upshaw,Sam Vincent,Milt Wagner,Morlon Wiley,Jayson Williams,John Williams,Scott Williams,Kennard Winchester,David Wingate,Leon Wood,Mike Woodson,Danny Young"
5,Manute Bol
6,"Alaa Abdelnaby,Mark Acres,Ken Bannister,Kenny Battle,Anthony Bonner,Mark Bryant,Adrian Caldwell,Elden Campbell,Cedric Ceballos,Lester Conner,Dave Corzine,Quintin Dailey,Terry Davis,Johnny Dawkins,Greg Dreiling,Greg Foster,Gerald Glass,Dave Greenwood,Jack Haley,Tom Hammonds,Tyrone Hill,Dave Hoppen,Avery Johnson,Steve Johnson,Stacey King,Joe Kleine,Cliff Levingston,Tony Massenburg,Tim McCormick,Terry Mills,Jerrod Mustaf,Pete Myers,Craig Neal,Alan Ogg,Will Perdue,Tim Perry,Jim Petersen,Kurt Rambis,Rumeal Robinson,Tree Rollins,Steve Scheffler,Dwayne Schintzius,John Shasky,Tony Smith,Roy Tarpley,Mychal Thompson,Stojko Vrankovic,Kenny Walker,Doug West,Eddie Lee,Kenny Williams,Randy Wittman,Howard Wright"
7,Chucky Brown
8,Mike Brown
9,"Winston Bennett,Jud Buechler,Rick Calloway,Derrick Chievous,Richard Coffey,Wayne Cooper,Earl Cureton,Dave Feitl,Anthony Frederick,Tom Garrick,Tate George,Dennis Hopson,Les Jepsen,Randolph Keys,Negele Knight,Tod Murphy,Larry Robinson,Ralph Sampson*,Irving Thomas,Bob Thornton,Trevor Wilson"
10,Willie Burton
11,Terry Catledge
12,"Michael Cage,Duane Causwell,Mark Eaton,Pervis Ellison,Kenny Gattison,Greg Kite,Alton Lister,Olden Polynice,Dennis Rodman*,Larry Smith,Mark West"
13,"Mark Aguirre,Ron Anderson,Willie Anderson,Charles Barkley*,Rolando Blackman,Tony Campbell,Tom Chambers,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Sean Elliott,Kendall Gill,Tim Hardaway,Hersey Hawkins,Jeff Hornacek,Jay Humphries,Eddie Johnson,Kevin Johnson,Magic Johnson*,Michael Jordan*,Bernard King*,Dan Majerle,Reggie Miller*,Chris Mullin*,Johnny Newman,Scottie Pippen*,Terry Porter,Mitch Richmond*,Alvin Robertson,Brian Shaw,Kenny Smith,John Stockton*,Reggie Theus,Kiki Vandeweghe,Dominique Wilkins*,Gerald Wilkins,James Worthy*"
14,"Michael Adams,Larry Bird*,Rex Chapman,Derek Harper,Vernon Maxwell,Travis Mays,Chuck Person,Glen Rice,Doc Rivers,Byron Scott,Dennis Scott,Jack Sikma,Scott Skiles,Spud Webb,Reggie Williams"
15,Maurice Cheeks
16,"Nick Anderson,Thurl Bailey,Benoit Benjamin,Frank Brickowski,Antoine Carr,Derrick Coleman,Tyrone Corbin,Terry Cummings,Brad Daugherty,Vlade Divac,James Donaldson,Kevin Duckworth,James Edwards,Patrick Ewing*,Vern Fleming,Kevin Gamble,Armen Gilliam,Harvey Grant,Horace Grant,A.C. Green,Buck Johnson,Shawn Kemp,Jerome Kersey,Reggie Lewis,Grant Long,Rick Mahorn,Karl Malone*,Moses Malone*,Danny Manning,Rodney McCray,Xavier McDaniel,Derrick McKey,Sam Mitchell,Larry Nance,Ken Norman,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,J.R. Reid,Fred Roberts,Clifford Robinson,David Robinson*,Danny Schayes,Rony Seikaly,Lionel Simmons,Charles Smith,Otis Smith,Otis Thorpe,Buck Williams,Kevin Willis"
