Group,Player
0,Danny Ainge
1,Ron Anderson
2,Michael Ansley
3,B.J. Armstrong
4,Keith Askins
5,Thurl Bailey
6,"Steve Alford,Dana Barros,Drazen Petrovic*"
7,John Battle
8,Kenny Battle
9,William Bedford
10,"Benoit Benjamin,Duane Causwell,Mark Eaton,Pervis Ellison,Charles Jones,Rony Seikaly,Mark West"
11,"Alaa Abdelnaby,Mark Alarie,Greg Anderson,Winston Bennett,Anthony Bonner,Tony Brown,Jud Buechler,Adrian Caldwell,Rick Calloway,Derrick Chievous,Richard Coffey,Anthony Cook,Wayne Cooper,Dave Corzine,Earl Cureton,Adrian Dantley*,Byron Dinkins,T.R. Dunn,A.J. English,Dave Feitl,Anthony Frederick,Tate George,Derrick Gervin,Darrell Griffith,Tom Hammonds,Bob Hansen,Dennis Hopson,Dave Jamerson,Les Jepsen,Avery Johnson,Randolph Keys,Bo Kimble,Frank Kornet,Kurk Lee,Tim Legler,Marcus Liberty,John Long,Jeff Martin,Tony Massenburg,George McCloud,Paul Mokeski,Tod Murphy,Pete Myers,Craig Neal,Alan Ogg,Brian Oliver,Gerald Paddio,Kenny Payne,Kevin Pritchard,Larry Robinson,Tree Rollins,Ralph Sampson*,Mike Sanders,Dwayne Schintzius,John Shasky,Tony Smith,Irving Thomas,Bob Thornton,Andy Toolson,Stojko Vrankovic,Kenny Walker,Jayson Williams,John Williams,Kenny Williams,Trevor Wilson,Kennard Winchester,David Wingate,Randy Wittman,Mike Woodson,Howard Wright"
12,Larry Bird*
13,"Mark Aguirre,Rolando Blackman,Tony Campbell,Tom Chambers,Rex Chapman,Joe Dumars*,Eddie Johnson,Bernard King*,Johnny Newman,Ricky Pierce,Mitch Richmond*,Reggie Theus,Kiki Vandeweghe,James Worthy*"
14,"Mookie Blaylock,Kevin Edwards,Kendall Gill"
15,Manute Bol
16,Sam Bowie
17,Randy Breuer
18,Chucky Brown
19,Mike Brown
20,"Quintin Dailey,Jim Farmer,Sean Higgins,Henry James,Michael Smith,Milt Wagner"
21,Willie Burton
22,"Nick Anderson,Willie Anderson,Antoine Carr,Tyrone Corbin,Terry Cummings,Sherman Douglas,Kevin Duckworth,Armen Gilliam,Harvey Grant,Buck Johnson,Reggie Lewis,Xavier McDaniel,Ken Norman,Brian Shaw,Lionel Simmons,Otis Smith,Kevin Willis"
23,Bill Cartwright
24,Terry Catledge
25,Cedric Ceballos
26,"Muggsy Bogues,Dee Brown,Maurice Cheeks,Gary Payton*,Rod Strickland,Darnell Valentine"
27,"Frank Brickowski,Derrick Coleman,Brad Daugherty,Vlade Divac,Sean Elliott,Patrick Ewing*,Horace Grant,Shawn Kemp,Jerome Kersey,Bill Laimbeer,Karl Malone*,Danny Manning,Rodney McCray,Kevin McHale*,Derrick McKey,Larry Nance,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Scottie Pippen*,Olden Polynice,Alvin Robertson,Clifford Robinson,David Robinson*,Detlef Schrempf,Charles Smith,Otis Thorpe,Buck Williams"
28,Bimbo Coles
29,"Lance Blanks,Scott Brooks,Steve Colter,Brad Davis,Larry Drew,Corey Gaines,Greg Grant,Gerald Henderson,Steve Henson,Craig Hodges,Steve Kerr,Negele Knight,Rumeal Robinson,Delaney Rudd,John Starks,Jon Sundvold,Andre Turner,Sam Vincent,Morlon Wiley,Leon Wood,Danny Young"
30,"Lester Conner,Tom Garrick"
31,Dell Curry
32,"Mark Acres,Terry Davis,Jack Haley,Tyrone Hill,Kurt Rambis"
33,Walter Davis
34,Johnny Dawkins
35,James Donaldson
36,"Ken Bannister,Mark Bryant,Greg Dreiling,Mario Elie,Dave Greenwood,Scott Hastings,Dave Hoppen,Steve Johnson,Tim McCormick,Steve Scheffler,Mychal Thompson"
37,"Michael Adams,Charles Barkley*,Clyde Drexler*,Tim Hardaway,Derek Harper,Hersey Hawkins,Jeff Hornacek,Jay Humphries,Kevin Johnson,Magic Johnson*,Michael Jordan*,Dan Majerle,Vernon Maxwell,Reggie Miller*,Chris Mullin*,Terry Porter,Pooh Richardson,Doc Rivers,Dennis Scott,Scott Skiles,Kenny Smith,John Stockton*,Spud Webb,Dominique Wilkins*"
38,Chris Dudley
39,"Mahmoud Abdul-Rauf,Ledell Eackles"
40,Blue Edwards
41,James Edwards
42,Craig Ehlo
43,Dale Ellis
44,Duane Ferrell
45,Danny Ferry
46,Vern Fleming
47,Sleepy Floyd
48,"Greg Foster,Sidney Green,Alec Kessler,Stacey King,Joe Kleine,Eric Leckner,Cliff Levingston,Terry Mills,Jerrod Mustaf,Jim Petersen,Eddie Lee"
49,Winston Garland
50,Kenny Gattison
51,Gerald Glass
52,Jeff Grayer
53,Rickey Green
54,Ron Harper
55,Rod Higgins
56,Byron Irvin
57,Mark Jackson
58,Vinnie Johnson
59,Jon Koncak
60,Jerome Lane
61,Andrew Lang
62,Jim Les
63,Todd Lichti
64,"Greg Kite,Alton Lister"
65,Brad Lohaus
66,"Grant Long,Rick Mahorn"
67,Jeff Malone
68,Sarunas Marciulionis*
69,Travis Mays
70,Nate McMillan
71,Sam Mitchell
72,Sidney Moncrief
73,Chris Morris
74,John Morton
75,Ed Nealy
76,John Paxson
77,Will Perdue
78,Tim Perry
79,"Chuck Person,Glen Rice,Byron Scott,Reggie Williams"
80,Ed Pinckney
81,Paul Pressey
82,Mark Price
83,Brian Quinnett
84,"Mike Gminski,Blair Rasmussen"
85,J.R. Reid
86,Jerry Reynolds
87,"Kevin Gamble,Fred Roberts"
88,"Charles Oakley,Dennis Rodman*"
89,John Salley
90,"A.C. Green,Moses Malone*,Danny Schayes,Felton Spencer"
91,Jack Sikma
92,"Michael Cage,Larry Smith"
93,Rik Smits
94,Rory Sparrow
95,Roy Tarpley
96,"Alex English*,Terry Teagle"
97,Isiah Thomas*
98,Billy Thompson
99,LaSalle Thompson
100,Wayman Tisdale
101,Tom Tolbert
102,Kelly Tripucka
103,Trent Tucker
104,Jeff Turner
105,Kelvin Upshaw
106,Loy Vaught
107,Darrell Walker
108,Bill Wennington
109,Doug West
110,Randy White
111,"Sedale Threatt,Gerald Wilkins"
112,Herb Williams
113,"Elden Campbell,Hot Rod"
114,Micheal Williams
115,"Jim Grandholm,Scott Williams"
116,Joe Wolf
117,David Wood
118,Orlando Woolridge
119,"Gary Grant,Haywoode Workman"
