Group,Player
0,Alvan Adams
1,"Mark Aguirre,Larry Bird*,Rolando Blackman,Tony Brown,Tom Chambers,Adrian Dantley*,Walter Davis,Clyde Drexler*,Dale Ellis,Alex English*,Julius Erving*,Sleepy Floyd,Ron Harper,Dennis Johnson*,Eddie Johnson,Magic Johnson*,Vinnie Johnson,Michael Jordan*,Fat Lever,John Long,Jeff Malone,Chris Mullin*,Chuck Person,Ricky Pierce,Paul Pressey,Alvin Robertson,Byron Scott,Derek Smith,Reggie Theus,Isiah Thomas*,Kiki Vandeweghe,Dominique Wilkins*,Gerald Wilkins,Mike Woodson"
2,"Michael Adams,Danny Ainge,John Bagley,Michael Cooper,Brad Davis,Mike Evans,Darrell Griffith,Derek Harper,Craig Hodges,Jeff Hornacek,Allen Leavell,John Lucas,Mike McGee,Kevin McKenna,Johnny Moore,Jim Paxson,John Paxson,Mark Price,Robert Reid,Detlef Schrempf,Jon Sundvold,Trent Tucker,Leon Wood,Danny Young"
3,"Rafael Addison,Mark Alarie,Richard Anderson,Ron Anderson,James Bailey,Greg Ballard,John Battle,William Bedford,Kent Benson,Otis Birdsong,Uwe Blab,Sam Bowie,Dudley Bradley,Adrian Branch,Frank Brickowski,Junior Bridgeman,Michael Brooks,Mike Brown,Tony Campbell,Rick Carlisle,Antoine Carr,Steve Colter,Tyrone Corbin,Pat Cummings,Dell Curry,Quintin Dailey,Darryl Dawkins,Darren Daye,Greg Dreiling,Kevin Duckworth,Franklin Edwards,James Edwards,Craig Ehlo,Chris Engler,Dave Feitl,Kenny Fields,World B.,Kenny Gattison,Grant Gondrezick,Lancaster Gordon,Stewart Granger,Stuart Gray,Kenny Green,Scott Hastings,Conner Henry,Mike Holton,Geoff Huston,Marc Iavaroni,Buck Johnson,Clemon Johnson,Eddie Johnson,Frank Johnson,Marques Johnson,Steffond Johnson,Anthony Jones,Tim Kempton,Albert King,Bernard King*,Greg Kite,Larry Krystkowiak,Keith Lee,Lewis Lloyd,Pace Mannion,Fernando Martin,Maurice Martin,Wes Matthews,Scooter McCray,Ben McDonald,Mark McNamara,Chris McNealy,Mike Mitchell,Paul Mokeski,Sidney Moncrief,Perry Moss,Jay Murphy,Pete Myers,Chuck Nevitt,Johnny Newman,Kurt Nimphius,Mike O'Koren,Jawann Oldham,Louis Orr,Michael Phelps,Ben Poquette,Harold Pressley,Jerry Reynolds,Fred Roberts,Johnny Rogers,Dan Roundfield,Jeff Ruland,Walker Russell,Russ Schoene,Carey Scurry,Scott Skiles,Clinton Smith,Keith Smith,Otis Smith,Mike Smrek,Terence Stansbury,Brook Steppe,Bernard Thompson,Billy Thompson,Bob Thornton,Elston Turner,Jeff Turner,Melvin Turpin,Nick Vanos,Sam Vincent,Danny Vranes,Granville Waiters,Bill Walton*,Chris Washburn,Spud Webb,Marvin Webster,Bill Wennington,Jerome Whitehead,Mitchell Wiggins,Eddie Lee,Gus Williams,Kevin Williams,Ray Williams,Othell Wilson,Al Wood,Brad Wright"
4,"Kareem Abdul-Jabbar*,Thurl Bailey,Charles Barkley*,Benoit Benjamin,Walter Berry,Michael Cage,Joe Barry,Terry Catledge,Terry Cummings,Brad Daugherty,James Donaldson,Mark Eaton,Patrick Ewing*,Artis Gilmore*,Mike Gminski,A.C. Green,Sidney Green,Dave Greenwood,Roy Hinson,Phil Hubbard,Steve Johnson,Jerome Kersey,Bill Laimbeer,Cliff Levingston,Alton Lister,Karl Malone*,Moses Malone*,Tim McCormick,Rodney McCray,Xavier McDaniel,Kevin McHale*,Larry Nance,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Jim Petersen,Ed Pinckney,Blair Rasmussen,Tree Rollins,Jack Sikma,Larry Smith,Steve Stipanovich,LaSalle Thompson,Mychal Thompson,Otis Thorpe,Wayman Tisdale,Darrell Walker,Kenny Walker,Buck Williams,Herb Williams,Hot Rod,Kevin Willis,Orlando Woolridge,James Worthy*"
5,"Bill Cartwright,Cedric Maxwell,Danny Schayes"
6,"Maurice Cheeks,Joe Dumars*,Vern Fleming,Rickey Green,Jay Humphries,Terry Porter,Doc Rivers"
7,"Gene Banks,Ben Coleman,Dennis Rodman*,Mark West"
8,Darwin Cook
9,"Manute Bol,Wayne Cooper,Dave Corzine,Charles Jones,Joe Kleine,Brad Sellers,Roy Tarpley"
10,"Randy Breuer,Earl Cureton,Ralph Sampson*"
11,"Johnny Dawkins,Larry Drew"
12,T.R. Dunn
13,Bob Hansen
14,Bill Hanzlik
15,Steve Harris
16,Gerald Henderson
17,Rod Higgins
18,"Dirk Minniefield,Clint Richardson,Rory Sparrow,Sedale Threatt"
19,"Caldwell Jones,Jon Koncak"
20,Rick Mahorn
21,Nate McMillan
22,Ed Nealy
23,"Maurice Lucas,Mark Olberding"
24,"Kenny Carr,Kurt Rambis,John Salley"
25,Mike Sanders
26,Purvis Short
27,"Kyle Macy,Jerry Sichting"
28,John Stockton*
29,"Cliff Robinson,Terry Teagle"
30,Andrew Toney
31,Kelly Tripucka
32,Terry Tyler
33,Jay Vincent
34,Pearl Washington
35,Ennis Whatley
36,Rory White
37,John Williams
38,"Darnell Valentine,David Wingate"
39,Randy Wittman
