Group,Player
0,Mahmoud Abdul-Rauf
1,Mark Aguirre
2,Greg Anthony
3,B.J. Armstrong
4,"Danny Ainge,Dana Barros,Matt Bullard,Craig Ehlo,Paul Graham,Mike Iuzzolino,Brad Lohaus,Steve Smith"
5,John Battle
6,"Greg Anderson,Stacey Augmon,Thurl Bailey,Charles Barkley*,Benoit Benjamin,Anthony Bonner,Sam Bowie,Mike Brown,Tony Campbell,Antoine Carr,Terry Catledge,Tom Chambers,Derrick Coleman,Tyrone Corbin,Terry Cummings,Brad Daugherty,Terry Davis,Kevin Duckworth,Sean Elliott,Pervis Ellison,Patrick Ewing*,Kevin Gamble,Kenny Gattison,Kendall Gill,Armen Gilliam,Harvey Grant,Horace Grant,A.C. Green,Eddie Johnson,Larry Johnson,Michael Jordan*,Shawn Kemp,Jerome Kersey,Larry Krystkowiak,Reggie Lewis,Grant Long,Jeff Malone,Karl Malone*,Moses Malone*,Danny Manning,Xavier McDaniel,Sam Mitchell,Dikembe Mutombo*,Larry Nance,Hakeem Olajuwon*,Billy Owens,Robert Parish*,Sam Perkins,Tim Perry,Scottie Pippen*,Clifford Robinson,David Robinson*,Detlef Schrempf,Rony Seikaly,Lionel Simmons,Doug Smith,Rik Smits,Felton Spencer,Larry Stewart,Otis Thorpe,Wayman Tisdale,Doug West,Buck Williams,Hot Rod,Kevin Willis,Orlando Woolridge,James Worthy*"
7,"Rafael Addison,Kenny Anderson,Keith Askins,William Bedford,Winston Bennett,Lance Blanks,Terrell Brandon,Kevin Brooks,Dee Brown,Tony Brown,Jud Buechler,Rex Chapman,Maurice Cheeks,Pete Chilcutt,Wayne Cooper,Chris Corchiani,Corey Crowder,Brad Davis,Walter Davis,LeRon Ellis,Dave Feitl,Danny Ferry,Greg Foster,Anthony Frederick,Tom Garrick,Tate George,Mike Gminski,Greg Grant,Rickey Green,Sean Green,Sidney Green,Jack Haley,Bob Hansen,Scott Hastings,Steve Henson,Rod Higgins,Sean Higgins,Craig Hodges,Dave Jamerson,Henry James,Vinnie Johnson,Steve Kerr,Alec Kessler,Bo Kimble,Rich King,Negele Knight,Jon Koncak,Jerome Lane,Doug Lee,Jim Les,Fat Lever,Kevin Lynch,Tharon Mayes,Bob McCann,George McCloud,Rodney Monroe,Tracy Moore,John Morton,Eric Murdock,Ed Nealy,Brian Oliver,Jimmy Oliver,Robert Pack,Kenny Payne,Elliot Perry,Jim Petersen,Paul Pressey,Brian Quinnett,Kurt Rambis,Mark Randall,David Rivers,Delaney Rudd,Ralph Sampson*,Jeff Sanders,Danny Schayes,Dwayne Schintzius,Dennis Scott,Brian Shaw,LaBradford Smith,Otis Smith,Tony Smith,Rory Sparrow,Greg Sutton,Charles Thomas,Tom Tolbert,Trent Tucker,Andre Turner,Kiki Vandeweghe,Sam Vincent,Darrell Walker,Ennis Whatley,Randy White,Mitchell Wiggins,Morlon Wiley,Jayson Williams,Randy Wittman,Joe Wolf,Danny Young"
8,David Benoit
9,"Willie Anderson,John Bagley,Mookie Blaylock,Muggsy Bogues,Gary Grant,Gary Payton*,Gerald Wilkins,David Wingate"
10,Anthony Bowie
11,Randy Breuer
12,Frank Brickowski
13,Scott Brooks
14,"Alaa Abdelnaby,Mark Acres,Vincent Askew,Isaac Austin,Chucky Brown,Randy Brown,Mark Bryant,Steve Burtt,Cedric Ceballos,Marty Conlon,Anthony Cook,Tom Copa,Bison Dele,Vlade Divac,James Donaldson,Sherman Douglas,Tellis Frank,Chris Gatling,Tom Hammonds,Carl Herrera,Donald Hodge,Brian Howard,Stacey King,Bart Kofoed,Eric Leckner,Cliff Levingston,Alton Lister,Luc Longley,Tim McCormick,Tod Murphy,Jerrod Mustaf,Alan Ogg,Kevin Pritchard,J.R. Reid,Tree Rollins,Donald Royal,Jeff Ruland,Mike Sanders,Brad Sellers,Larry Smith,John Turner,Stojko Vrankovic,Kenny Williams,Scott Williams"
15,Willie Burton
16,"Elden Campbell,Chris Dudley,Mark Eaton"
17,Bill Cartwright
18,"Michael Cage,Duane Causwell,Tyrone Hill,Andrew Lang,Anthony Mason,Charles Oakley,Ed Pinckney,Olden Polynice,Dennis Rodman*,John Salley"
19,Lester Conner
20,"Victor Alexander,Dale Davis,Stanley Roberts,Mark West"
21,"Kevin Edwards,Winston Garland"
22,Greg Dreiling
23,"Michael Adams,Nick Anderson,Ron Anderson,Larry Bird*,Rolando Blackman,Bimbo Coles,Dell Curry,Johnny Dawkins,Clyde Drexler*,Joe Dumars*,Dale Ellis,Tim Hardaway,Derek Harper,Ron Harper,Hersey Hawkins,Jeff Hornacek,Jay Humphries,Mark Jackson,Kevin Johnson,Dan Majerle,Vernon Maxwell,Reggie Miller*,Chris Mullin*,Chuck Person,Drazen Petrovic*,Ricky Pierce,Terry Porter,Mark Price,Glen Rice,Pooh Richardson,Mitch Richmond*,Alvin Robertson,Rumeal Robinson,Byron Scott,Scott Skiles,Kenny Smith,John Starks,John Stockton*,Isiah Thomas*,Sedale Threatt,Spud Webb,Micheal Williams,Reggie Williams"
24,Ledell Eackles
25,Mario Elie
26,Duane Ferrell
27,Vern Fleming
28,Sleepy Floyd
29,Rick Fox
30,"Gerald Glass,Jeff Grayer"
31,Dennis Hopson
32,Avery Johnson
33,Buck Johnson
34,"Manute Bol,Charles Jones,Greg Kite"
35,Joe Kleine
36,Marcus Liberty
37,Todd Lichti
38,Mark Macon
39,Rodney McCray
40,Kevin McHale*
41,Derrick McKey
42,Nate McMillan
43,Terry Mills
44,Chris Morris
