Group,Player
0,Derrick Alston
1,Ashraf Amaya
2,Willie Anderson
3,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,Greg Anthony,B.J. Armstrong,Brent Barry,Mookie Blaylock,Terrell Brandon,Sam Cassell,Rex Chapman,Chris Childs,Bimbo Coles,Terry Dehere,Vinny Del,Clyde Drexler*,Rick Fox,Anfernee Hardaway,Tim Hardaway,Derek Harper,Hersey Hawkins,Jeff Hornacek,Robert Horry,Mark Jackson,Kevin Johnson,Eddie Jones,Michael Jordan*,Jason Kidd,Toni Kukoc,Vernon Maxwell,Aaron McKie,Reggie Miller*,Gary Payton*,Anthony Peeler,Bobby Phills,Scottie Pippen*,Terry Porter,Brent Price,Pooh Richardson,Detlef Schrempf,John Starks,John Stockton*,Damon Stoudamire,Rod Strickland,Nick Van,David Wesley,Walt Williams"
4,"Dana Barros,Calbert Cheaney,Dell Curry,Hubert Davis,Joe Dumars*,Sean Elliott,Dale Ellis,Danny Ferry,Michael Finley,Allan Houston,Jim Jackson,Steve Kerr,Tim Legler,Dan Majerle,George McCloud,Chris Mills,Tracy Murray,Sam Perkins,Chuck Person,Wesley Person,Glen Rice,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Glenn Robinson,Dennis Scott,Steve Smith,Latrell Sprewell,Bryant Stith"
5,Vincent Askew
6,Keith Askins
7,Anthony Avent
8,David Benoit
9,"Greg Anderson,Corie Blount,Adrian Caldwell,Tyrone Hill,Bob McCann,Eric Mobley"
10,"Jerome Allen,Melvin Booker,Tim Breaux,Matt Bullard,Mitchell Butler,Chris Carr,Randolph Childress,Ledell Eackles,Kevin Edwards,Vincenzo Esposito,Greg Foster,Kevin Gamble,Greg Graham,Greg Grant,Lucious Harris,Sean Higgins,Bobby Hurley,Eddie Johnson,Randolph Keys,Jimmy King,Joe Kleine,Voshon Lenard,Brad Lohaus,Sam Mack,Mark Macon,Jeff Malone,Loren Meyer,Harold Miner,Tracy Moore,Pete Myers,Ed O'Bannon,Doug Overton,Eric Piatkowski,Mark Price,Eldridge Recasner,Terrence Rencher,Shawn Respert,Scott Skiles,Greg Sutton,Jeff Turner,Gerald Wilkins,Micheal Williams,Reggie Williams,David Wingate,George Zidek"
11,Anthony Bowie
12,Frank Brickowski
13,Scott Brooks
14,Chucky Brown
15,Dee Brown
16,Randy Brown
17,Mark Bryant
18,Jud Buechler
19,"Rafael Addison,John Amaechi,Steve Bardo,Mario Bennett,Marques Bragg,Mike Brown,Junior Burrough,Jason Caffey,Derrick Coleman,Marty Conlon,Joe Courtney,Yinka Dare,Terry Davis,Andrew DeClercq,Richard Dumas,Acie Earl,Doug Edwards,James Edwards,Duane Ferrell,Matt Fish,Sherell Ford,Kenny Gattison,Ron Grandison,Antonio Harvey,Carl Herrera,Donald Hodge,Byron Houston,Charles Jones,Reggie Jordan,Stacey King,Antonio Lang,Eric Leckner,Martin Lewis,Rick Mahorn,Rich Manning,Donny Marshall,Donyell Marshall,Anthony Miller,Todd Mundt,Dan O'Sullivan,Cherokee Parks,Tim Perry,Jerry Reynolds,Eric Riley,Stanley Roberts,Lou Roe,Clifford Rozier,Bryon Russell,John Salley,Danny Schayes,Steve Scheffler,Dwayne Schintzius,Lionel Simmons,Eric Snow,LaSalle Thompson,Keith Tower,David Vaughn,Jamie Watson,Dwayne Whitfield,Herb Williams,Monty Williams,Scott Williams,Corliss Williamson,Dontonio Wingfield"
20,"Shawn Bradley,Ervin Johnson,Dikembe Mutombo*"
21,Antoine Carr
22,"Stacey Augmon,Vin Baker,Charles Barkley*,Benoit Benjamin,P.J. Brown,Michael Cage,Elden Campbell,Cedric Ceballos,Terry Cummings,Dale Davis,Bison Dele,Vlade Divac,Patrick Ewing*,Kevin Garnett,Matt Geiger,Armen Gilliam,Brian Grant,Tom Gugliotta,Grant Hill,Juwan Howard,Larry Johnson,Popeye Jones,Shawn Kemp,Christian Laettner,Grant Long,Karl Malone*,Anthony Mason,Antonio McDyess,Derrick McKey,Oliver Miller,Alonzo Mourning*,Gheorghe Muresan,Shaquille O'Neal*,Hakeem Olajuwon*,Billy Owens,Olden Polynice,Dino Radja,Bryant Reeves,David Robinson*,Arvydas Sabonis*,Joe Smith,Rik Smits,Kurt Thomas,Otis Thorpe,Loy Vaught,Clarence Weatherspoon,Kevin Willis"
23,Pete Chilcutt
24,Tyrone Corbin
25,"Cory Alexander,Travis Best,Doug Christie,John Crotty,Howard Eisley,Anthony Goldwire,Khalid Reeves,Rumeal Robinson,Tony Smith,Rex Walters,Charlie Ward,Haywoode Workman"
26,"Michael Adams,Jon Barry,Scott Burrell,Sasha Danilovic,Gary Grant,Fred Roberts,Brooks Thompson,Chris Whitney"
27,Mark Davis
28,Todd Day
29,Sherman Douglas
30,"Chris Dudley,Pervis Ellison,Will Perdue"
31,Tony Dumas
32,Tyus Edney
33,Blue Edwards
34,Craig Ehlo
35,Mario Elie
36,Vern Fleming
