Group,Player
0,Derek Anderson
1,Kenny Anderson
2,Greg Anthony
3,"Shandon Anderson,Jeff Hornacek"
4,Stacey Augmon
5,"Tariq Abdul-Wahad,Isaac Austin,Kendall Gill,Cedric Henderson,Larry Hughes,Sam Mitchell,Jalen Rose"
6,Vin Baker
7,"Shareef Abdur-Rahim,Charles Barkley*,Shawn Bradley,P.J. Brown,Kobe Bryant,Mark Bryant,Elden Campbell,Vince Carter,Derrick Coleman,Erick Dampier,Antonio Davis,Dale Davis,Bison Dele,Vlade Divac,Tim Duncan,Patrick Ewing*,Danny Fortson,Kevin Garnett,Matt Geiger,Brian Grant,Horace Grant,Tom Gugliotta,Matt Harpring,Alan Henderson,Grant Hill,Juwan Howard,Antawn Jamison,Larry Johnson,Shawn Kemp,Grant Long,George Lynch,Karl Malone*,Danny Manning,Tony Massenburg,Antonio McDyess,Tracy McGrady,Alonzo Mourning*,Dikembe Mutombo*,Tyrone Nesby,Shaquille O'Neal*,Hakeem Olajuwon*,Michael Olowokandi,Greg Ostertag,Vitaly Potapenko,Theo Ratliff,David Robinson*,Glenn Robinson,Arvydas Sabonis*,Detlef Schrempf,Dickey Simpkins,Joe Smith,Rik Smits,Maurice Taylor,Kurt Thomas,Otis Thorpe,Gary Trent,Keith Van,Rasheed Wallace,Chris Webber,Jayson Williams,Corliss Williamson,Kevin Willis,Lorenzen Wright"
8,"Dana Barros,Brent Barry,Chauncey Billups,Dee Brown,Dell Curry,Hubert Davis,Joe Dumars*,Mario Elie,Dale Ellis,Danny Ferry,Rick Fox,Hersey Hawkins,Sam Mack,Dan Majerle,Vernon Maxwell,George McCloud,Cuttino Mobley,Chris Mullin*,Eric Piatkowski,Terry Porter,Brent Price,Bryant Stith,Peja Stojakovic,Walt Williams"
9,Jon Barry
10,"Cory Alexander,Chris Anstey,B.J. Armstrong,Keith Askins,Thurl Bailey,Toby Bailey,Drew Barry,Corey Beck,Corey Benjamin,Corie Blount,Keith Booth,Bruce Bowen,Earl Boykins,Gerald Brown,Matt Bullard,Scott Burrell,Mitchell Butler,Antoine Carr,Chris Carr,Cory Carr,Sam Cassell,Duane Causwell,Cedric Ceballos,Pete Chilcutt,Keon Clark,Austin Croshere,John Crotty,William Cunningham,Bill Curley,Ricky Davis,Terry Dehere,Tony Delk,Bryce Drew,Blue Edwards,LaPhonso Ellis,Brian Evans,Greg Foster,Todd Fuller,Marlon Garnett,Pat Garrity,Armen Gilliam,Harvey Grant,Ed Gray,Tom Hammonds,Al Harrington,Lucious Harris,Michael Hawkins,J.R. Henderson,Mark Hendrickson,Carl Herrera,Jerald Honeycutt,Troy Hudson,Zydrunas Ilgauskas,Randell Jackson,Anthony Johnson,Charles Jones,Damon Jones,Popeye Jones,Reggie Jordan,Adam Keefe,Steve Kerr,Jerome Kersey,Joe Kleine,Christian Laettner,Raef LaFrentz,Andrew Lang,Rusty LaRue,Tim Legler,Voshon Lenard,Rashard Lewis,Tyronn Lue,Don MacLean,Rick Mahorn,Matt Maloney,Darrick Martin,Lee Mayberry,Walter McCarty,Jim McIlvaine,Jeff McInnis,Derrick McKey,Roshown McLeod,Anthony Miller,Greg Minor,Nazr Mohammed,Chris Morris,Eric Murdock,Tracy Murray,Moochie Norris,Charles O'Bannon,Jermaine O'Neal,Doug Overton,Billy Owens,Robert Pack,Andrae Patterson,Ruben Patterson,Anthony Peeler,Sam Perkins,Elliot Perry,Scot Pollard,Eldridge Recasner,Khalid Reeves,Rodrick Rhodes,Pooh Richardson,Eric Riley,James Robinson,Dennis Rodman*,Sean Rooks,Danny Schayes,Dennis Scott,Malik Sealy,Charles Shackleford,Jeffrey Sheppard,Brian Skinner,Reggie Slater,Charles Smith,Felton Spencer,Ryan Stack,Vladimir Stepania,Michael Stewart,Erick Strickland,Mark Strickland,Derek Strong,Johnny Taylor,David Vaughn,Loy Vaught,Samaki Walker,Rex Walters,Eric Washington,Bill Wennington,Doug West,Mark West,DeJuan Wheat,Jahidi White,Chris Whitney,Dominique Wilkins*,Aaron Williams,Hot Rod"
11,Travis Best
12,Chucky Brown
13,"Randy Brown,Brevin Knight,Eric Snow"
14,Jason Caffey
15,"Tony Battie,Marcus Camby,Andrew DeClercq,Dean Garrett,Ervin Johnson,Luc Longley,Don Reid,Malik Rose,Michael Smith,Robert Traylor,Ben Wallace,Jerome Williams"
16,Kelvin Cato
17,Rex Chapman
18,Calbert Cheaney
19,Chris Childs
20,"Ray Allen,Nick Anderson,Darrell Armstrong,Mike Bibby,Mookie Blaylock,Doug Christie,Sean Elliott,Michael Finley,Anfernee Hardaway,Tim Hardaway,Allan Houston,Lindsey Hunter,Allen Iverson*,Mark Jackson,Eddie Jones,Jason Kidd,Kerry Kittles,Toni Kukoc,Stephon Marbury,Reggie Miller*,Chris Mills,Lamond Murray,Gary Payton*,Bobby Phills,Paul Pierce,Scottie Pippen*,Mitch Richmond*,Isaiah Rider,Clifford Robinson,Bryon Russell,Steve Smith,Latrell Sprewell,Jerry Stackhouse,John Starks,Damon Stoudamire,Rod Strickland,Nick Van,Antoine Walker,Charlie Ward,David Wesley,Jason Williams"
21,"Terrell Brandon,Bimbo Coles"
22,Chris Crawford
23,Terry Cummings
24,Michael Curry
25,"Muggsy Bogues,Antonio Daniels"
26,Kornel David
27,"Terry Davis,Travis Knight,Jelani McCoy,Will Perdue,John Thomas"
28,"Michael Dickerson,Wesley Person"
29,Michael Doleac
30,Sherman Douglas
31,Howard Eisley
32,Jamie Feick
33,"Chris Dudley,Adonal Foyle"
34,Chris Gatling
35,Derek Harper
36,Ron Harper
37,"Lawrence Funderburke,Othella Harrington,J.R. Reid,Clarence Weatherspoon"
38,Tyrone Hill
39,Robert Horry
40,Bobby Jackson
41,"Jud Buechler,Tyrone Corbin,Jaren Jackson,Chuck Person"
42,Jim Jackson
43,Avery Johnson
44,Felipe Lopez
45,Donyell Marshall
46,Jamal Mashburn
47,Aaron McKie
48,Ron Mercer
49,Brad Miller
50,Eric Montross
51,"Derek Fisher,Steve Nash"
52,Johnny Newman
53,Dirk Nowitzki
54,Charles Oakley
55,Bo Outlaw
56,"A.C. Green,Cherokee Parks"
57,Olden Polynice
58,Bryant Reeves
59,Glen Rice
60,Rodney Rogers
61,John Stockton*
62,Bob Sura
63,Tim Thomas
64,John Wallace
65,"Vinny Del,Alvin Williams"
66,Eric Williams
67,Haywoode Workman
