Group,Player
0,"Tariq Abdul-Wahad,Malik Allen,Rafer Alston,John Amaechi,Chris Andersen,Nick Anderson,Brandon Armstrong,Carlos Arroyo,Isaac Austin,William Avery,Dalibor Bagaric,Erick Barkley,Dana Barros,Mengke Bateer,Raja Bell,Mookie Blaylock,Mark Blount,Calvin Booth,Ruben Boumtje-Boumtje,Cal Bowdler,Earl Boykins,Michael Bradley,Shawn Bradley,Primoz Brezec,Kedrick Brown,Kwame Brown,Tierre Brown,Rick Brunson,Mark Bryant,Greg Buckner,Jud Buechler,Matt Bullard,Jason Caffey,Marcus Camby,Anthony Carter,Mateen Cleaves,Bimbo Coles,Jason Collier,Chris Crawford,Joe Crispin,Vonteego Cummings,Dell Curry,Samuel Dalembert,Emanual Davis,Andrew DeClercq,Tony Delk,Derrick Dial,Michael Dickerson,DeSagana Diop,Michael Doleac,Keyon Dooling,Predrag Drobnjak,Chris Dudley,Howard Eisley,Obinna Ekezie,Evan Eschmeyer,Patrick Ewing*,Alton Ford,Antonis Fotsis,Tremaine Fowlkes,Lawrence Funderburke,Dean Garrett,Chris Gatling,Eddie Gill,Kendall Gill,Dion Glover,Tom Gugliotta,A.J. Guyton,Zendon Hamilton,Donnell Harvey,Alan Henderson,Grant Hill,Tyrone Hill,Eddie House,Steven Hunter,Jaren Jackson,Jermaine Jackson,Marc Jackson,Stephen Jackson,Jerome James,Mike James,Harold Jamison,Anthony Johnson,Alvin Jones,Travis Knight,Trajan Langdon,Dan Langhi,Rusty LaRue,Quincy Lewis,Randy Livingston,Art Long,Felipe Lopez,Tyronn Lue,George Lynch,Sam Mack,Mark Madsen,Danny Manning,Sean Marks,Donny Marshall,Amal McCaskill,Jelani McCoy,Antonio McDyess,Derrick McKey,Stanislav Medvedenko,Sam Mitchell,Eric Montross,Mikki Moore,Terence Morris,Tracy Murray,Ira Newble,Johnny Newman,Charles Oakley,Lamar Odom,Dean Oliver,Doug Overton,Olumide Oyedeji,Robert Pack,Milt Palacio,Cherokee Parks,Mark Pope,Lavor Postell,Zach Randolph,Don Reid,Glen Rice,Mitch Richmond*,Isaiah Rider,Eddie Robinson,Carlos Rogers,Sean Rooks,Michael Ruffin,Kenny Satterfield,Brian Scalabrine,Shawnelle Scott,Ansu Sesay,Brian Shaw,Bobby Simmons,Jabari Smith,Will Solomon,Felton Spencer,John Starks,Vladimir Stepania,DeShawn Stevenson,Bryant Stith,Mark Strickland,Etan Thomas,Oscar Torres,Robert Traylor,Gerald Wallace,John Wallace,Earl Watson,Rodney White,Scott Williams,Shammond Williams,Kevin Willis,Loren Woods"
1,Courtney Alexander
2,Greg Anthony
3,Gilbert Arenas
4,"Ray Allen,Derek Anderson,Kenny Anderson,Darrell Armstrong,Chucky Atkins,Brent Barry,Jon Barry,Shane Battier,Mike Bibby,Chauncey Billups,Kobe Bryant,Vince Carter,Sam Cassell,Doug Christie,Antonio Daniels,Baron Davis,Michael Finley,Rick Fox,Steve Francis,Pat Garrity,Richard Hamilton,Anfernee Hardaway,Trenton Hassell,Allan Houston,Troy Hudson,Larry Hughes,Allen Iverson*,Bobby Jackson,Mark Jackson,Antawn Jamison,Eddie Jones,Michael Jordan*,Jason Kidd,Kerry Kittles,Rashard Lewis,Karl Malone*,Stephon Marbury,Tracy McGrady,Jeff McInnis,Andre Miller,Mike Miller,Reggie Miller*,Cuttino Mobley,Lamond Murray,Steve Nash,Moochie Norris,Dirk Nowitzki,Tony Parker,Gary Payton*,Wesley Person,Morris Peterson,Paul Pierce,Scottie Pippen*,James Posey,Michael Redd,Jason Richardson,Quentin Richardson,Clifford Robinson,Glenn Robinson,Rodney Rogers,Jalen Rose,Steve Smith,Eric Snow,Latrell Sprewell,Jerry Stackhouse,John Stockton*,Peja Stojakovic,Damon Stoudamire,Rod Strickland,Wally Szczerbiak,Jason Terry,Tim Thomas,Jamaal Tinsley,Hedo Turkoglu,Nick Van,Keith Van,Antoine Walker,Rasheed Wallace,Bonzi Wells,David Wesley,Chris Whitney,Alvin Williams,Jason Williams,Metta World"
5,Stacey Augmon
6,Jonathan Bender
7,"Corie Blount,Hanno Mottola,Tyrone Nesby"
8,Ryan Bowen
9,"Shareef Abdur-Rahim,Vin Baker,Elton Brand,P.J. Brown,Elden Campbell,Keon Clark,Derrick Coleman,Antonio Davis,Dale Davis,Ricky Davis,Vlade Divac,Tim Duncan,Marcus Fizer,Danny Fortson,Kevin Garnett,Pau Gasol,Brian Grant,Matt Harpring,Juwan Howard,Richard Jefferson,Popeye Jones,Andrei Kirilenko,Shawn Marion,Donyell Marshall,Kenyon Martin,Anthony Mason,Desmond Mason,Chris Mihm,Darius Miles,Brad Miller,Nazr Mohammed,Alonzo Mourning*,Dikembe Mutombo*,Rasho Nesterovic,Jermaine O'Neal,Shaquille O'Neal*,Michael Olowokandi,Ruben Patterson,David Robinson*,Malik Rose,Joe Smith,Stromile Swift,Kenny Thomas,Kurt Thomas,Ben Wallace,Chris Webber,Corliss Williamson"
10,Terrell Brandon
11,Rodney Buford
