Group,Player
0,Mark Acres
1,"Michael Adams,Danny Ainge,Dell Curry,Craig Ehlo,Dale Ellis,Sleepy Floyd,Derek Harper,Hersey Hawkins,Jeff Hornacek,Mark Jackson,Eddie Johnson,Magic Johnson*,Dan Majerle,Vernon Maxwell,Reggie Miller*,Chris Morris,Chris Mullin*,Johnny Newman,Chuck Person,Ricky Pierce,Terry Porter,Mark Price,Pooh Richardson,Byron Scott,Jack Sikma"
2,"Dana Barros,Michael Cooper,Darrell Griffith,Bob Hansen,Craig Hodges,Steve Kerr,Harold Pressley,Scott Skiles,Trent Tucker"
3,"Steve Alford,Randy Allen,Richard Anderson,B.J. Armstrong,John Bagley,Ken Bannister,Kenny Battle,William Bedford,Winston Bennett,Uwe Blab,Mookie Blaylock,Anthony Bowie,Scott Brooks,Tony Brown,Stanley Brundy,Mark Bryant,Adrian Caldwell,Derrick Chievous,Ben Coleman,Steve Colter,Lanard Copeland,Pat Cummings,Quintin Dailey,Brad Davis,Charles Davis,Terry Davis,Byron Dinkins,Greg Dreiling,Larry Drew,T.R. Dunn,Pervis Ellison,Jim Farmer,Kevin Gamble,Winston Garland,Kenny Gattison,Derrick Gervin,Greg Grant,Stuart Gray,Rickey Green,Dave Greenwood,Scott Haffner,Jack Haley,Tom Hammonds,Scott Hastings,Gerald Henderson,Roy Hinson,Mike Holton,Dave Hoppen,Tito Horford,Ed Horton,Eddie Hughes,Byron Irvin,Jaren Jackson,Avery Johnson,Eric Johnson,Steve Johnson,Anthony Jones,Caldwell Jones,Tim Kempton,Frank Kornet,Larry Krystkowiak,Gary Leonard,Lewis Lloyd,John Long,Sidney Lowe,John Lucas,Roy Marble,Jeff Martin,Anthony Mason,George McCloud,Tim McCormick,Mike McGee,Carlton McKinney,Mark McNamara,Scott Meents,Paul Mokeski,Johnny Moore,Mike Morrison,John Morton,Pete Myers,Calvin Natt,Ed Nealy,Kurt Nimphius,Dyron Nix,Zarko Paspalj,Jim Paxson,Kenny Payne,Will Perdue,Tim Perry,Jim Petersen,Drazen Petrovic*,Brian Quinnett,Robert Reid,David Rivers,Tree Rollins,Doug Roth,Scott Roth,Jim Rowinski,Brian Rowsom,Donald Royal,Delaney Rudd,Ralph Sampson*,Jeff Sanders,Brad Sellers,Jerry Sichting,Charles Smith,Derek Smith,Michael Smith,Mike Smrek,Rory Sparrow,Jon Sundvold,Jay Taylor,Bob Thornton,Sedric Toney,Andre Turner,Henry Turner,Jeff Turner,Melvin Turpin,Kelvin Upshaw,Kiki Vandeweghe,Jay Vincent,Alexander Volkov,Chris Welp,Bill Wennington,Doug West,Randy White,Morlon Wiley,Eddie Lee,John Williams,Micheal Williams,Mike Williams,Reggie Williams,Randy Wittman,Joe Wolf,Leon Wood,Mike Woodson,Danny Young,Michael Young"
4,Greg Anderson
5,"Mark Aguirre,Mark Alarie,Nick Anderson,Ron Anderson,Willie Anderson,Thurl Bailey,Charles Barkley*,Benoit Benjamin,Larry Bird*,Rolando Blackman,Muggsy Bogues,Sam Bowie,Michael Cage,Tony Campbell,Antoine Carr,Bill Cartwright,Terry Catledge,Tom Chambers,Maurice Cheeks,Lester Conner,Tyrone Corbin,Terry Cummings,Walter Davis,Johnny Dawkins,Vlade Divac,James Donaldson,Sherman Douglas,Clyde Drexler*,Kevin Duckworth,Joe Dumars*,Mark Eaton,James Edwards,Sean Elliott,Alex English*,Patrick Ewing*,Vern Fleming,Tellis Frank,Armen Gilliam,Mike Gminski,Gary Grant,Horace Grant,A.C. Green,Sidney Green,Tim Hardaway,Dennis Hopson,Jay Humphries,Buck Johnson,Dennis Johnson*,Kevin Johnson,Charles Jones,Michael Jordan*,Shawn Kemp,Jerome Kersey,Bernard King*,Stacey King,Fat Lever,Reggie Lewis,Grant Long,Rick Mahorn,Jeff Malone,Karl Malone*,Moses Malone*,Danny Manning,Rodney McCray,Xavier McDaniel,Kevin McHale*,Derrick McKey,Nate McMillan,Sam Mitchell,Tod Murphy,Larry Nance,Ken Norman,Charles Oakley,Hakeem Olajuwon*,Robert Parish*,Sam Perkins,Scottie Pippen*,Kurt Rambis,Blair Rasmussen,J.R. Reid,Mitch Richmond*,Fred Roberts,Alvin Robertson,David Robinson*,Dennis Rodman*,John Salley,Detlef Schrempf,Rony Seikaly,Purvis Short,Charles Smith,Kenny Smith,Otis Smith,Rik Smits,John Stockton*,Rod Strickland,Terry Teagle,Reggie Theus,Isiah Thomas*,Billy Thompson,LaSalle Thompson,Mychal Thompson,Otis Thorpe,Wayman Tisdale,Kelly Tripucka,Darrell Walker,Spud Webb,Mark West,Mitchell Wiggins,Dominique Wilkins*,Gerald Wilkins,Buck Williams,Hot Rod,Kevin Willis,James Worthy*"
6,"Michael Ansley,Frank Brickowski,Mike Brown,Jon Koncak,Andrew Lang,Eric Leckner,Cliff Levingston,Ed Pinckney,Olden Polynice,Danny Schayes,Tom Tolbert,Kenny Walker,Orlando Woolridge"
7,Manute Bol
8,Chucky Brown
9,"Randy Breuer,Joe Barry,Harvey Grant,Charles Shackleford,Roy Tarpley,Herb Williams"
10,Rex Chapman
11,"Wayne Cooper,Greg Kite"
12,"Adrian Dantley*,Brad Daugherty"
13,Vinny Del
14,"Chris Dudley,Jerome Lane,Larry Smith"
15,Ledell Eackles
16,Blue Edwards
17,"Kevin Edwards,Vinnie Johnson"
18,Tom Garrick
19,Jeff Grayer
20,Bill Hanzlik
21,Ron Harper
22,Rod Higgins
23,Randolph Keys
24,Joe Kleine
25,Bill Laimbeer
26,Todd Lichti
27,Brad Lohaus
28,Sarunas Marciulionis*
29,John Paxson
30,Paul Pressey
31,Jerry Reynolds
32,Glen Rice
33,Doc Rivers
34,Clifford Robinson
35,Mike Sanders
36,"John Battle,Sedale Threatt"
37,Sam Vincent
38,David Wingate
