Group,Player
0,"Maurice Ager,Malik Allen,Alan Anderson,Rafael Araujo,Kelenna Azubuike,Marcus Banks,J.J. Barea,Earl Barron,Brandon Bass,Will Blalock,Andray Blatche,Keith Bogans,Matt Bonner,Calvin Booth,Cedric Bozeman,Primoz Brezec,Dee Brown,Shannon Brown,Greg Buckner,Pat Burke,Jackie Butler,Brian Cardinal,Rodney Carney,Speedy Claxton,Jarron Collins,Mardy Collins,Brian Cook,Austin Croshere,Marquis Daniels,Dale Davis,Paul Davis,Carlos Delfino,Yakhouba Diawara,Dan Dickau,Travis Diener,Michael Doleac,Keyon Dooling,Quincy Douby,Melvin Ely,Maurice Evans,Daniel Ewing,Jordan Farmar,Danny Fortson,Matt Freije,Pat Garrity,Mickael Gelabale,Devean George,Daniel Gibson,Gordan Giricek,Stephen Graham,Orien Greene,Lynn Greer,Adrian Griffin,Junior Harrington,Othella Harrington,David Harrison,Jason Hart,Jarvis Hayes,Walter Herrmann,Robert Hite,Robert Horry,Eddie House,Troy Hudson,Kris Humphries,Lindsey Hunter,Ersan Ilyasova,Royal Ivey,Bobby Jackson,Luke Jackson,Marc Jackson,Jerome James,Marko Jaric,Sarunas Jasikevicius,Anthony Johnson,DerMarr Johnson,Linton Johnson,Bobby Jones,Damon Jones,Fred Jones,James Jones,Jumaine Jones,Viktor Khryapa,Tarence Kinsey,Raef LaFrentz,Kyle Lowry,John Lucas,Tyronn Lue,Damir Markota,Rawle Marshall,Darrick Martin,Roger Mason,Sean May,Rashad McCants,Jeff McInnis,Keith McLeod,C.J. Miles,Ronald Murray,Ira Newble,David Noel,Steve Novak,Patrick O'Bryant,Kevin Ollie,Michael Olowokandi,Scott Padgett,Gary Payton*,Scot Pollard,Josh Powell,Ronnie Price,Chris Quinn,Vladimir Radmanovic,Shavlik Randolph,Allan Ray,J.J. Redick,Justin Reed,Jared Reiner,Anthony Roberson,Bernard Robinson,Clifford Robinson,Sergio Rodriguez,Jalen Rose,Malik Rose,Michael Ruffin,Brian Scalabrine,Luke Schenscher,Thabo Sefolosha,Mouhamed Sene,Cedric Simmons,James Singleton,Kirk Snyder,Darius Songaila,Vassilis Spanoulis,Peja Stojakovic,Salim Stoudamire,Mike Sweetney,Wally Szczerbiak,Donell Taylor,Maurice Taylor,Sebastian Telfair,Jake Tsakalidis,Beno Udrih,Jacque Vaughn,Charlie Villanueva,Marcus Vinicius,Sasha Vujacic,Bonzi Wells,David Wesley,James White,Mike Wilks,Eric Williams,Lou Williams,Shammond Williams,Shawne Williams,Antoine Wright,Bracey Wright,Dorell Wright"
1,"Ray Allen,Rafer Alston,Carmelo Anthony,Gilbert Arenas,Chucky Atkins,Leandro Barbosa,Matt Barnes,Shane Battier,Charlie Bell,Raja Bell,Mike Bibby,Chauncey Billups,Steve Blake,Bruce Bowen,Earl Boykins,Devin Brown,Kobe Bryant,Caron Butler,Rasual Butler,Matt Carroll,Vince Carter,Jamal Crawford,Baron Davis,Ricky Davis,Juan Dixon,Chris Duhon,Mike Dunleavy,Monta Ellis,Raymond Felton,Michael Finley,Derek Fisher,T.J. Ford,Randy Foye,Jorge Garbajosa,Rudy Gay,Manu Ginobili,Ben Gordon,Danny Granger,Gerald Green,Willie Green,Richard Hamilton,Al Harrington,Devin Harris,Luther Head,Kirk Hinrich,Josh Howard,Larry Hughes,Andre Iguodala,Allen Iverson*,Jarrett Jack,Stephen Jackson,LeBron James,Mike James,Antawn Jamison,Richard Jefferson,Joe Johnson,Jason Kidd,Kyle Korver,Rashard Lewis,Corey Maggette,Stephon Marbury,Shawn Marion,Kevin Martin,Tracy McGrady,Andre Miller,Mike Miller,Cuttino Mobley,Adam Morrison,Troy Murphy,Steve Nash,Jameer Nelson,Dirk Nowitzki,Lamar Odom,Mehmet Okur,Jannero Pargo,Anthony Parker,Smush Parker,Tony Parker,Chris Paul,Paul Pierce,Tayshaun Prince,Michael Redd,Jason Richardson,Luke Ridnour,Brandon Roy,John Salmons,Jerry Stackhouse,DeShawn Stevenson,Damon Stoudamire,Jason Terry,Tim Thomas,Jamaal Tinsley,Hedo Turkoglu,Ime Udoka,Dwyane Wade,Antoine Walker,Gerald Wallace,Rasheed Wallace,Luke Walton,Earl Watson,Delonte West,Damien Wilkins,Deron Williams,Jason Williams,Marcus Williams,Mo Williams,Metta World"
2,"Trevor Ariza,Renaldo Balkman,Ike Diogu,Reggie Evans,Steven Hunter,Dikembe Mutombo*,Shaquille O'Neal*,Leon Powe,Lawrence Roberts,Stromile Swift,Etan Thomas,Kurt Thomas,Tyrus Thomas,Ronny Turiaf,Jake Voskuhl,Corliss Williamson"
3,"Hassan Adams,Tony Allen,Hilton Armstrong,Maceo Baston,Josh Boone,Ronnie Brewer,Andre Brown,Kwame Brown,Adonal Foyle,Dan Gadzuric,Alan Henderson,Ryan Hollins,Jared Jeffries,Alexander Johnson,Amir Johnson,Solomon Jones,Nenad Krstic,Mark Madsen,Jason Maxiell,Aaron McKie,Nazr Mohammed,Bo Outlaw,Joel Przybilla,Jamal Sampson,Aaron Williams,Justin Williams,Lorenzen Wright"
4,"Derek Anderson,Darrell Armstrong,Andrea Bargnani,Brent Barry,Francisco Garcia,Eddie Jones,Jason Kapono,Linas Kleiza,Donyell Marshall,Bostjan Nachbar,Andres Nocioni,Sasha Pavlovic,Morris Peterson,James Posey,Quentin Richardson,Nate Robinson,J.R. Smith,Martell Webster"
5,"LaMarcus Aldridge,Tony Battie,Andris Biedrins,Andrew Bynum,Tyson Chandler,Josh Childress,Erick Dampier,DeSagana Diop,Francisco Elson,Jeff Foster,Chuck Hayes,Brendan Haywood,Nene Hilario,Andrei Kirilenko,David Lee,Jamaal Magloire,Antonio McDyess,Paul Millsap,Mikki Moore,Alonzo Mourning*,Eduardo Najera,Rasho Nesterovic,Fabricio Oberto,Kendrick Perkins,Johan Petro,Brian Skinner,Craig Smith,Kenny Thomas,Anderson Varejao"
6,"Shareef Abdur-Rahim,Mark Blount,Andrew Bogut,Carlos Boozer,Chris Bosh,Elton Brand,Marcus Camby,Nick Collison,Eddy Curry,Samuel Dalembert,Luol Deng,Boris Diaw,Tim Duncan,Channing Frye,Kevin Garnett,Pau Gasol,Ryan Gomes,Drew Gooden,Matt Harpring,Udonis Haslem,Grant Hill,Dwight Howard,Juwan Howard,Zydrunas Ilgauskas,Al Jefferson,Chris Kaman,Desmond Mason,Darko Milicic,Brad Miller,Yao Ming*,Jermaine O'Neal,Emeka Okafor,Zaza Pachulia,Ruben Patterson,Zach Randolph,Josh Smith,Amar'e Stoudemire,Ben Wallace,Hakim Warrick,Chris Webber,David West,Chris Wilcox,Marvin Williams"
7,Jose Calderon
8,Sam Cassell
9,Jason Collins
10,Antonio Daniels
11,Steve Francis
12,Joey Graham
13,Trenton Hassell
14,Dahntay Jones
15,"Carlos Arroyo,Brevin Knight"
16,Shaun Livingston
17,Mickael Pietrus
18,Quinton Ross
19,"P.J. Brown,Travis Outlaw,Joe Smith"
20,"Rajon Rondo,Eric Snow"
21,Shelden Williams
