Group,Player
0,"Danny Ainge,Jon Barry,Sam Cassell,Hubert Davis,Johnny Dawkins,Mario Elie,Allan Houston,Jay Humphries,Keith Jennings,Steve Kerr,Tim Legler,Lee Mayberry,Brent Price,James Worthy*"
1,"Victor Alexander,Greg Anderson,Thurl Bailey,Anthony Bonner,Michael Cage,Cedric Ceballos,Bison Dele,Chris Gatling,Kenny Gattison,Matt Geiger,Tyrone Hill,Larry Johnson,Oliver Miller,Ed Pinckney,Mark West"
2,"Mahmoud Abdul-Rauf,Kenny Anderson,Nick Anderson,Willie Anderson,B.J. Armstrong,Mookie Blaylock,Muggsy Bogues,Dee Brown,Rex Chapman,Todd Day,Vinny Del,Sherman Douglas,Clyde Drexler*,Joe Dumars*,Blue Edwards,Kevin Edwards,Sean Elliott,Rick Fox,Kendall Gill,Anfernee Hardaway,Ron Harper,Hersey Hawkins,Jeff Hornacek,Robert Horry,Jim Jackson,Mark Jackson,Avery Johnson,Kevin Johnson,Toni Kukoc,Jeff Malone,Jamal Mashburn,Reggie Miller*,Chris Mullin*,Eric Murdock,Pete Myers,Ken Norman,Gary Payton*,Scottie Pippen*,Mark Price,Glen Rice,Mitch Richmond*,Isaiah Rider,Scott Skiles,Steve Smith,Latrell Sprewell,John Stockton*,Rod Strickland,Sedale Threatt,Spud Webb,Dominique Wilkins*,Gerald Wilkins,Micheal Williams,Reggie Williams"
3,Vincent Askew
4,"Alaa Abdelnaby,Mark Aguirre,Ron Anderson,Keith Askins,Isaac Austin,John Battle,Tony Bennett,David Benoit,Rolando Blackman,Corie Blount,Manute Bol,Walter Bond,Anthony Bowie,Sam Bowie,Randy Breuer,Kevin Brooks,Scott Brooks,Randy Brown,Mark Bryant,Jud Buechler,Matt Bullard,Evers Burns,Scott Burrell,Willie Burton,Mitchell Butler,Antoine Carr,Bill Cartwright,Duane Causwell,Marty Conlon,Lester Conner,Anthony Cook,Duane Cooper,Chris Corchiani,Joe Courtney,John Crotty,Terry Cummings,Lloyd Daniels,Brian Davis,Terry Davis,Terry Dehere,Greg Dreiling,Acie Earl,Doug Edwards,James Edwards,Harold Ellis,LeRon Ellis,Pervis Ellison,Jo Jo,Duane Ferrell,Danny Ferry,Vern Fleming,Sleepy Floyd,Tellis Frank,Mike Gminski,Greg Graham,Paul Graham,Josh Grant,Jeff Grayer,Litterial Green,Sean Green,Jay Guidinger,Tom Hammonds,Lucious Harris,Antonio Harvey,Scott Haskin,Carl Herrera,Rod Higgins,Donald Hodge,Byron Houston,Bobby Hurley,Jaren Jackson,Dave Johnson,Ervin Johnson,Frank Johnson,Charles Jones,Reggie Jordan,Adam Keefe,Tim Kempton,Warren Kidd,Stacey King,Greg Kite,Joe Kleine,Larry Krystkowiak,Bill Laimbeer,Eric Leckner,Jim Les,Marcus Liberty,Todd Lichti,Brad Lohaus,Mark Macon,Gerald Madkins,Rick Mahorn,Moses Malone*,Bob Martin,Marlon Maxey,Darnell Mee,Sam Mitchell,Darren Morningstar,Chris Morris,Gheorghe Muresan,Tracy Murray,Jerrod Mustaf,Larry Nance,Jimmy Oliver,Bo Outlaw,Doug Overton,Gerald Paddio,John Paxson,Anthony Peeler,Mike Peplowski,Will Perdue,Elliot Perry,Kurt Rambis,Mark Randall,Pooh Richardson,Eric Riley,Doc Rivers,Stanley Roberts,James Robinson,Rumeal Robinson,Tree Rollins,Sean Rooks,Donald Royal,Bryon Russell,Danny Schayes,Steve Scheffler,Dwayne Schintzius,Malik Sealy,Charles Smith,LaBradford Smith,Reggie Smith,Andre Spencer,Derek Strong,LaSalle Thompson,Tom Tolbert,Kenny Walker,Rex Walters,Bill Wennington,David Wesley,Ennis Whatley,Randy White,Chris Whitney,Morlon Wiley,Herb Williams,Jayson Williams,John Williams,Kenny Williams,Lorenzo Williams,Scott Williams,Trevor Wilson,David Wingate,Randy Woods"
5,"Anthony Avent,Mike Brown,P.J. Brown,Kevin Duckworth,Jerome Kersey"
6,"Stacey Augmon,Vin Baker,Charles Barkley*,Benoit Benjamin,Frank Brickowski,Elden Campbell,Derrick Coleman,Brad Daugherty,Antonio Davis,Dale Davis,Vlade Divac,LaPhonso Ellis,Patrick Ewing*,Armen Gilliam,Harvey Grant,Horace Grant,A.C. Green,Tom Gugliotta,Popeye Jones,Shawn Kemp,Christian Laettner,Grant Long,Luc Longley,George Lynch,Don MacLean,Karl Malone*,Danny Manning,Anthony Mason,Xavier McDaniel,Derrick McKey,Terry Mills,Alonzo Mourning*,Dikembe Mutombo*,Shaquille O'Neal*,Charles Oakley,Hakeem Olajuwon*,Billy Owens,Robert Parish*,Olden Polynice,Dino Radja,Clifford Robinson,David Robinson*,Dennis Rodman*,John Salley,Detlef Schrempf,Rony Seikaly,Lionel Simmons,Rik Smits,Elmore Spencer,Felton Spencer,Bryant Stith,Otis Thorpe,Wayman Tisdale,Loy Vaught,Clarence Weatherspoon,Chris Webber,Doug West,Buck Williams,Hot Rod,Kevin Willis,Orlando Woolridge"
7,"Michael Adams,Greg Anthony,Dana Barros,Doug Christie,Dell Curry,Craig Ehlo,Dale Ellis,Derek Harper,Lindsey Hunter,Eddie Johnson,Fat Lever,Dan Majerle,Vernon Maxwell,Nate McMillan,Sam Perkins,Chuck Person,Terry Porter,Dennis Scott,Brian Shaw,Kenny Smith,John Starks,Isiah Thomas*,Nick Van"
8,Shawn Bradley
9,Terrell Brandon
10,Tony Campbell
11,Tom Chambers
12,Calbert Cheaney
13,"Pete Chilcutt,Jon Koncak"
14,"Bimbo Coles,Gary Grant,Haywoode Workman"
15,Kevin Gamble
16,Andrew Lang
17,Chris Mills
18,Harold Miner
19,Johnny Newman
20,Robert Pack
21,Tim Perry
22,"Negele Knight,Ricky Pierce"
23,"Bobby Phills,J.R. Reid"
24,Rodney Rogers
25,Byron Scott
26,Chris Smith
27,"Tyrone Corbin,Doug Smith"
28,Tony Smith
29,Jeff Turner
30,Walt Williams
31,David Wood
