Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Group,Merged_Group
1989.0,Kareem Abdul-Jabbar*,C,41.0,LAL,74.0,74.0,1695.0,12.9,0.511,0.005,0.25,7.3,14.2,11.0,6.1,1.1,2.9,11.5,20.1,0.9,2.0,2.9,0.08199999999999999,-2.3,0.0,-2.3,-0.1,313.0,659.0,0.475,0.0,3.0,0.0,313.0,656.0,0.477,0.475,122.0,165.0,0.7390000000000001,103.0,231.0,334.0,74.0,38.0,85.0,95.0,196.0,748.0,0,0
1989.0,Mark Acres,C,26.0,BOS,62.0,0.0,632.0,8.2,0.507,0.009000000000000001,0.421,10.9,15.6,13.3,3.7,1.5,0.6,14.5,10.4,0.4,0.5,0.9,0.066,-2.1,-0.4,-2.5,-0.1,55.0,114.0,0.482,1.0,1.0,1.0,54.0,113.0,0.478,0.487,26.0,48.0,0.542,59.0,87.0,146.0,19.0,19.0,6.0,23.0,94.0,137.0,1,0
1989.0,Michael Adams,PG,26.0,DEN,77.0,77.0,2787.0,17.5,0.5670000000000001,0.431,0.363,2.5,8.3,5.2,22.2,2.7,0.2,12.5,19.7,5.4,2.9,8.3,0.14300000000000002,3.8,-0.6,3.2,3.7,468.0,1082.0,0.433,166.0,466.0,0.35600000000000004,302.0,616.0,0.49,0.509,322.0,393.0,0.8190000000000001,71.0,212.0,283.0,490.0,166.0,11.0,180.0,149.0,1424.0,2,1
1989.0,Mark Aguirre,SF,29.0,TOT,80.0,76.0,2597.0,16.4,0.524,0.13699999999999998,0.309,6.4,10.0,8.3,17.9,0.9,0.8,12.6,27.4,2.4,2.1,4.5,0.08199999999999999,1.7,-1.2,0.5,1.7,586.0,1270.0,0.461,51.0,174.0,0.293,535.0,1096.0,0.488,0.481,288.0,393.0,0.733,146.0,240.0,386.0,278.0,45.0,36.0,208.0,229.0,1511.0,4,2
1989.0,Danny Ainge,PG,29.0,TOT,73.0,54.0,2377.0,18.0,0.5539999999999999,0.29,0.228,3.3,8.7,6.0,25.3,1.9,0.2,11.1,22.6,5.2,1.4,6.7,0.135,4.0,-1.6,2.3,2.6,480.0,1051.0,0.457,116.0,305.0,0.38,364.0,746.0,0.488,0.512,205.0,240.0,0.8540000000000001,71.0,184.0,255.0,402.0,93.0,8.0,145.0,186.0,1281.0,2,1
1989.0,Mark Alarie,PF,25.0,WSB,74.0,5.0,1141.0,13.3,0.531,0.08800000000000001,0.202,9.5,15.2,12.2,7.8,1.0,1.1,11.7,18.7,1.2,1.0,2.2,0.093,-0.7,-1.0,-1.8,0.1,206.0,431.0,0.478,13.0,38.0,0.342,193.0,393.0,0.491,0.493,73.0,87.0,0.8390000000000001,103.0,152.0,255.0,63.0,25.0,22.0,62.0,160.0,498.0,3,0
1989.0,Steve Alford,PG,24.0,TOT,66.0,3.0,906.0,11.9,0.522,0.17,0.188,1.1,6.8,4.0,13.2,2.2,0.2,11.4,16.6,0.7,0.7,1.4,0.07200000000000001,-1.7,-1.8,-3.5,-0.3,148.0,324.0,0.457,20.0,55.0,0.364,128.0,269.0,0.476,0.488,50.0,61.0,0.82,10.0,62.0,72.0,92.0,45.0,3.0,45.0,57.0,366.0,10,3
1989.0,Greg Anderson,PF,24.0,SAS,82.0,56.0,2401.0,14.9,0.516,0.003,0.441,11.2,20.2,15.5,3.7,2.0,2.6,14.2,20.6,0.4,3.1,3.4,0.069,-2.4,-0.1,-2.5,-0.3,460.0,914.0,0.503,0.0,3.0,0.0,460.0,911.0,0.505,0.503,207.0,403.0,0.514,255.0,421.0,676.0,61.0,102.0,103.0,180.0,221.0,1127.0,4,2
1989.0,Michael Anderson,PG,22.0,SAS,36.0,12.0,730.0,10.5,0.483,0.04,0.469,6.3,7.1,6.7,26.9,2.8,0.2,28.5,15.7,-0.5,0.6,0.2,0.01,-3.0,-0.4,-3.4,-0.3,73.0,175.0,0.417,1.0,7.0,0.14300000000000002,72.0,168.0,0.429,0.42,57.0,82.0,0.695,44.0,45.0,89.0,153.0,44.0,3.0,84.0,64.0,204.0,10,3
1989.0,Richard Anderson,PF,28.0,POR,72.0,3.0,1082.0,12.0,0.509,0.405,0.109,6.0,17.5,11.6,11.4,1.9,0.6,12.9,14.9,0.9,1.2,2.1,0.093,-0.7,0.0,-0.7,0.4,145.0,348.0,0.417,49.0,141.0,0.348,96.0,207.0,0.464,0.487,32.0,38.0,0.8420000000000001,62.0,169.0,231.0,98.0,44.0,12.0,54.0,100.0,371.0,39,0
1989.0,Ron Anderson,SF,30.0,PHI,82.0,12.0,2618.0,15.3,0.531,0.01,0.199,7.1,10.3,8.7,7.9,1.3,0.5,9.1,21.9,3.5,0.9,4.4,0.081,0.7,-1.7,-1.0,0.7,566.0,1152.0,0.491,2.0,11.0,0.182,564.0,1141.0,0.494,0.4920000000000001,196.0,229.0,0.856,167.0,239.0,406.0,139.0,71.0,23.0,126.0,166.0,1330.0,4,2
1989.0,Willie Anderson,SF,22.0,SAS,81.0,79.0,2738.0,16.6,0.534,0.016,0.225,5.8,11.1,8.4,21.1,2.5,1.4,15.6,23.8,2.1,2.8,4.9,0.085,0.9,0.6,1.5,2.4,640.0,1285.0,0.498,4.0,21.0,0.19,636.0,1264.0,0.503,0.5,224.0,289.0,0.775,152.0,265.0,417.0,372.0,150.0,62.0,261.0,295.0,1508.0,4,2
1989.0,John Bagley,PG,28.0,NJN,68.0,20.0,1642.0,11.3,0.467,0.112,0.256,2.4,7.6,4.9,33.1,2.1,0.2,22.9,17.3,-0.6,1.0,0.4,0.013,-2.5,-1.5,-4.0,-0.8,200.0,481.0,0.416,11.0,54.0,0.204,189.0,427.0,0.443,0.4270000000000001,89.0,123.0,0.7240000000000001,36.0,108.0,144.0,391.0,72.0,5.0,159.0,117.0,500.0,10,3
1989.0,Thurl Bailey,SF,27.0,UTA,82.0,3.0,2777.0,15.6,0.544,0.004,0.34600000000000003,5.0,12.3,8.9,8.5,0.8,2.0,12.4,25.5,2.4,4.1,6.5,0.113,-1.1,0.3,-0.8,0.8,615.0,1272.0,0.483,2.0,5.0,0.4,613.0,1267.0,0.484,0.484,363.0,440.0,0.825,115.0,332.0,447.0,138.0,48.0,91.0,208.0,185.0,1595.0,4,2
1989.0,Ken Bannister,PF,28.0,LAC,9.0,2.0,130.0,17.9,0.624,0.028,1.472,4.9,22.1,13.6,3.2,2.5,0.9,11.9,20.4,0.3,0.2,0.4,0.15,-1.7,-2.0,-3.7,-0.1,22.0,36.0,0.611,0.0,1.0,0.0,22.0,35.0,0.629,0.611,30.0,53.0,0.5660000000000001,6.0,27.0,33.0,3.0,7.0,2.0,8.0,17.0,74.0,30,0
1989.0,Charles Barkley*,PF,25.0,PHI,79.0,79.0,3088.0,27.0,0.653,0.134,0.6609999999999999,14.5,21.3,17.9,16.0,2.0,1.3,14.0,24.4,13.2,2.9,16.1,0.25,8.5,1.3,9.8,9.2,700.0,1208.0,0.579,35.0,162.0,0.21600000000000005,665.0,1046.0,0.636,0.594,602.0,799.0,0.753,403.0,583.0,986.0,325.0,126.0,67.0,254.0,262.0,2037.0,4,2
1989.0,John Battle,SG,26.0,ATL,82.0,0.0,1672.0,13.5,0.532,0.054000000000000006,0.379,1.9,7.3,4.6,17.1,1.2,0.3,12.4,20.4,2.2,1.0,3.2,0.092,-0.4,-2.1,-2.5,-0.2,287.0,628.0,0.457,11.0,34.0,0.324,276.0,594.0,0.465,0.466,194.0,238.0,0.815,30.0,110.0,140.0,197.0,42.0,9.0,104.0,125.0,779.0,5,0
1989.0,Benoit Benjamin,C,24.0,LAC,79.0,62.0,2585.0,17.4,0.593,0.002,0.47,6.8,21.9,14.4,8.7,1.0,4.7,17.8,20.3,2.3,2.9,5.1,0.095,-1.3,1.6,0.4,1.5,491.0,907.0,0.541,0.0,2.0,0.0,491.0,905.0,0.5429999999999999,0.541,317.0,426.0,0.7440000000000001,164.0,532.0,696.0,157.0,57.0,221.0,237.0,221.0,1299.0,4,2
1989.0,Ricky Berry,SG,24.0,SAC,64.0,21.0,1406.0,13.1,0.552,0.282,0.293,4.3,10.9,7.5,8.5,1.3,0.9,11.4,21.1,1.6,0.8,2.4,0.083,0.0,-1.8,-1.7,0.1,255.0,567.0,0.45,65.0,160.0,0.406,190.0,407.0,0.467,0.507,131.0,166.0,0.789,57.0,140.0,197.0,80.0,37.0,22.0,82.0,197.0,706.0,15,0
1989.0,Walter Berry,PF,24.0,TOT,69.0,31.0,1355.0,13.2,0.54,0.004,0.285,6.9,14.8,10.8,8.5,1.0,2.1,13.6,19.5,1.0,1.4,2.4,0.085,-1.9,-0.1,-2.0,0.0,254.0,501.0,0.507,1.0,2.0,0.5,253.0,499.0,0.507,0.508,100.0,143.0,0.6990000000000001,86.0,181.0,267.0,77.0,29.0,48.0,89.0,183.0,609.0,6,0
1989.0,Larry Bird*,SF,32.0,BOS,6.0,6.0,189.0,19.8,0.516,0.0,0.183,0.6,21.6,11.2,24.3,1.6,1.6,8.9,27.1,0.3,0.2,0.5,0.129,0.6,-0.1,0.5,0.1,49.0,104.0,0.471,0.0,0.0,0.0,49.0,104.0,0.471,0.471,18.0,19.0,0.947,1.0,36.0,37.0,29.0,6.0,5.0,11.0,18.0,116.0,7,4
1989.0,Otis Birdsong,SG,33.0,BOS,13.0,0.0,108.0,7.0,0.502,0.083,0.056,4.3,9.4,6.9,11.5,1.4,0.5,24.5,18.8,-0.2,0.1,-0.1,-0.051,-4.6,-1.7,-6.3,-0.1,18.0,36.0,0.5,1.0,3.0,0.333,17.0,33.0,0.515,0.514,0.0,2.0,0.0,4.0,9.0,13.0,9.0,3.0,1.0,12.0,10.0,37.0,7,4
1989.0,Uwe Blab,C,26.0,DAL,37.0,0.0,208.0,10.8,0.54,0.0,0.481,5.9,17.3,11.7,8.2,0.7,3.6,18.2,16.0,0.1,0.2,0.3,0.069,-4.2,0.5,-3.7,-0.1,24.0,52.0,0.462,0.0,0.0,0.0,24.0,52.0,0.462,0.462,20.0,25.0,0.8,11.0,33.0,44.0,12.0,3.0,13.0,14.0,36.0,68.0,7,4
1989.0,Rolando Blackman,SG,29.0,DAL,78.0,78.0,2946.0,15.9,0.5429999999999999,0.068,0.29600000000000004,2.6,7.5,5.1,15.8,1.1,0.4,10.5,23.2,4.2,1.4,5.7,0.092,1.1,-1.7,-0.6,1.0,594.0,1249.0,0.476,30.0,85.0,0.353,564.0,1164.0,0.485,0.488,316.0,370.0,0.8540000000000001,70.0,203.0,273.0,288.0,65.0,20.0,165.0,137.0,1534.0,4,2
1989.0,Muggsy Bogues,PG,24.0,CHH,79.0,21.0,1755.0,15.3,0.463,0.031,0.211,3.2,7.4,5.2,46.2,3.0,0.2,21.4,13.6,1.6,1.0,2.6,0.07,-1.2,-1.9,-3.1,-0.5,178.0,418.0,0.426,1.0,13.0,0.077,177.0,405.0,0.4370000000000001,0.4270000000000001,66.0,88.0,0.75,53.0,112.0,165.0,620.0,111.0,7.0,124.0,141.0,423.0,8,0
1989.0,Manute Bol,C,26.0,GSW,80.0,4.0,1769.0,9.8,0.421,0.265,0.192,6.6,19.5,13.1,1.8,0.3,10.8,17.5,9.7,-1.2,2.8,1.7,0.046,-5.7,4.7,-1.0,0.4,127.0,344.0,0.369,20.0,91.0,0.22,107.0,253.0,0.423,0.398,40.0,66.0,0.606,116.0,346.0,462.0,27.0,11.0,345.0,79.0,226.0,314.0,9,0
1989.0,Anthony Bowie,SG,25.0,SAS,18.0,5.0,438.0,10.6,0.515,0.035,0.104,6.0,8.1,7.0,9.3,1.9,0.5,12.7,15.3,0.2,0.3,0.5,0.054000000000000006,-1.9,-0.6,-2.5,-0.1,72.0,144.0,0.5,1.0,5.0,0.2,71.0,139.0,0.511,0.503,10.0,15.0,0.667,25.0,31.0,56.0,29.0,18.0,4.0,22.0,43.0,155.0,7,4
1989.0,Sam Bowie,C,27.0,POR,20.0,0.0,412.0,13.7,0.49,0.046,0.32,9.2,19.1,14.0,11.4,0.8,4.7,15.9,19.4,0.0,0.5,0.5,0.063,-2.7,1.4,-1.2,0.1,69.0,153.0,0.451,5.0,7.0,0.7140000000000001,64.0,146.0,0.438,0.467,28.0,49.0,0.5710000000000001,36.0,70.0,106.0,36.0,7.0,33.0,33.0,43.0,171.0,7,4
1989.0,Dudley Bradley,SG,31.0,ATL,38.0,0.0,267.0,6.1,0.387,0.36,0.18600000000000005,2.8,10.4,6.5,11.9,2.9,0.4,13.1,16.3,-0.3,0.3,0.0,0.004,-3.3,-0.1,-3.4,-0.1,28.0,86.0,0.326,8.0,31.0,0.258,20.0,55.0,0.364,0.3720000000000001,8.0,16.0,0.5,7.0,25.0,32.0,24.0,16.0,2.0,14.0,41.0,72.0,10,3
1989.0,Adrian Branch,SF,25.0,POR,67.0,4.0,811.0,15.7,0.509,0.071,0.275,8.2,9.6,8.8,10.8,2.6,0.2,11.6,26.3,0.7,0.8,1.5,0.087,-0.4,-2.2,-2.6,-0.1,202.0,436.0,0.463,7.0,31.0,0.226,195.0,405.0,0.481,0.471,87.0,120.0,0.725,63.0,69.0,132.0,60.0,45.0,3.0,64.0,99.0,498.0,7,4
1989.0,Randy Breuer,C,28.0,MIL,48.0,4.0,513.0,13.8,0.496,0.0,0.285,11.3,19.2,15.2,6.2,0.9,4.5,12.6,18.6,0.2,0.7,0.9,0.083,-2.9,0.8,-2.0,0.0,86.0,179.0,0.48,0.0,0.0,0.0,86.0,179.0,0.48,0.48,28.0,51.0,0.5489999999999999,51.0,84.0,135.0,22.0,9.0,37.0,29.0,59.0,200.0,7,4
1989.0,Frank Brickowski,C,29.0,SAS,64.0,60.0,1822.0,15.0,0.563,0.003,0.43,8.5,16.3,12.2,10.4,2.6,1.1,17.5,20.1,1.4,2.2,3.6,0.094,-0.5,0.9,0.4,1.1,337.0,654.0,0.515,0.0,2.0,0.0,337.0,652.0,0.517,0.515,201.0,281.0,0.715,148.0,258.0,406.0,131.0,102.0,35.0,165.0,252.0,875.0,4,2
1989.0,Scott Brooks,PG,23.0,PHI,82.0,6.0,1372.0,14.0,0.5329999999999999,0.412,0.18600000000000005,1.5,6.2,3.8,28.9,2.4,0.1,13.9,14.1,2.3,0.6,2.9,0.103,1.2,-2.7,-1.4,0.2,156.0,371.0,0.42,55.0,153.0,0.359,101.0,218.0,0.463,0.495,61.0,69.0,0.884,19.0,75.0,94.0,306.0,69.0,3.0,65.0,116.0,428.0,15,0
1989.0,Mike Brown,C,25.0,UTA,66.0,16.0,1051.0,8.4,0.491,0.0,0.524,10.5,16.3,13.6,5.5,1.2,1.0,20.1,15.4,-0.4,1.8,1.4,0.064,-3.8,1.2,-2.6,-0.2,104.0,248.0,0.419,0.0,0.0,0.0,104.0,248.0,0.419,0.419,92.0,130.0,0.708,92.0,166.0,258.0,41.0,25.0,17.0,77.0,133.0,300.0,7,4
1989.0,Tony Brown,SF-SG,28.0,TOT,43.0,0.0,365.0,10.3,0.486,0.136,0.263,6.8,6.9,6.8,9.8,2.0,0.7,11.4,16.7,0.2,0.4,0.5,0.071,-1.6,-0.9,-2.5,0.0,50.0,118.0,0.424,4.0,16.0,0.25,46.0,102.0,0.451,0.441,24.0,31.0,0.774,22.0,22.0,44.0,26.0,15.0,4.0,17.0,42.0,128.0,10,3
1989.0,Mark Bryant,PF,23.0,POR,56.0,32.0,803.0,9.1,0.505,0.0,0.279,8.5,15.9,12.1,5.3,1.2,0.5,12.9,15.3,0.4,0.7,1.1,0.063,-2.9,-1.2,-4.1,-0.4,120.0,247.0,0.486,0.0,0.0,0.0,120.0,247.0,0.486,0.486,40.0,69.0,0.58,65.0,114.0,179.0,33.0,20.0,7.0,41.0,144.0,280.0,7,4
1989.0,Greg Butler,C,22.0,NYK,33.0,0.0,140.0,4.7,0.493,0.063,0.417,7.0,15.5,11.1,1.8,0.3,0.8,23.0,20.4,-0.2,0.1,-0.1,-0.034,-7.4,-3.7,-11.1,-0.3,20.0,48.0,0.417,0.0,3.0,0.0,20.0,45.0,0.444,0.417,16.0,20.0,0.8,9.0,19.0,28.0,2.0,1.0,2.0,17.0,28.0,56.0,7,4
1989.0,Michael Cage,PF,27.0,SEA,80.0,71.0,2536.0,14.7,0.5529999999999999,0.006,0.421,11.8,22.3,16.9,6.4,1.7,1.2,14.2,13.7,3.7,2.9,6.7,0.126,0.3,1.3,1.6,2.3,314.0,630.0,0.498,0.0,4.0,0.0,314.0,626.0,0.502,0.498,197.0,265.0,0.743,276.0,489.0,765.0,126.0,92.0,52.0,124.0,184.0,825.0,4,2
1989.0,Tony Campbell,SF,26.0,LAL,63.0,2.0,787.0,12.5,0.508,0.061,0.241,8.0,10.2,9.2,8.5,2.3,0.4,14.0,23.3,0.2,0.9,1.1,0.065,-1.9,-1.5,-3.4,-0.3,158.0,345.0,0.458,2.0,21.0,0.095,156.0,324.0,0.481,0.461,70.0,83.0,0.843,53.0,77.0,130.0,47.0,37.0,6.0,62.0,108.0,388.0,7,4
1989.0,Antoine Carr,PF,27.0,ATL,78.0,12.0,1488.0,12.7,0.541,0.002,0.32299999999999995,7.6,12.5,10.0,8.6,1.0,2.5,13.2,17.0,1.9,1.4,3.3,0.106,-0.7,0.4,-0.3,0.6,226.0,471.0,0.48,0.0,1.0,0.0,226.0,470.0,0.481,0.48,130.0,152.0,0.855,106.0,168.0,274.0,91.0,31.0,62.0,82.0,221.0,582.0,11,0
1989.0,Joe Barry,C,30.0,NJN,64.0,62.0,1996.0,14.2,0.4970000000000001,0.0,0.272,6.4,20.4,13.2,8.0,1.7,2.4,13.6,21.5,0.1,2.2,2.3,0.056,-2.6,1.2,-1.4,0.3,363.0,810.0,0.448,0.0,0.0,0.0,363.0,810.0,0.448,0.448,176.0,220.0,0.8,118.0,355.0,473.0,105.0,71.0,81.0,143.0,193.0,902.0,41,0
1989.0,Bill Cartwright,C,31.0,CHI,78.0,76.0,2333.0,11.0,0.535,0.0,0.401,7.8,17.7,12.9,5.4,0.4,1.1,17.4,20.1,0.1,2.0,2.1,0.042,-3.5,-1.3,-4.8,-1.7,365.0,768.0,0.475,0.0,0.0,0.0,365.0,768.0,0.475,0.475,236.0,308.0,0.7659999999999999,152.0,369.0,521.0,90.0,21.0,41.0,190.0,234.0,966.0,12,0
1989.0,Terry Catledge,PF,25.0,WSB,79.0,77.0,2077.0,12.6,0.518,0.006999999999999999,0.373,11.6,18.8,15.0,5.0,1.1,0.7,13.1,17.6,1.4,1.9,3.3,0.077,-1.3,-0.6,-1.9,0.0,334.0,681.0,0.49,1.0,5.0,0.2,333.0,676.0,0.493,0.491,153.0,254.0,0.602,230.0,342.0,572.0,75.0,46.0,25.0,120.0,250.0,822.0,4,2
1989.0,Tom Chambers,PF,29.0,PHO,81.0,81.0,3002.0,19.3,0.547,0.052000000000000005,0.364,5.3,18.4,12.1,11.1,1.3,1.0,10.8,28.2,5.1,4.1,9.2,0.146,1.2,0.0,1.2,2.4,774.0,1643.0,0.471,28.0,86.0,0.326,746.0,1557.0,0.479,0.48,509.0,598.0,0.851,143.0,541.0,684.0,231.0,87.0,55.0,231.0,271.0,2085.0,4,2
1989.0,Rex Chapman,SG,21.0,CHH,75.0,44.0,2219.0,12.6,0.467,0.15,0.153,3.5,5.9,4.7,12.6,1.5,0.7,7.7,27.1,-0.7,0.4,-0.2,-0.005,-0.7,-2.5,-3.2,-0.7,526.0,1271.0,0.414,60.0,191.0,0.314,466.0,1080.0,0.431,0.4370000000000001,155.0,195.0,0.795,74.0,113.0,187.0,176.0,70.0,25.0,113.0,167.0,1267.0,2,1
