Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Group,Merged_Group
1995.0,Alaa Abdelnaby,PF,26.0,TOT,54.0,0.0,506.0,12.6,0.519,0.009000000000000001,0.152,8.7,17.4,13.1,5.0,1.5,1.8,15.4,25.6,-0.4,0.7,0.3,0.027000000000000003,-4.6,-1.7,-6.3,-0.6,118.0,231.0,0.511,0.0,2.0,0.0,118.0,229.0,0.515,0.511,20.0,35.0,0.5710000000000001,37.0,77.0,114.0,13.0,15.0,12.0,45.0,104.0,256.0,0,0
1995.0,Mahmoud Abdul-Rauf,PG,25.0,DEN,73.0,43.0,2082.0,17.8,0.5429999999999999,0.214,0.155,1.9,5.9,3.9,23.0,1.9,0.3,10.0,25.8,3.8,1.3,5.0,0.115,2.2,-2.8,-0.6,0.7,472.0,1005.0,0.47,83.0,215.0,0.386,389.0,790.0,0.4920000000000001,0.511,138.0,156.0,0.885,32.0,105.0,137.0,263.0,77.0,9.0,119.0,126.0,1165.0,1,0
1995.0,Michael Adams,PG,32.0,CHH,29.0,0.0,443.0,17.7,0.583,0.547,0.203,1.7,5.9,3.9,34.6,2.7,0.2,13.9,19.6,1.1,0.5,1.6,0.16899999999999998,3.1,-2.6,0.5,0.3,67.0,148.0,0.453,29.0,81.0,0.358,38.0,67.0,0.5670000000000001,0.551,25.0,30.0,0.833,6.0,23.0,29.0,95.0,23.0,1.0,26.0,41.0,188.0,5,0
1995.0,Rafael Addison,SF,30.0,DET,79.0,16.0,1776.0,11.3,0.521,0.142,0.16899999999999998,4.4,11.6,8.0,9.9,1.5,1.0,10.8,17.8,0.9,0.6,1.5,0.04,-1.9,-1.5,-3.4,-0.6,279.0,586.0,0.476,24.0,83.0,0.289,255.0,503.0,0.507,0.4970000000000001,74.0,99.0,0.747,67.0,175.0,242.0,109.0,53.0,25.0,76.0,236.0,656.0,2,0
1995.0,Danny Ainge,SG,35.0,PHO,74.0,1.0,1374.0,14.3,0.596,0.507,0.308,2.1,7.0,4.6,21.7,1.7,0.4,14.2,17.6,2.8,0.6,3.4,0.118,2.1,-2.5,-0.4,0.6,194.0,422.0,0.46,78.0,214.0,0.364,116.0,208.0,0.5579999999999999,0.552,105.0,130.0,0.8079999999999999,25.0,84.0,109.0,210.0,46.0,7.0,79.0,155.0,571.0,37,0
1995.0,Victor Alexander,C,25.0,GSW,50.0,29.0,1237.0,12.8,0.53,0.056,0.134,7.7,18.4,13.0,7.8,1.1,1.6,13.8,18.8,0.3,0.8,1.1,0.044,-2.4,-0.3,-2.7,-0.2,230.0,447.0,0.515,6.0,25.0,0.24,224.0,422.0,0.531,0.521,36.0,60.0,0.6,87.0,204.0,291.0,60.0,28.0,29.0,76.0,145.0,502.0,3,0
1995.0,Derrick Alston,C,22.0,PHI,64.0,1.0,1032.0,11.6,0.481,0.016,0.465,11.0,13.8,12.4,5.1,2.0,2.5,14.6,15.7,0.0,1.0,1.0,0.045,-2.9,0.5,-2.4,-0.1,120.0,258.0,0.465,0.0,4.0,0.0,120.0,254.0,0.472,0.465,59.0,120.0,0.4920000000000001,98.0,121.0,219.0,33.0,39.0,35.0,53.0,107.0,299.0,18,1
1995.0,Greg Anderson,PF,30.0,ATL,51.0,0.0,622.0,12.6,0.547,0.0,0.6829999999999999,11.3,24.2,17.6,4.1,2.0,3.9,19.1,12.2,0.3,1.3,1.5,0.118,-4.1,2.7,-1.4,0.1,57.0,104.0,0.5479999999999999,0.0,0.0,0.0,57.0,104.0,0.5479999999999999,0.5479999999999999,34.0,71.0,0.479,62.0,126.0,188.0,17.0,23.0,32.0,32.0,103.0,148.0,4,0
1995.0,Kenny Anderson,PG,24.0,NJN,72.0,70.0,2689.0,18.0,0.522,0.285,0.402,3.0,7.2,5.1,43.1,2.0,0.4,15.6,23.5,4.8,2.0,6.8,0.122,3.5,-1.8,1.7,2.5,411.0,1031.0,0.399,97.0,294.0,0.33,314.0,737.0,0.426,0.446,348.0,414.0,0.841,73.0,177.0,250.0,680.0,103.0,14.0,225.0,184.0,1267.0,107,0
1995.0,Nick Anderson,SG,27.0,ORL,76.0,76.0,2588.0,17.5,0.593,0.467,0.22,3.9,10.7,7.4,17.4,2.4,0.6,12.2,19.1,5.7,2.6,8.3,0.154,4.0,-0.2,3.9,3.8,439.0,923.0,0.476,179.0,431.0,0.415,260.0,492.0,0.528,0.573,143.0,203.0,0.7040000000000001,85.0,250.0,335.0,314.0,125.0,22.0,141.0,124.0,1200.0,8,2
