Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Group,Merged_Group
2010.0,Arron Afflalo,SG,24.0,DEN,82.0,75.0,2221.0,10.9,0.5760000000000001,0.426,0.168,3.1,9.9,6.5,9.3,1.0,1.0,10.5,14.0,2.8,1.4,4.3,0.092,0.8,-0.5,0.3,1.3,272.0,585.0,0.465,108.0,249.0,0.434,164.0,336.0,0.488,0.557,72.0,98.0,0.735,59.0,193.0,252.0,138.0,46.0,30.0,74.0,225.0,724.0,13,1
2010.0,LaMarcus Aldridge,PF,24.0,POR,78.0,78.0,2922.0,18.2,0.535,0.014,0.26,8.1,18.6,13.3,9.9,1.3,1.3,7.4,22.9,5.5,3.3,8.8,0.145,0.9,0.6,1.6,2.6,579.0,1169.0,0.495,5.0,16.0,0.313,574.0,1153.0,0.498,0.4970000000000001,230.0,304.0,0.757,192.0,435.0,627.0,160.0,67.0,48.0,104.0,231.0,1393.0,7,2
2010.0,Malik Allen,PF,31.0,DEN,51.0,3.0,456.0,5.9,0.431,0.052000000000000005,0.112,9.2,11.5,10.4,5.1,1.2,0.8,15.3,14.0,-0.3,0.3,0.1,0.009000000000000001,-4.2,-0.8,-5.0,-0.3,46.0,116.0,0.397,1.0,6.0,0.16699999999999998,45.0,110.0,0.409,0.401,12.0,13.0,0.923,36.0,46.0,82.0,16.0,11.0,5.0,22.0,68.0,105.0,5,3
2010.0,Ray Allen,SG,34.0,BOS,80.0,80.0,2819.0,15.2,0.601,0.41,0.26,2.0,8.8,5.5,12.3,1.2,0.7,10.6,20.2,5.1,2.9,7.9,0.135,2.3,-0.7,1.7,2.6,464.0,973.0,0.477,145.0,399.0,0.363,319.0,574.0,0.556,0.551,231.0,253.0,0.913,45.0,208.0,253.0,210.0,64.0,25.0,129.0,182.0,1304.0,1,4
2010.0,Tony Allen,SG,28.0,BOS,54.0,8.0,889.0,14.2,0.54,0.02,0.47,7.4,12.5,10.0,13.0,3.5,1.7,17.8,19.6,0.2,1.6,1.9,0.1,-1.8,2.6,0.8,0.6,129.0,253.0,0.51,0.0,5.0,0.0,129.0,248.0,0.52,0.51,72.0,119.0,0.605,52.0,93.0,145.0,72.0,59.0,19.0,66.0,109.0,330.0,4,5
2010.0,Rafer Alston,PG,33.0,TOT,52.0,38.0,1421.0,8.2,0.443,0.377,0.182,1.0,9.7,5.3,20.2,1.9,0.5,16.5,18.8,-1.6,1.2,-0.4,-0.013,-2.9,-0.8,-3.7,-0.6,155.0,446.0,0.348,58.0,168.0,0.345,97.0,278.0,0.349,0.413,59.0,81.0,0.728,13.0,116.0,129.0,176.0,50.0,10.0,95.0,103.0,427.0,5,3
2010.0,Lou Amundson,PF,27.0,PHO,79.0,0.0,1168.0,14.4,0.562,0.004,0.446,13.1,19.9,16.7,3.7,1.0,4.4,14.7,14.6,1.5,1.3,2.9,0.118,-1.0,1.4,0.4,0.7,152.0,276.0,0.551,0.0,1.0,0.0,152.0,275.0,0.5529999999999999,0.551,67.0,123.0,0.545,128.0,218.0,346.0,31.0,24.0,73.0,57.0,169.0,371.0,17,0
2010.0,Chris Andersen,PF,31.0,DEN,76.0,0.0,1695.0,15.8,0.631,0.012,0.94,10.1,22.7,16.4,2.8,1.3,6.3,14.3,10.8,3.2,2.7,5.9,0.166,-1.1,3.3,2.1,1.8,142.0,251.0,0.5660000000000001,0.0,3.0,0.0,142.0,248.0,0.573,0.5660000000000001,164.0,236.0,0.695,147.0,336.0,483.0,33.0,42.0,143.0,59.0,171.0,448.0,17,0
2010.0,David Andersen,C,29.0,HOU,63.0,0.0,891.0,12.1,0.4970000000000001,0.229,0.197,6.7,20.6,13.4,8.1,0.9,1.0,9.1,20.2,0.4,0.9,1.3,0.07,-2.5,-1.3,-3.8,-0.4,147.0,340.0,0.4320000000000001,27.0,78.0,0.34600000000000003,120.0,262.0,0.458,0.472,46.0,67.0,0.687,54.0,154.0,208.0,44.0,15.0,12.0,37.0,119.0,367.0,5,3
2010.0,Ryan Anderson,PF,21.0,ORL,63.0,6.0,911.0,18.1,0.574,0.544,0.211,9.2,16.2,12.8,7.1,1.4,1.1,11.7,24.4,1.7,1.4,3.1,0.161,2.3,-1.0,1.3,0.8,169.0,388.0,0.436,78.0,211.0,0.37,91.0,177.0,0.514,0.536,71.0,82.0,0.866,70.0,132.0,202.0,37.0,25.0,14.0,56.0,81.0,487.0,0,6
