Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Group,Merged_Group
1993.0,Ron Anderson,SF,34.0,PHI,69.0,0.0,1263.0,11.8,0.481,0.221,0.16399999999999998,5.3,10.4,7.9,11.7,1.2,0.2,9.7,21.6,0.0,0.5,0.5,0.019,-1.7,-2.6,-4.3,-0.7,225.0,544.0,0.414,39.0,120.0,0.325,186.0,424.0,0.439,0.449,72.0,89.0,0.809,62.0,122.0,184.0,93.0,31.0,5.0,63.0,75.0,561.0,4,3
1993.0,Willie Anderson,SG,26.0,SAS,38.0,7.0,560.0,8.7,0.461,0.043,0.151,1.5,9.8,5.8,20.4,1.3,0.7,18.2,19.0,-0.6,0.5,-0.1,-0.006999999999999999,-4.2,-1.0,-5.2,-0.5,80.0,186.0,0.43,1.0,8.0,0.125,79.0,178.0,0.444,0.433,22.0,28.0,0.7859999999999999,7.0,50.0,57.0,79.0,14.0,6.0,44.0,52.0,183.0,4,3
1993.0,Greg Anthony,PG,25.0,NYK,70.0,35.0,1699.0,13.7,0.469,0.07200000000000001,0.379,2.8,8.1,5.6,33.3,3.4,0.5,17.5,15.1,1.0,3.6,4.6,0.131,-1.3,2.3,1.1,1.3,174.0,419.0,0.415,4.0,30.0,0.133,170.0,389.0,0.4370000000000001,0.42,107.0,159.0,0.6729999999999999,42.0,128.0,170.0,398.0,113.0,12.0,104.0,141.0,459.0,5,0
1993.0,B.J. Armstrong,PG,25.0,CHI,82.0,74.0,2492.0,14.7,0.57,0.17,0.185,1.2,5.8,3.4,18.6,1.4,0.2,8.6,16.8,5.7,1.7,7.5,0.14400000000000002,1.3,-2.2,-0.9,0.7,408.0,818.0,0.499,63.0,139.0,0.453,345.0,679.0,0.508,0.537,130.0,151.0,0.861,27.0,122.0,149.0,330.0,66.0,6.0,83.0,169.0,1009.0,3,1
1993.0,Vincent Askew,SG,26.0,TOT,73.0,4.0,1129.0,13.1,0.5489999999999999,0.019,0.482,6.3,10.4,8.3,14.6,1.8,1.1,15.6,16.5,1.5,1.2,2.7,0.114,-0.5,0.1,-0.4,0.5,152.0,309.0,0.4920000000000001,2.0,6.0,0.333,150.0,303.0,0.495,0.495,105.0,149.0,0.705,62.0,99.0,161.0,122.0,40.0,19.0,69.0,135.0,411.0,17,4
1993.0,Keith Askins,SF,25.0,MIA,69.0,1.0,935.0,9.3,0.4920000000000001,0.305,0.188,8.9,15.5,12.1,4.8,1.7,2.1,13.8,12.4,0.4,1.0,1.4,0.07200000000000001,-2.1,0.8,-1.3,0.2,88.0,213.0,0.413,22.0,65.0,0.338,66.0,148.0,0.446,0.465,29.0,40.0,0.725,74.0,124.0,198.0,31.0,31.0,29.0,37.0,141.0,227.0,4,3
1993.0,Stacey Augmon,SG,24.0,ATL,73.0,66.0,2112.0,15.2,0.551,0.005,0.388,7.2,8.0,7.6,12.1,2.1,0.5,14.5,21.2,2.5,1.2,3.7,0.084,0.2,-0.6,-0.4,0.9,397.0,792.0,0.501,0.0,4.0,0.0,397.0,788.0,0.504,0.501,227.0,307.0,0.7390000000000001,141.0,146.0,287.0,170.0,91.0,18.0,157.0,141.0,1021.0,6,0
1993.0,Isaac Austin,C,23.0,UTA,46.0,3.0,306.0,11.4,0.491,0.009000000000000001,0.393,14.6,14.8,14.7,2.9,1.3,2.9,14.9,21.7,0.0,0.4,0.3,0.052000000000000005,-3.7,-1.4,-5.1,-0.2,50.0,112.0,0.446,0.0,1.0,0.0,50.0,111.0,0.45,0.446,29.0,44.0,0.659,38.0,41.0,79.0,6.0,8.0,14.0,23.0,60.0,129.0,4,3
1993.0,Anthony Avent,PF,23.0,MIL,82.0,78.0,2285.0,10.2,0.459,0.002,0.214,9.0,17.0,12.9,5.9,1.2,2.1,13.8,19.1,-1.5,1.8,0.3,0.005,-4.3,-0.4,-4.6,-1.5,347.0,802.0,0.433,0.0,2.0,0.0,347.0,800.0,0.434,0.433,112.0,172.0,0.6509999999999999,180.0,332.0,512.0,91.0,57.0,73.0,140.0,237.0,806.0,7,0
1993.0,Thurl Bailey,PF,31.0,MIN,70.0,3.0,1276.0,12.9,0.516,0.0,0.318,5.0,15.2,10.1,7.9,0.8,2.3,10.6,19.8,0.6,0.6,1.2,0.046,-3.3,-1.6,-4.9,-0.9,203.0,446.0,0.455,0.0,0.0,0.0,203.0,446.0,0.455,0.455,119.0,142.0,0.838,53.0,162.0,215.0,61.0,20.0,47.0,60.0,88.0,525.0,8,0
1993.0,Steve Bardo,SG,24.0,DAL,23.0,0.0,175.0,7.7,0.3670000000000001,0.097,0.274,5.7,18.3,11.4,23.9,2.2,1.1,19.7,20.1,-0.4,0.1,-0.3,-0.084,-5.5,-0.3,-5.9,-0.2,19.0,62.0,0.306,1.0,6.0,0.16699999999999998,18.0,56.0,0.321,0.315,12.0,17.0,0.706,10.0,27.0,37.0,29.0,8.0,3.0,17.0,28.0,51.0,4,3
1993.0,Charles Barkley*,PF,29.0,PHO,76.0,76.0,2859.0,25.9,0.596,0.16,0.423,9.5,26.3,18.1,21.2,2.0,1.6,12.5,26.9,9.6,4.8,14.4,0.242,5.9,2.4,8.3,7.5,716.0,1376.0,0.52,67.0,220.0,0.305,649.0,1156.0,0.561,0.545,445.0,582.0,0.765,237.0,691.0,928.0,385.0,119.0,74.0,233.0,196.0,1944.0,9,5
1993.0,Dana Barros,PG,25.0,SEA,69.0,2.0,1243.0,15.0,0.541,0.35700000000000004,0.124,1.7,8.5,5.0,17.2,2.5,0.2,10.4,18.9,2.1,1.4,3.5,0.134,1.5,-1.2,0.3,0.7,214.0,474.0,0.451,64.0,169.0,0.379,150.0,305.0,0.4920000000000001,0.519,49.0,59.0,0.831,18.0,89.0,107.0,151.0,63.0,3.0,58.0,78.0,541.0,18,0
1993.0,Jon Barry,SG,23.0,MIL,47.0,0.0,552.0,9.6,0.453,0.306,0.238,2.1,7.0,4.5,17.8,3.2,0.4,15.6,20.9,-0.5,0.4,-0.1,-0.011,-3.2,-1.8,-4.9,-0.4,76.0,206.0,0.369,21.0,63.0,0.333,55.0,143.0,0.385,0.42,33.0,49.0,0.6729999999999999,10.0,33.0,43.0,68.0,35.0,3.0,42.0,57.0,206.0,4,3
1993.0,John Battle,SG,30.0,CLE,41.0,0.0,497.0,11.1,0.481,0.03,0.36,1.0,5.5,3.3,15.6,0.9,0.6,8.7,22.6,0.1,0.3,0.5,0.047,-3.6,-3.5,-7.1,-0.6,83.0,200.0,0.415,1.0,6.0,0.16699999999999998,82.0,194.0,0.423,0.418,56.0,72.0,0.778,4.0,25.0,29.0,54.0,9.0,5.0,22.0,39.0,223.0,4,3
1993.0,Benoit Benjamin,C,28.0,TOT,59.0,6.0,754.0,13.2,0.529,0.0,0.384,7.7,24.5,16.0,4.3,2.1,4.2,19.8,22.2,-0.5,1.4,0.9,0.057,-5.1,0.8,-4.4,-0.5,133.0,271.0,0.491,0.0,0.0,0.0,133.0,271.0,0.491,0.491,69.0,104.0,0.6629999999999999,51.0,158.0,209.0,22.0,31.0,48.0,78.0,134.0,335.0,4,3
1993.0,Tony Bennett,PG,23.0,CHH,75.0,2.0,857.0,9.3,0.496,0.308,0.158,1.6,6.1,3.9,20.9,1.7,0.0,15.2,15.8,0.3,0.4,0.7,0.039,-1.6,-2.7,-4.3,-0.5,110.0,260.0,0.423,26.0,80.0,0.325,84.0,180.0,0.467,0.473,30.0,41.0,0.732,12.0,51.0,63.0,136.0,30.0,0.0,50.0,110.0,276.0,4,3
1993.0,David Benoit,SF,24.0,UTA,82.0,27.0,1712.0,11.3,0.504,0.166,0.257,8.0,17.8,13.0,3.6,1.3,1.6,12.0,18.8,0.3,2.0,2.3,0.065,-2.6,-0.6,-3.1,-0.5,258.0,592.0,0.436,34.0,98.0,0.34700000000000003,224.0,494.0,0.453,0.465,114.0,152.0,0.75,116.0,276.0,392.0,43.0,45.0,43.0,90.0,201.0,664.0,10,0
1993.0,Rolando Blackman,SG,33.0,NYK,60.0,33.0,1434.0,10.6,0.501,0.135,0.16699999999999998,1.8,5.9,4.0,17.1,0.8,0.5,10.1,19.4,0.9,2.0,2.9,0.097,-1.6,-0.4,-1.9,0.0,239.0,539.0,0.443,31.0,73.0,0.425,208.0,466.0,0.446,0.472,71.0,90.0,0.789,23.0,79.0,102.0,157.0,22.0,10.0,65.0,129.0,580.0,4,3
1993.0,Alex Blackwell,SF,22.0,LAL,27.0,0.0,109.0,8.2,0.373,0.071,0.19,10.4,13.7,12.0,9.1,1.8,1.1,9.9,19.8,-0.1,0.1,0.0,-0.016,-4.9,-1.4,-6.3,-0.1,14.0,42.0,0.333,0.0,3.0,0.0,14.0,39.0,0.359,0.333,6.0,8.0,0.75,10.0,13.0,23.0,7.0,4.0,2.0,5.0,14.0,34.0,4,3
1993.0,Lance Blanks,SG,26.0,MIN,61.0,2.0,642.0,8.4,0.491,0.287,0.213,3.4,9.3,6.4,16.9,1.3,0.5,15.9,13.5,0.0,0.2,0.2,0.013,-2.9,-2.1,-5.0,-0.5,65.0,150.0,0.433,11.0,43.0,0.256,54.0,107.0,0.505,0.47,20.0,32.0,0.625,18.0,50.0,68.0,72.0,16.0,5.0,31.0,61.0,161.0,4,3
1993.0,Mookie Blaylock,PG,25.0,ATL,80.0,78.0,2820.0,17.1,0.515,0.327,0.175,3.4,7.8,5.5,33.6,3.5,0.5,15.3,18.0,4.4,2.6,7.0,0.119,2.5,-0.1,2.5,3.2,414.0,964.0,0.429,118.0,315.0,0.375,296.0,649.0,0.456,0.491,123.0,169.0,0.728,89.0,191.0,280.0,671.0,203.0,23.0,187.0,156.0,1069.0,3,1
1993.0,Muggsy Bogues,PG,28.0,CHH,81.0,80.0,2833.0,14.5,0.503,0.036000000000000004,0.23,2.0,8.9,5.6,32.5,2.7,0.1,16.1,13.9,3.6,2.3,5.9,0.1,0.3,-0.1,0.2,1.5,331.0,730.0,0.453,6.0,26.0,0.231,325.0,704.0,0.462,0.458,140.0,168.0,0.833,51.0,247.0,298.0,711.0,161.0,5.0,154.0,179.0,808.0,3,1
1993.0,Manute Bol,C,30.0,PHI,58.0,23.0,855.0,8.5,0.465,0.252,0.15,5.6,18.8,12.2,2.8,0.8,8.2,27.0,9.2,-0.9,1.1,0.2,0.013,-6.6,4.0,-2.6,-0.1,52.0,127.0,0.409,10.0,32.0,0.313,42.0,95.0,0.442,0.449,12.0,19.0,0.632,44.0,149.0,193.0,18.0,14.0,119.0,50.0,87.0,126.0,4,3
1993.0,Walter Bond,SG,23.0,DAL,74.0,38.0,1578.0,9.0,0.462,0.07400000000000001,0.29600000000000004,3.3,10.8,6.7,11.8,2.3,0.7,14.9,19.4,-1.2,0.4,-0.8,-0.024,-3.6,-1.0,-4.6,-1.0,227.0,565.0,0.402,7.0,42.0,0.16699999999999998,220.0,523.0,0.421,0.408,129.0,167.0,0.772,52.0,144.0,196.0,122.0,75.0,18.0,112.0,223.0,590.0,11,0
1993.0,Anthony Bonner,PF,24.0,SAC,70.0,35.0,1764.0,12.3,0.498,0.014,0.485,11.4,17.5,14.3,7.6,2.3,0.6,14.8,16.4,0.6,1.8,2.4,0.067,-1.6,0.8,-0.8,0.5,229.0,497.0,0.461,0.0,7.0,0.0,229.0,490.0,0.467,0.461,143.0,241.0,0.593,188.0,267.0,455.0,96.0,86.0,17.0,105.0,183.0,601.0,12,0
1993.0,Anthony Bowie,SG,29.0,ORL,77.0,45.0,1761.0,11.2,0.51,0.084,0.14800000000000002,2.5,9.6,6.2,14.9,1.5,0.5,12.2,16.9,0.9,1.6,2.5,0.069,-1.6,-0.1,-1.6,0.2,268.0,569.0,0.471,15.0,48.0,0.313,253.0,521.0,0.486,0.484,67.0,84.0,0.7979999999999999,36.0,158.0,194.0,175.0,54.0,14.0,84.0,131.0,618.0,13,0
1993.0,Sam Bowie,C,31.0,NJN,79.0,65.0,2092.0,13.2,0.5,0.009000000000000001,0.284,8.2,20.9,14.5,8.8,0.8,3.8,14.3,16.8,0.9,3.3,4.3,0.098,-2.5,2.5,0.0,1.0,287.0,638.0,0.45,2.0,6.0,0.333,285.0,632.0,0.451,0.451,141.0,181.0,0.779,158.0,398.0,556.0,127.0,32.0,128.0,120.0,226.0,717.0,9,5
1993.0,Terrell Brandon,PG,22.0,CLE,82.0,8.0,1622.0,16.7,0.53,0.068,0.23,2.7,9.6,6.3,27.4,2.5,1.0,13.5,21.6,1.9,2.1,3.9,0.117,0.1,-0.3,-0.2,0.7,297.0,621.0,0.478,13.0,42.0,0.31,284.0,579.0,0.491,0.489,118.0,143.0,0.825,37.0,142.0,179.0,302.0,79.0,27.0,107.0,122.0,725.0,14,0
1993.0,Randy Breuer,C,32.0,ATL,12.0,0.0,107.0,11.1,0.482,0.0,0.161,10.0,19.5,14.6,7.8,0.9,1.8,13.1,14.8,0.0,0.1,0.1,0.052000000000000005,-3.5,-0.5,-4.0,-0.1,15.0,31.0,0.484,0.0,0.0,0.0,15.0,31.0,0.484,0.484,2.0,5.0,0.4,10.0,18.0,28.0,6.0,2.0,3.0,5.0,12.0,32.0,4,3
1993.0,Frank Brickowski,C,33.0,MIL,66.0,64.0,2075.0,17.0,0.584,0.031,0.321,6.6,16.0,11.3,15.5,1.9,1.4,17.5,23.9,1.9,1.8,3.7,0.085,0.5,0.2,0.7,1.4,456.0,836.0,0.545,8.0,26.0,0.308,448.0,810.0,0.5529999999999999,0.55,195.0,268.0,0.728,120.0,285.0,405.0,196.0,80.0,44.0,202.0,235.0,1115.0,23,0
1993.0,Kevin Brooks,SF,23.0,DEN,55.0,2.0,571.0,8.4,0.453,0.112,0.172,4.1,11.0,7.5,8.7,0.8,0.2,13.5,20.7,-0.4,0.5,0.0,0.002,-4.7,-2.5,-7.2,-0.7,93.0,233.0,0.399,6.0,26.0,0.231,87.0,207.0,0.42,0.412,35.0,40.0,0.875,22.0,59.0,81.0,34.0,10.0,2.0,39.0,46.0,227.0,4,3
1993.0,Scott Brooks,PG,27.0,HOU,82.0,0.0,1516.0,14.1,0.584,0.257,0.35100000000000003,1.8,5.4,3.7,22.6,2.6,0.1,13.9,15.0,2.9,1.7,4.6,0.145,0.4,-1.1,-0.6,0.5,183.0,385.0,0.475,41.0,99.0,0.414,142.0,286.0,0.4970000000000001,0.529,112.0,135.0,0.83,22.0,77.0,99.0,243.0,79.0,3.0,72.0,136.0,519.0,38,0
1993.0,Chucky Brown,SF,24.0,NJN,77.0,20.0,1186.0,11.2,0.523,0.015,0.29600000000000004,8.1,13.3,10.7,6.2,0.8,1.3,13.0,15.2,0.9,1.3,2.2,0.08800000000000001,-2.3,-0.1,-2.4,-0.1,160.0,331.0,0.483,0.0,5.0,0.0,160.0,326.0,0.491,0.483,71.0,98.0,0.7240000000000001,88.0,144.0,232.0,51.0,20.0,24.0,56.0,112.0,391.0,4,3
1993.0,Dee Brown,PG,24.0,BOS,80.0,48.0,2254.0,17.2,0.541,0.117,0.345,2.3,10.0,6.2,28.1,3.1,0.9,14.4,18.2,3.6,2.7,6.4,0.135,1.8,1.2,3.0,2.9,328.0,701.0,0.468,26.0,82.0,0.317,302.0,619.0,0.488,0.486,192.0,242.0,0.7929999999999999,45.0,201.0,246.0,461.0,138.0,32.0,136.0,203.0,874.0,3,1
1993.0,Mike Brown,C,29.0,UTA,82.0,21.0,1551.0,9.4,0.483,0.002,0.401,11.2,17.3,14.4,5.6,1.0,1.0,16.5,16.0,-0.1,1.6,1.5,0.047,-3.1,0.1,-3.0,-0.4,176.0,409.0,0.43,0.0,1.0,0.0,176.0,408.0,0.431,0.43,113.0,164.0,0.6890000000000001,147.0,244.0,391.0,64.0,32.0,23.0,95.0,190.0,465.0,15,0
1993.0,Randy Brown,PG,24.0,SAC,75.0,34.0,1726.0,11.3,0.511,0.012,0.32299999999999995,4.6,9.2,6.8,15.8,3.0,1.2,17.8,15.9,0.2,1.7,1.9,0.052000000000000005,-1.9,1.3,-0.7,0.6,225.0,486.0,0.463,2.0,6.0,0.333,223.0,480.0,0.465,0.465,115.0,157.0,0.732,75.0,137.0,212.0,196.0,108.0,34.0,120.0,206.0,567.0,16,0
1993.0,Mark Bryant,C,27.0,POR,80.0,24.0,1396.0,11.2,0.547,0.003,0.4,10.0,15.5,12.7,4.1,1.3,1.0,13.0,14.7,1.5,1.8,3.2,0.111,-2.0,0.0,-2.0,0.0,186.0,370.0,0.503,0.0,1.0,0.0,186.0,369.0,0.504,0.503,104.0,148.0,0.703,132.0,192.0,324.0,41.0,37.0,23.0,65.0,226.0,476.0,17,4
1993.0,Jud Buechler,SF,24.0,GSW,70.0,9.0,1287.0,11.5,0.495,0.146,0.21600000000000005,7.0,9.9,8.5,9.9,1.8,0.9,11.1,15.7,1.0,0.8,1.8,0.067,-1.0,-0.4,-1.4,0.2,176.0,403.0,0.4370000000000001,20.0,59.0,0.339,156.0,344.0,0.453,0.462,65.0,87.0,0.747,81.0,114.0,195.0,94.0,47.0,19.0,55.0,98.0,437.0,4,3
1993.0,Matt Bullard,PF,25.0,HOU,79.0,4.0,1356.0,13.6,0.546,0.4920000000000001,0.15,5.9,12.3,9.3,12.1,1.1,0.5,9.8,19.0,1.9,1.4,3.4,0.119,1.3,-1.4,0.0,0.7,213.0,494.0,0.431,91.0,243.0,0.374,122.0,251.0,0.486,0.523,58.0,74.0,0.784,66.0,156.0,222.0,110.0,30.0,11.0,57.0,129.0,575.0,18,0
1993.0,Willie Burton,SF,24.0,MIA,26.0,8.0,451.0,10.3,0.518,0.106,0.901,5.5,12.5,8.9,5.4,1.5,2.4,20.3,23.7,-0.3,0.4,0.1,0.012,-4.5,-0.9,-5.4,-0.4,54.0,141.0,0.383,5.0,15.0,0.333,49.0,126.0,0.389,0.401,91.0,127.0,0.7170000000000001,22.0,48.0,70.0,16.0,13.0,16.0,50.0,58.0,204.0,4,3
1993.0,Michael Cage,C,31.0,SEA,82.0,66.0,2156.0,13.2,0.527,0.002,0.313,14.3,21.6,17.9,4.1,1.8,1.4,11.1,10.4,2.9,3.3,6.2,0.13699999999999998,0.0,1.7,1.7,2.0,219.0,416.0,0.526,0.0,1.0,0.0,219.0,415.0,0.528,0.526,61.0,130.0,0.469,268.0,391.0,659.0,69.0,76.0,46.0,59.0,183.0,499.0,24,0
1993.0,Dexter Cambridge,SF,23.0,DAL,53.0,13.0,885.0,12.1,0.52,0.013,0.317,9.9,10.6,10.2,10.4,1.3,0.4,15.1,19.3,0.4,0.0,0.4,0.022,-1.3,-2.0,-3.3,-0.3,151.0,312.0,0.484,0.0,4.0,0.0,151.0,308.0,0.49,0.484,68.0,99.0,0.687,88.0,79.0,167.0,58.0,24.0,6.0,63.0,128.0,370.0,4,3
1993.0,Elden Campbell,PF,24.0,LAL,79.0,13.0,1551.0,14.2,0.4970000000000001,0.006,0.392,9.2,15.2,12.2,4.5,1.9,4.0,10.2,18.7,0.8,1.9,2.6,0.08199999999999999,-2.6,0.8,-1.9,0.1,238.0,520.0,0.458,0.0,3.0,0.0,238.0,517.0,0.46,0.458,130.0,204.0,0.637,127.0,205.0,332.0,48.0,59.0,100.0,69.0,165.0,606.0,19,0
1993.0,Tony Campbell,SF,30.0,NYK,58.0,13.0,1062.0,11.6,0.517,0.013,0.22,6.4,9.8,8.1,9.4,1.6,0.3,10.5,19.8,0.7,1.9,2.5,0.115,-1.7,0.8,-0.8,0.3,194.0,396.0,0.49,2.0,5.0,0.4,192.0,391.0,0.491,0.4920000000000001,59.0,87.0,0.6779999999999999,59.0,96.0,155.0,62.0,34.0,5.0,51.0,150.0,449.0,4,3
1993.0,Antoine Carr,PF,31.0,SAS,71.0,46.0,1947.0,16.1,0.58,0.006999999999999999,0.318,6.6,15.8,11.4,7.8,0.9,2.8,10.7,20.3,3.2,2.3,5.5,0.136,0.2,0.6,0.8,1.4,379.0,705.0,0.5379999999999999,0.0,5.0,0.0,379.0,700.0,0.541,0.5379999999999999,174.0,224.0,0.777,107.0,281.0,388.0,97.0,35.0,87.0,96.0,264.0,932.0,9,5
1993.0,Bill Cartwright,C,35.0,CHI,63.0,63.0,1253.0,8.3,0.458,0.0,0.28600000000000003,7.4,14.3,10.7,8.7,0.8,0.5,13.8,15.5,0.1,1.1,1.2,0.048,-3.5,-0.8,-4.3,-0.7,141.0,343.0,0.411,0.0,0.0,0.0,141.0,343.0,0.411,0.411,72.0,98.0,0.735,83.0,150.0,233.0,83.0,20.0,10.0,62.0,154.0,354.0,4,3
1993.0,Terry Catledge,PF,29.0,ORL,21.0,1.0,262.0,8.5,0.563,0.0,0.466,8.3,11.4,9.9,2.8,0.8,0.2,22.1,18.6,-0.1,0.2,0.1,0.027000000000000003,-4.2,-2.0,-6.2,-0.3,36.0,73.0,0.493,0.0,0.0,0.0,36.0,73.0,0.493,0.493,27.0,34.0,0.794,18.0,28.0,46.0,5.0,4.0,1.0,25.0,31.0,99.0,20,2
1993.0,Duane Causwell,C,24.0,SAC,55.0,45.0,1211.0,14.2,0.575,0.003,0.514,9.9,18.2,13.9,4.1,1.3,4.5,12.8,15.2,1.5,1.4,2.9,0.115,-1.6,1.4,-0.2,0.5,175.0,321.0,0.545,0.0,1.0,0.0,175.0,320.0,0.547,0.545,103.0,165.0,0.624,112.0,191.0,303.0,35.0,32.0,87.0,58.0,192.0,453.0,17,4
1993.0,Cedric Ceballos,SF,23.0,PHO,74.0,46.0,1607.0,21.0,0.612,0.003,0.39,12.2,16.0,14.1,7.4,1.6,1.0,12.0,22.6,4.3,1.9,6.2,0.18600000000000005,2.3,-0.9,1.3,1.4,381.0,662.0,0.5760000000000001,0.0,2.0,0.0,381.0,660.0,0.5770000000000001,0.5760000000000001,187.0,258.0,0.725,172.0,236.0,408.0,77.0,54.0,28.0,106.0,103.0,949.0,9,5
1993.0,Tom Chambers,PF,33.0,PHO,73.0,0.0,1723.0,14.7,0.529,0.039,0.402,6.4,15.7,11.2,8.4,1.2,0.8,9.8,22.4,2.6,1.8,4.5,0.124,-1.0,-1.2,-2.1,-0.1,320.0,716.0,0.447,11.0,28.0,0.393,309.0,688.0,0.449,0.455,241.0,288.0,0.8370000000000001,96.0,249.0,345.0,101.0,43.0,23.0,92.0,212.0,892.0,21,0
1993.0,Rex Chapman,SG,25.0,WSB,60.0,23.0,1300.0,15.1,0.556,0.193,0.271,1.6,6.1,3.8,14.6,1.4,0.5,10.5,24.6,1.5,0.4,1.9,0.07,0.4,-3.6,-3.2,-0.4,287.0,602.0,0.477,43.0,116.0,0.371,244.0,486.0,0.502,0.512,132.0,163.0,0.81,19.0,69.0,88.0,116.0,38.0,10.0,79.0,119.0,749.0,22,0
