Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Group,Merged_Group
1999.0,Tariq Abdul-Wahad,SG,24.0,SAC,49.0,49.0,1205.0,11.8,0.486,0.052000000000000005,0.334,6.3,9.9,8.1,6.5,2.1,0.8,13.0,19.0,0.5,0.9,1.4,0.058,-2.4,-0.4,-2.8,-0.2,177.0,407.0,0.435,6.0,21.0,0.28600000000000003,171.0,386.0,0.443,0.442,94.0,136.0,0.691,72.0,114.0,186.0,50.0,50.0,16.0,70.0,121.0,454.0,0,0
1999.0,Shareef Abdur-Rahim,SF,22.0,VAN,50.0,50.0,2021.0,20.7,0.53,0.04,0.4920000000000001,6.5,15.4,10.9,17.6,1.8,2.0,14.6,28.9,3.7,0.9,4.6,0.108,1.9,-0.3,1.7,1.8,386.0,893.0,0.4320000000000001,11.0,36.0,0.306,375.0,857.0,0.438,0.438,369.0,439.0,0.841,114.0,260.0,374.0,172.0,69.0,55.0,186.0,137.0,1152.0,22,1
1999.0,Cory Alexander,PG,25.0,DEN,36.0,4.0,778.0,11.0,0.467,0.404,0.16899999999999998,1.0,10.3,5.5,26.6,2.4,0.5,19.8,20.3,-0.2,0.0,-0.3,-0.016,-1.3,-2.3,-3.6,-0.3,97.0,260.0,0.373,30.0,105.0,0.28600000000000003,67.0,155.0,0.4320000000000001,0.431,37.0,44.0,0.841,7.0,67.0,74.0,119.0,35.0,5.0,69.0,77.0,261.0,21,2
1999.0,Ray Allen,SG,23.0,MIL,50.0,50.0,1719.0,18.9,0.564,0.309,0.29,4.1,10.7,7.4,18.8,1.7,0.3,13.9,24.5,4.2,1.1,5.2,0.146,4.2,-1.3,2.9,2.1,303.0,673.0,0.45,74.0,208.0,0.35600000000000004,229.0,465.0,0.4920000000000001,0.505,176.0,195.0,0.903,57.0,155.0,212.0,178.0,53.0,7.0,122.0,117.0,856.0,24,3
1999.0,Derek Anderson,SG,24.0,CLE,38.0,13.0,978.0,16.5,0.529,0.22,0.525,2.6,11.5,7.1,28.5,2.7,0.3,17.5,23.4,1.1,1.0,2.1,0.105,1.2,-0.4,0.8,0.7,125.0,314.0,0.398,21.0,69.0,0.304,104.0,245.0,0.424,0.4320000000000001,138.0,165.0,0.836,20.0,89.0,109.0,145.0,48.0,4.0,82.0,73.0,409.0,1,0
1999.0,Kenny Anderson,PG,28.0,BOS,34.0,33.0,1010.0,16.7,0.513,0.067,0.28300000000000003,2.6,9.1,5.7,32.5,1.7,0.1,15.0,20.9,1.8,0.6,2.4,0.116,0.9,-2.2,-1.3,0.2,161.0,357.0,0.451,6.0,24.0,0.25,155.0,333.0,0.465,0.459,84.0,101.0,0.8320000000000001,24.0,79.0,103.0,193.0,33.0,2.0,71.0,78.0,412.0,2,0
1999.0,Nick Anderson,SF,31.0,ORL,47.0,39.0,1581.0,15.3,0.493,0.433,0.253,3.7,16.9,10.2,10.7,2.2,0.7,10.4,22.8,1.3,2.6,3.9,0.118,1.0,0.3,1.3,1.3,253.0,640.0,0.395,96.0,277.0,0.34700000000000003,157.0,363.0,0.433,0.47,99.0,162.0,0.611,51.0,226.0,277.0,91.0,64.0,15.0,83.0,72.0,701.0,3,0
1999.0,Shandon Anderson,SG,25.0,UTA,50.0,2.0,1072.0,12.8,0.511,0.113,0.344,6.0,8.8,7.5,9.7,2.0,0.7,13.6,21.6,0.7,1.3,2.0,0.08800000000000001,-1.1,-0.2,-1.4,0.2,162.0,363.0,0.446,14.0,41.0,0.341,148.0,322.0,0.46,0.466,89.0,125.0,0.7120000000000001,49.0,83.0,132.0,56.0,39.0,10.0,66.0,89.0,427.0,4,0
1999.0,Chris Anstey,C,24.0,DAL,41.0,4.0,470.0,9.2,0.418,0.05,0.345,8.3,14.9,11.6,9.3,2.1,2.0,14.0,18.2,-0.2,0.4,0.3,0.027000000000000003,-3.3,0.3,-3.1,-0.1,50.0,139.0,0.36,0.0,7.0,0.0,50.0,132.0,0.379,0.36,34.0,48.0,0.708,35.0,62.0,97.0,27.0,18.0,13.0,26.0,98.0,134.0,21,2
1999.0,Greg Anthony,PG,31.0,POR,50.0,0.0,806.0,16.6,0.55,0.498,0.355,2.1,6.8,4.5,21.1,4.4,0.3,15.9,19.6,1.3,1.5,2.8,0.165,2.4,0.7,3.0,1.0,104.0,251.0,0.414,49.0,125.0,0.392,55.0,126.0,0.4370000000000001,0.512,62.0,89.0,0.6970000000000001,14.0,49.0,63.0,100.0,66.0,3.0,55.0,75.0,319.0,5,0
