Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Group,Merged_Group
1987.0,Kareem Abdul-Jabbar*,C,39.0,LAL,78.0,78.0,2441.0,17.9,0.597,0.003,0.345,7.4,15.8,11.9,11.6,0.9,2.2,14.0,22.1,4.5,3.0,7.5,0.14800000000000002,1.2,0.4,1.6,2.2,560.0,993.0,0.564,1.0,3.0,0.333,559.0,990.0,0.565,0.564,245.0,343.0,0.7140000000000001,152.0,371.0,523.0,203.0,49.0,97.0,186.0,245.0,1366.0,71,0
1987.0,Alvan Adams,C,32.0,PHO,68.0,40.0,1690.0,14.6,0.546,0.002,0.275,6.2,16.1,11.2,18.4,1.7,1.3,16.7,20.0,1.2,1.6,2.8,0.079,-0.4,0.7,0.3,1.0,311.0,618.0,0.503,0.0,1.0,0.0,311.0,617.0,0.504,0.503,134.0,170.0,0.7879999999999999,91.0,247.0,338.0,223.0,62.0,37.0,139.0,207.0,756.0,0,0
1987.0,Michael Adams,PG,24.0,WSB,63.0,0.0,1303.0,14.3,0.506,0.26,0.316,3.0,7.0,5.0,25.7,3.1,0.3,15.3,16.3,1.2,1.5,2.7,0.099,0.6,-0.1,0.4,0.8,160.0,393.0,0.407,28.0,102.0,0.275,132.0,291.0,0.454,0.443,105.0,124.0,0.847,38.0,85.0,123.0,244.0,85.0,6.0,81.0,88.0,453.0,1,0
1987.0,Rafael Addison,SF,22.0,PHO,62.0,12.0,711.0,11.9,0.5,0.151,0.193,6.6,10.1,8.4,9.1,1.8,0.6,13.1,23.6,-0.1,0.5,0.4,0.024,-2.1,-2.4,-4.4,-0.4,146.0,331.0,0.441,16.0,50.0,0.32,130.0,281.0,0.463,0.465,51.0,64.0,0.797,41.0,65.0,106.0,45.0,27.0,7.0,54.0,75.0,359.0,12,1
1987.0,Mark Aguirre,SF,27.0,DAL,80.0,80.0,2663.0,22.1,0.56,0.094,0.35,7.5,9.8,8.7,15.7,1.5,0.6,10.6,31.3,6.8,2.1,8.9,0.16,4.4,-1.6,2.8,3.2,787.0,1590.0,0.495,53.0,150.0,0.353,734.0,1440.0,0.51,0.512,429.0,557.0,0.77,181.0,246.0,427.0,254.0,84.0,30.0,217.0,243.0,2056.0,21,0
1987.0,Danny Ainge,SG,27.0,BOS,71.0,66.0,2499.0,15.2,0.574,0.227,0.195,2.4,8.0,5.4,21.2,2.0,0.3,13.3,18.0,4.1,2.5,6.7,0.128,2.1,-0.3,1.7,2.4,410.0,844.0,0.486,85.0,192.0,0.443,325.0,652.0,0.498,0.536,148.0,165.0,0.897,49.0,193.0,242.0,400.0,101.0,14.0,141.0,189.0,1053.0,25,2
1987.0,Mark Alarie,PF,23.0,DEN,64.0,25.0,1110.0,12.5,0.516,0.02,0.228,6.5,14.2,10.1,8.9,0.9,1.4,10.3,18.8,0.7,0.7,1.5,0.064,-2.1,-1.5,-3.6,-0.4,217.0,443.0,0.49,2.0,9.0,0.222,215.0,434.0,0.495,0.4920000000000001,67.0,101.0,0.6629999999999999,73.0,141.0,214.0,74.0,22.0,28.0,56.0,138.0,503.0,12,1
1987.0,Richard Anderson,PF,26.0,HOU,51.0,0.0,312.0,13.6,0.474,0.115,0.209,8.6,19.1,13.9,15.4,1.1,0.6,11.1,22.4,0.1,0.4,0.5,0.08199999999999999,-1.9,-1.0,-2.9,-0.1,59.0,139.0,0.424,4.0,16.0,0.25,55.0,123.0,0.447,0.439,22.0,29.0,0.759,24.0,55.0,79.0,33.0,7.0,3.0,19.0,37.0,144.0,12,1
1987.0,Ron Anderson,SF,28.0,IND,63.0,0.0,721.0,16.0,0.531,0.017,0.3670000000000001,10.9,12.0,11.4,11.1,2.1,0.3,13.9,22.9,0.6,0.9,1.5,0.1,-0.4,-0.7,-1.1,0.2,139.0,294.0,0.473,0.0,5.0,0.0,139.0,289.0,0.481,0.473,85.0,108.0,0.787,73.0,78.0,151.0,54.0,31.0,3.0,55.0,65.0,363.0,10,0
1987.0,John Bagley,PG,26.0,CLE,72.0,67.0,2182.0,12.1,0.485,0.141,0.18600000000000005,2.7,9.7,6.2,24.6,2.0,0.2,17.1,17.5,0.3,2.3,2.6,0.058,-1.4,-0.1,-1.5,0.3,312.0,732.0,0.426,31.0,103.0,0.301,281.0,629.0,0.447,0.447,113.0,136.0,0.831,55.0,197.0,252.0,379.0,91.0,7.0,163.0,114.0,768.0,2,0
1987.0,James Bailey,PF,29.0,NJN,34.0,2.0,542.0,11.9,0.514,0.0,0.335,10.0,18.4,14.2,5.7,1.0,2.5,16.5,24.4,-0.2,0.5,0.3,0.031,-3.4,-1.3,-4.7,-0.4,112.0,239.0,0.469,0.0,0.0,0.0,112.0,239.0,0.469,0.469,58.0,80.0,0.725,48.0,89.0,137.0,20.0,12.0,23.0,54.0,119.0,282.0,8,0
1987.0,Thurl Bailey,PF,25.0,UTA,81.0,2.0,2155.0,13.9,0.49,0.002,0.228,6.9,14.0,10.4,7.1,0.8,2.3,9.7,23.2,0.2,2.9,3.1,0.07,-2.5,0.4,-2.1,0.0,463.0,1036.0,0.447,0.0,2.0,0.0,463.0,1034.0,0.448,0.447,190.0,236.0,0.805,145.0,287.0,432.0,102.0,38.0,88.0,123.0,150.0,1116.0,108,0
1987.0,Greg Ballard,SF,32.0,GSW,82.0,7.0,1579.0,11.5,0.479,0.071,0.161,6.8,16.9,11.8,9.3,1.5,0.5,10.4,17.2,0.5,1.2,1.7,0.052000000000000005,-1.9,-0.3,-2.2,-0.1,248.0,564.0,0.44,15.0,40.0,0.375,233.0,524.0,0.445,0.453,68.0,91.0,0.747,99.0,241.0,340.0,108.0,50.0,15.0,70.0,167.0,579.0,3,0
1987.0,Gene Banks,SF,27.0,CHI,63.0,39.0,1822.0,12.6,0.58,0.011,0.316,7.0,12.3,9.6,13.0,1.4,0.6,17.7,14.8,1.9,1.7,3.6,0.095,-0.3,0.5,0.2,1.0,249.0,462.0,0.539,0.0,5.0,0.0,249.0,457.0,0.545,0.539,112.0,146.0,0.767,115.0,193.0,308.0,170.0,52.0,17.0,113.0,173.0,610.0,4,0
1987.0,Charles Barkley*,PF,23.0,PHI,68.0,62.0,2740.0,25.1,0.66,0.111,0.602,16.7,24.8,20.8,19.0,2.1,2.2,21.4,23.1,7.7,4.3,12.0,0.21,6.4,2.9,9.2,7.8,557.0,937.0,0.594,21.0,104.0,0.202,536.0,833.0,0.643,0.606,429.0,564.0,0.7609999999999999,390.0,604.0,994.0,331.0,119.0,104.0,322.0,252.0,1564.0,15,3
1987.0,John Battle,SG,24.0,ATL,64.0,8.0,804.0,13.8,0.514,0.032,0.4,2.2,5.9,4.0,22.3,1.8,0.4,13.9,22.0,0.7,0.8,1.5,0.092,-0.6,-1.4,-1.9,0.0,144.0,315.0,0.457,0.0,10.0,0.0,144.0,305.0,0.472,0.457,93.0,126.0,0.738,16.0,44.0,60.0,124.0,29.0,5.0,60.0,76.0,381.0,55,0
1987.0,William Bedford,C,23.0,PHO,50.0,18.0,979.0,7.6,0.422,0.003,0.24,9.2,18.8,14.1,7.7,0.9,2.2,17.7,19.9,-1.7,0.9,-0.8,-0.041,-5.7,-0.2,-5.9,-1.0,142.0,358.0,0.397,0.0,1.0,0.0,142.0,357.0,0.398,0.397,50.0,86.0,0.581,79.0,167.0,246.0,57.0,18.0,37.0,85.0,125.0,334.0,13,4
1987.0,Benoit Benjamin,C,22.0,LAC,72.0,61.0,2230.0,12.6,0.5,0.003,0.369,6.1,24.1,14.4,8.7,1.3,4.8,18.2,18.1,-1.3,2.4,1.1,0.024,-4.3,2.6,-1.7,0.2,320.0,713.0,0.449,0.0,2.0,0.0,320.0,711.0,0.45,0.449,188.0,263.0,0.715,134.0,452.0,586.0,135.0,60.0,187.0,184.0,251.0,828.0,37,0
1987.0,Kent Benson,C,32.0,UTA,73.0,2.0,895.0,11.7,0.482,0.022,0.184,9.2,17.7,13.4,6.0,2.0,1.8,11.6,17.1,0.1,1.6,1.7,0.08900000000000001,-3.2,1.7,-1.5,0.1,140.0,316.0,0.443,2.0,7.0,0.28600000000000003,138.0,309.0,0.447,0.446,47.0,58.0,0.81,80.0,151.0,231.0,39.0,39.0,28.0,45.0,138.0,329.0,5,0
1987.0,Walter Berry,SF-PF,22.0,TOT,63.0,45.0,1586.0,16.8,0.561,0.004,0.376,9.1,12.5,10.7,10.4,1.1,1.4,14.6,26.5,1.4,0.9,2.3,0.071,0.1,-1.7,-1.5,0.2,407.0,766.0,0.531,0.0,3.0,0.0,407.0,763.0,0.5329999999999999,0.531,187.0,288.0,0.649,136.0,173.0,309.0,105.0,38.0,40.0,153.0,196.0,1001.0,6,0
1987.0,Larry Bird*,SF,30.0,BOS,74.0,73.0,3005.0,26.4,0.612,0.15,0.304,5.1,19.2,12.8,28.6,2.2,1.3,12.4,27.5,10.4,4.8,15.2,0.243,7.1,2.1,9.2,8.5,786.0,1497.0,0.525,90.0,225.0,0.4,696.0,1272.0,0.547,0.555,414.0,455.0,0.91,124.0,558.0,682.0,566.0,135.0,70.0,240.0,185.0,2076.0,21,0
1987.0,Otis Birdsong,SG,31.0,NJN,7.0,6.0,127.0,7.7,0.479,0.024,0.214,2.7,3.5,3.1,19.1,1.1,0.0,16.4,17.5,0.0,0.0,0.0,-0.001,-3.3,-3.1,-6.4,-0.1,19.0,42.0,0.452,0.0,1.0,0.0,19.0,41.0,0.463,0.452,6.0,9.0,0.667,3.0,4.0,7.0,17.0,3.0,0.0,9.0,16.0,44.0,12,1
1987.0,Uwe Blab,C,24.0,DAL,30.0,0.0,160.0,7.1,0.419,0.0,0.5489999999999999,7.6,16.6,12.2,10.4,1.2,3.2,19.2,19.9,-0.3,0.2,-0.1,-0.027000000000000003,-5.7,0.8,-4.9,-0.1,20.0,51.0,0.392,0.0,0.0,0.0,20.0,51.0,0.392,0.392,13.0,28.0,0.464,11.0,25.0,36.0,13.0,4.0,9.0,15.0,33.0,53.0,13,4
1987.0,Rolando Blackman,SG,27.0,DAL,80.0,80.0,2758.0,18.1,0.569,0.012,0.375,3.8,7.0,5.5,14.2,1.1,0.4,10.6,24.3,6.5,1.5,8.0,0.14,2.1,-1.5,0.6,1.8,626.0,1264.0,0.495,5.0,15.0,0.333,621.0,1249.0,0.4970000000000001,0.4970000000000001,419.0,474.0,0.884,96.0,182.0,278.0,266.0,64.0,21.0,174.0,142.0,1676.0,7,0
1987.0,Manute Bol,C,24.0,WSB,82.0,12.0,1552.0,10.9,0.482,0.004,0.29,5.6,19.3,12.4,0.9,0.6,10.8,19.0,8.3,-0.5,2.9,2.4,0.07400000000000001,-5.9,5.6,-0.2,0.7,103.0,231.0,0.446,0.0,1.0,0.0,103.0,230.0,0.448,0.446,45.0,67.0,0.672,84.0,278.0,362.0,11.0,20.0,302.0,61.0,189.0,251.0,59,0
