Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Group,Merged_Group
1991.0,Alaa Abdelnaby,PF,22.0,POR,43.0,0.0,290.0,13.1,0.499,0.0,0.379,10.4,23.4,17.0,5.8,0.7,2.5,14.0,22.1,0.0,0.5,0.5,0.079,-4.2,-0.7,-5.0,-0.2,55.0,116.0,0.474,0.0,0.0,0.0,55.0,116.0,0.474,0.474,25.0,44.0,0.568,27.0,62.0,89.0,12.0,4.0,12.0,22.0,39.0,135.0,62,0
1991.0,Mahmoud Abdul-Rauf,PG,21.0,DEN,67.0,19.0,1505.0,12.2,0.448,0.099,0.097,1.9,6.0,3.8,19.2,1.5,0.1,9.5,27.2,-0.7,-0.3,-1.0,-0.031,-1.7,-4.4,-6.1,-1.6,417.0,1009.0,0.413,24.0,100.0,0.24,393.0,909.0,0.4320000000000001,0.425,84.0,98.0,0.857,34.0,87.0,121.0,206.0,55.0,4.0,110.0,149.0,942.0,52,0
1991.0,Mark Acres,C,28.0,ORL,68.0,0.0,1313.0,9.2,0.551,0.014,0.472,11.3,18.7,14.9,2.5,0.9,1.1,14.0,9.3,1.4,1.1,2.5,0.09,-2.1,0.3,-1.8,0.1,109.0,214.0,0.509,1.0,3.0,0.333,108.0,211.0,0.512,0.512,66.0,101.0,0.653,140.0,219.0,359.0,25.0,25.0,25.0,42.0,218.0,285.0,0,0
1991.0,Michael Adams,PG,28.0,DEN,66.0,66.0,2346.0,22.3,0.53,0.397,0.3720000000000001,2.1,8.8,5.2,39.4,2.6,0.1,12.7,28.5,5.8,0.4,6.3,0.128,7.1,-2.7,4.4,3.8,560.0,1421.0,0.394,167.0,564.0,0.29600000000000004,393.0,857.0,0.459,0.453,465.0,529.0,0.879,58.0,198.0,256.0,693.0,147.0,6.0,240.0,162.0,1752.0,71,1
1991.0,Mark Aguirre,SF,31.0,DET,78.0,13.0,2006.0,16.7,0.526,0.086,0.349,7.6,13.7,10.7,11.6,1.2,0.6,10.9,25.7,2.8,2.7,5.5,0.132,0.9,-0.3,0.7,1.4,420.0,909.0,0.462,24.0,78.0,0.308,396.0,831.0,0.477,0.475,240.0,317.0,0.757,134.0,240.0,374.0,139.0,47.0,20.0,128.0,209.0,1104.0,50,2
1991.0,Danny Ainge,SG,31.0,POR,80.0,0.0,1710.0,17.0,0.574,0.35200000000000004,0.193,2.9,10.2,6.6,23.8,1.8,0.5,11.4,20.8,4.1,2.1,6.2,0.175,3.4,-0.6,2.8,2.1,337.0,714.0,0.472,102.0,251.0,0.406,235.0,463.0,0.508,0.5429999999999999,114.0,138.0,0.826,45.0,160.0,205.0,285.0,63.0,13.0,100.0,195.0,890.0,1,0
1991.0,Mark Alarie,PF,27.0,WSB,42.0,1.0,587.0,11.3,0.496,0.093,0.213,7.6,14.2,10.9,11.2,1.3,0.8,14.0,20.3,0.1,0.6,0.6,0.05,-2.4,-1.1,-3.6,-0.2,99.0,225.0,0.44,5.0,21.0,0.238,94.0,204.0,0.461,0.451,41.0,48.0,0.8540000000000001,41.0,76.0,117.0,45.0,15.0,8.0,40.0,88.0,244.0,15,3
1991.0,Steve Alford,PG,26.0,DAL,34.0,0.0,236.0,20.5,0.578,0.197,0.265,4.8,6.8,5.8,16.4,1.7,0.3,10.9,27.5,0.5,0.1,0.6,0.121,2.4,-3.8,-1.4,0.0,59.0,117.0,0.504,7.0,23.0,0.304,52.0,94.0,0.5529999999999999,0.534,26.0,31.0,0.8390000000000001,10.0,14.0,24.0,22.0,8.0,1.0,16.0,11.0,151.0,3,0
1991.0,Greg Anderson,PF,26.0,TOT,68.0,2.0,924.0,9.1,0.455,0.004,0.426,10.0,25.9,17.3,2.1,1.7,2.7,20.8,16.3,-1.2,0.9,-0.3,-0.017,-6.8,-0.8,-7.5,-1.3,116.0,270.0,0.43,0.0,1.0,0.0,116.0,269.0,0.431,0.43,60.0,115.0,0.522,97.0,221.0,318.0,16.0,35.0,45.0,84.0,140.0,292.0,38,0
1991.0,Nick Anderson,SG,23.0,ORL,70.0,42.0,1971.0,15.1,0.51,0.068,0.302,4.9,16.7,10.7,8.5,1.8,1.3,10.4,22.4,1.2,1.9,3.1,0.075,-1.1,0.1,-1.0,0.5,400.0,857.0,0.467,17.0,58.0,0.293,383.0,799.0,0.479,0.477,173.0,259.0,0.6679999999999999,92.0,294.0,386.0,106.0,74.0,44.0,113.0,145.0,990.0,4,0
