Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Group,Merged_Group
2005.0,Shareef Abdur-Rahim,PF,28.0,POR,54.0,49.0,1867.0,18.7,0.581,0.058,0.379,7.9,16.0,12.1,10.7,1.4,1.0,13.0,22.1,3.9,1.5,5.4,0.139,1.4,-0.5,0.8,1.3,337.0,670.0,0.503,15.0,39.0,0.385,322.0,631.0,0.51,0.514,220.0,254.0,0.866,123.0,269.0,392.0,111.0,49.0,26.0,117.0,150.0,909.0,5,1
2005.0,Cory Alexander,SG,31.0,CHA,16.0,1.0,201.0,8.8,0.451,0.388,0.245,4.3,12.6,8.2,27.7,2.3,0.4,25.9,16.2,-0.2,0.2,0.0,0.002,-2.9,-0.5,-3.4,-0.1,16.0,49.0,0.327,8.0,19.0,0.421,8.0,30.0,0.267,0.408,9.0,12.0,0.75,8.0,21.0,29.0,37.0,9.0,1.0,19.0,29.0,49.0,1,2
2005.0,Malik Allen,PF,26.0,TOT,36.0,1.0,519.0,14.2,0.512,0.0,0.158,9.0,13.3,11.0,5.7,0.9,3.2,8.7,18.1,0.6,0.5,1.1,0.1,-2.0,-0.3,-2.3,0.0,84.0,177.0,0.475,0.0,0.0,0.0,84.0,177.0,0.475,0.475,26.0,28.0,0.929,40.0,59.0,99.0,18.0,9.0,22.0,18.0,53.0,194.0,1,2
2005.0,Ray Allen,SG,29.0,SEA,78.0,78.0,3064.0,20.9,0.555,0.3720000000000001,0.28600000000000003,3.2,10.7,6.9,18.1,1.5,0.1,9.2,28.0,9.7,1.0,10.7,0.168,5.6,-1.9,3.7,4.4,640.0,1494.0,0.428,209.0,556.0,0.376,431.0,938.0,0.459,0.498,378.0,428.0,0.883,79.0,268.0,347.0,289.0,84.0,5.0,171.0,167.0,1867.0,0,3
2005.0,Tony Allen,SG,23.0,BOS,77.0,34.0,1262.0,14.7,0.542,0.08,0.393,8.0,12.3,10.2,8.2,3.1,1.4,14.5,18.9,1.2,1.6,2.7,0.103,-0.7,0.6,-0.1,0.6,184.0,387.0,0.475,12.0,31.0,0.387,172.0,356.0,0.483,0.491,112.0,152.0,0.737,85.0,136.0,221.0,64.0,76.0,24.0,77.0,156.0,492.0,20,0
2005.0,Rafer Alston,PG,28.0,TOR,80.0,78.0,2717.0,16.5,0.522,0.399,0.265,1.7,10.1,5.8,31.7,2.2,0.2,13.5,21.2,3.8,1.7,5.5,0.098,2.6,-1.2,1.5,2.4,403.0,974.0,0.414,139.0,389.0,0.35700000000000004,264.0,585.0,0.451,0.485,191.0,258.0,0.74,42.0,237.0,279.0,514.0,118.0,7.0,170.0,212.0,1136.0,0,3
2005.0,Chris Andersen,C,26.0,NOH,67.0,2.0,1430.0,18.5,0.581,0.008,0.531,10.9,23.6,17.0,9.1,0.5,5.6,12.7,16.4,2.7,1.8,4.5,0.152,-1.1,2.4,1.2,1.2,191.0,358.0,0.534,0.0,3.0,0.0,191.0,355.0,0.5379999999999999,0.534,131.0,190.0,0.6890000000000001,137.0,273.0,410.0,71.0,14.0,100.0,64.0,144.0,513.0,7,4
2005.0,Derek Anderson,SG,30.0,POR,47.0,32.0,1239.0,11.7,0.503,0.386,0.223,2.4,9.2,6.0,18.9,1.6,0.2,14.0,18.5,0.7,0.6,1.3,0.052000000000000005,-0.3,-1.8,-2.1,0.0,152.0,391.0,0.389,58.0,151.0,0.384,94.0,240.0,0.392,0.463,70.0,87.0,0.805,25.0,103.0,128.0,143.0,36.0,4.0,70.0,89.0,432.0,1,2
2005.0,Kenny Anderson,PG,34.0,TOT,43.0,20.0,743.0,10.1,0.467,0.065,0.184,3.6,10.5,6.9,22.2,2.3,0.0,18.4,16.1,-0.1,0.3,0.2,0.011,-2.9,-1.5,-4.4,-0.4,85.0,201.0,0.423,6.0,13.0,0.462,79.0,188.0,0.42,0.438,27.0,37.0,0.73,24.0,64.0,88.0,103.0,33.0,0.0,49.0,87.0,203.0,1,2
2005.0,Shandon Anderson,SF-SG,31.0,TOT,66.0,5.0,1171.0,9.0,0.518,0.134,0.304,4.3,14.4,9.5,8.7,1.8,0.9,16.9,11.8,0.5,1.6,2.1,0.085,-2.5,1.4,-1.0,0.3,98.0,217.0,0.452,5.0,29.0,0.172,93.0,188.0,0.495,0.463,54.0,66.0,0.818,41.0,150.0,191.0,70.0,40.0,14.0,50.0,138.0,255.0,1,2
2005.0,Carmelo Anthony,SF,20.0,DEN,75.0,75.0,2608.0,16.7,0.526,0.128,0.466,6.3,12.5,9.4,13.1,1.3,0.9,13.1,29.2,2.3,2.6,4.9,0.09,0.1,-1.3,-1.2,0.5,530.0,1230.0,0.431,42.0,158.0,0.266,488.0,1072.0,0.455,0.448,456.0,573.0,0.7959999999999999,141.0,285.0,426.0,194.0,68.0,30.0,224.0,229.0,1558.0,0,3
2005.0,Rafael Araujo,C,24.0,TOR,59.0,41.0,736.0,7.1,0.4920000000000001,0.017,0.314,8.9,19.7,14.2,3.4,1.5,0.8,20.7,15.6,-0.4,0.7,0.3,0.016,-5.2,-0.7,-5.9,-0.7,76.0,175.0,0.434,1.0,3.0,0.333,75.0,172.0,0.436,0.4370000000000001,43.0,55.0,0.782,59.0,126.0,185.0,16.0,21.0,8.0,52.0,157.0,196.0,1,2
2005.0,Gilbert Arenas,PG,23.0,WAS,80.0,80.0,3274.0,21.3,0.565,0.369,0.42,2.8,10.5,6.5,22.9,2.2,0.5,11.8,27.3,9.2,2.3,11.5,0.16899999999999998,5.5,-1.5,4.0,4.9,656.0,1523.0,0.431,205.0,562.0,0.365,451.0,961.0,0.469,0.498,521.0,640.0,0.8140000000000001,83.0,295.0,378.0,411.0,139.0,23.0,242.0,245.0,2038.0,0,3
