Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Group,Merged_Group
1996.0,Travis Best,PG,23.0,IND,59.0,1.0,571.0,11.5,0.545,0.153,0.552,2.5,7.0,4.8,26.8,1.9,0.4,23.7,21.4,0.2,0.5,0.7,0.057,-2.0,-1.9,-3.9,-0.3,69.0,163.0,0.423,8.0,25.0,0.32,61.0,138.0,0.442,0.448,75.0,90.0,0.833,11.0,33.0,44.0,97.0,20.0,3.0,63.0,80.0,221.0,25,3
1996.0,Mookie Blaylock,PG,28.0,ATL,81.0,81.0,2893.0,18.9,0.529,0.555,0.151,4.3,9.5,6.8,27.6,3.9,0.5,13.6,21.5,5.4,3.6,9.0,0.149,4.6,0.6,5.2,5.3,455.0,1123.0,0.405,231.0,623.0,0.371,224.0,500.0,0.448,0.508,127.0,170.0,0.747,110.0,222.0,332.0,478.0,212.0,17.0,188.0,151.0,1268.0,3,1
1996.0,Corie Blount,PF,27.0,LAL,57.0,2.0,715.0,10.9,0.491,0.012,0.263,11.5,16.1,13.8,8.3,1.8,3.4,20.1,14.6,-0.1,1.0,0.9,0.063,-3.0,2.0,-1.1,0.2,79.0,167.0,0.473,0.0,2.0,0.0,79.0,165.0,0.479,0.473,25.0,44.0,0.568,69.0,101.0,170.0,42.0,25.0,35.0,47.0,109.0,183.0,9,0
1996.0,Melvin Booker,PG,23.0,HOU,11.0,0.0,131.0,6.2,0.401,0.38,0.22,0.9,6.8,3.9,24.5,2.0,0.5,18.0,22.9,-0.3,0.1,-0.2,-0.065,-5.4,-3.2,-8.6,-0.2,16.0,50.0,0.32,3.0,19.0,0.158,13.0,31.0,0.419,0.35,9.0,11.0,0.818,1.0,8.0,9.0,21.0,5.0,1.0,12.0,18.0,44.0,10,4
1996.0,Anthony Bowie,SG,32.0,ORL,74.0,4.0,1078.0,10.4,0.527,0.114,0.16899999999999998,4.4,8.8,6.6,14.2,1.6,0.7,15.8,14.6,0.7,0.9,1.6,0.071,-2.2,-0.7,-3.0,-0.3,128.0,272.0,0.471,12.0,31.0,0.387,116.0,241.0,0.481,0.493,40.0,46.0,0.87,40.0,83.0,123.0,105.0,34.0,10.0,55.0,112.0,308.0,11,0
1996.0,Shawn Bradley,C,23.0,TOT,79.0,68.0,2329.0,15.7,0.481,0.005,0.282,10.3,20.4,15.2,4.9,1.1,9.4,15.4,21.8,-1.1,4.1,3.0,0.062,-4.3,4.0,-0.4,1.0,387.0,873.0,0.443,1.0,4.0,0.25,386.0,869.0,0.444,0.444,169.0,246.0,0.687,221.0,417.0,638.0,63.0,49.0,288.0,179.0,286.0,944.0,20,0
1996.0,Marques Bragg,PF,25.0,MIN,53.0,0.0,369.0,9.8,0.475,0.0,0.342,12.3,13.3,12.8,3.6,2.4,1.7,15.8,19.7,-0.3,0.3,0.1,0.012,-4.3,-1.5,-5.9,-0.4,54.0,120.0,0.45,0.0,0.0,0.0,54.0,120.0,0.45,0.45,23.0,41.0,0.561,38.0,41.0,79.0,8.0,17.0,8.0,26.0,71.0,131.0,19,2
1996.0,Terrell Brandon,PG,25.0,CLE,75.0,75.0,2570.0,25.2,0.573,0.214,0.348,2.4,10.6,6.4,38.1,3.0,1.1,10.1,27.6,9.5,3.1,12.7,0.237,6.0,-0.1,6.0,5.2,510.0,1096.0,0.465,91.0,235.0,0.387,419.0,861.0,0.487,0.507,338.0,381.0,0.887,47.0,201.0,248.0,487.0,132.0,33.0,142.0,146.0,1449.0,3,1
1996.0,Tim Breaux,SF,25.0,HOU,54.0,4.0,570.0,6.2,0.445,0.28600000000000003,0.28,4.5,7.4,6.0,6.3,1.0,1.0,14.2,16.6,-0.6,0.3,-0.2,-0.021,-5.0,-2.0,-7.0,-0.7,59.0,161.0,0.366,15.0,46.0,0.326,44.0,115.0,0.383,0.413,28.0,45.0,0.622,22.0,38.0,60.0,24.0,11.0,8.0,30.0,42.0,161.0,10,4
1996.0,Frank Brickowski,C,36.0,SEA,63.0,8.0,986.0,8.6,0.585,0.313,0.341,3.3,14.3,9.0,9.1,1.3,0.6,21.2,16.7,0.1,1.4,1.6,0.076,-2.7,-0.2,-2.9,-0.2,123.0,252.0,0.488,32.0,79.0,0.405,91.0,173.0,0.526,0.552,61.0,86.0,0.7090000000000001,26.0,125.0,151.0,58.0,26.0,8.0,78.0,185.0,339.0,12,0
1996.0,Scott Brooks,PG,30.0,DAL,69.0,0.0,716.0,16.6,0.544,0.212,0.235,1.5,4.8,3.0,23.4,3.0,0.3,11.7,21.3,1.2,0.4,1.6,0.11,-0.2,-3.2,-3.4,-0.3,134.0,293.0,0.457,25.0,62.0,0.403,109.0,231.0,0.472,0.5,59.0,69.0,0.855,11.0,30.0,41.0,100.0,42.0,3.0,43.0,53.0,352.0,13,0
1996.0,Chucky Brown,PF,27.0,HOU,82.0,82.0,2019.0,13.7,0.568,0.014,0.27,7.7,16.8,12.4,7.0,1.2,1.3,13.1,15.9,2.2,2.1,4.2,0.101,-1.7,0.0,-1.7,0.2,300.0,555.0,0.541,1.0,8.0,0.125,299.0,547.0,0.547,0.541,104.0,150.0,0.693,134.0,307.0,441.0,89.0,47.0,38.0,94.0,163.0,705.0,14,0
1996.0,Dee Brown,PG,27.0,BOS,65.0,23.0,1591.0,13.7,0.507,0.35700000000000004,0.256,2.5,7.2,4.8,14.3,2.5,0.5,9.7,20.5,1.4,1.0,2.4,0.073,0.3,-1.2,-1.0,0.4,246.0,616.0,0.399,68.0,220.0,0.309,178.0,396.0,0.449,0.455,135.0,158.0,0.8540000000000001,36.0,100.0,136.0,146.0,80.0,12.0,74.0,119.0,695.0,15,0
1996.0,Mike Brown,C,32.0,PHI,9.0,1.0,162.0,7.3,0.5539999999999999,0.0,1.063,9.7,16.8,13.2,2.8,1.0,0.9,20.4,8.1,0.1,0.1,0.1,0.037000000000000005,-4.0,-1.0,-4.9,-0.1,9.0,16.0,0.563,0.0,0.0,0.0,9.0,16.0,0.563,0.563,8.0,17.0,0.471,14.0,23.0,37.0,3.0,3.0,2.0,6.0,24.0,26.0,19,2
1996.0,P.J. Brown,C,26.0,NJN,81.0,81.0,2942.0,12.6,0.5,0.019,0.332,7.9,13.2,10.5,9.3,1.4,2.6,12.7,15.6,2.0,3.3,5.3,0.087,-1.1,2.3,1.2,2.4,354.0,798.0,0.444,3.0,15.0,0.2,351.0,783.0,0.448,0.445,204.0,265.0,0.77,215.0,345.0,560.0,165.0,79.0,100.0,133.0,249.0,915.0,22,5
1996.0,Randy Brown,PG,27.0,CHI,68.0,0.0,671.0,11.2,0.436,0.057,0.24,3.0,8.5,5.7,15.1,4.5,1.4,12.7,16.0,0.0,1.5,1.5,0.105,-3.0,2.8,-0.3,0.3,78.0,192.0,0.406,1.0,11.0,0.091,77.0,181.0,0.425,0.409,28.0,46.0,0.609,17.0,49.0,66.0,73.0,57.0,12.0,31.0,88.0,185.0,16,0
1996.0,Mark Bryant,PF,30.0,HOU,71.0,9.0,1587.0,13.1,0.583,0.004,0.397,9.6,15.3,12.5,5.2,1.0,0.9,14.0,17.3,2.1,1.4,3.6,0.107,-1.6,-1.2,-2.8,-0.3,242.0,446.0,0.5429999999999999,0.0,2.0,0.0,242.0,444.0,0.545,0.5429999999999999,127.0,177.0,0.718,131.0,220.0,351.0,52.0,31.0,19.0,85.0,234.0,611.0,17,0
1996.0,Jud Buechler,SF,27.0,CHI,74.0,0.0,740.0,14.1,0.552,0.3720000000000001,0.091,7.1,10.4,8.7,11.1,2.4,0.7,13.4,17.3,1.0,1.2,2.3,0.14800000000000002,0.6,0.3,1.0,0.6,112.0,242.0,0.463,40.0,90.0,0.444,72.0,152.0,0.474,0.545,14.0,22.0,0.636,45.0,66.0,111.0,56.0,34.0,7.0,39.0,70.0,278.0,18,0
1996.0,Matt Bullard,PF,28.0,ATL,46.0,0.0,460.0,11.5,0.509,0.444,0.123,4.4,11.3,7.7,6.4,2.0,1.9,12.3,19.0,0.2,0.4,0.6,0.065,-1.8,-1.4,-3.2,-0.1,66.0,162.0,0.407,26.0,72.0,0.361,40.0,90.0,0.444,0.488,16.0,20.0,0.8,18.0,42.0,60.0,18.0,17.0,11.0,24.0,50.0,174.0,10,4
1996.0,Scott Burrell,SF,25.0,CHH,20.0,20.0,693.0,13.0,0.57,0.476,0.272,4.5,12.9,8.6,10.5,2.0,1.4,15.7,17.9,0.6,0.4,1.1,0.075,1.1,0.1,1.2,0.6,92.0,206.0,0.447,37.0,98.0,0.378,55.0,108.0,0.509,0.536,42.0,56.0,0.75,26.0,72.0,98.0,47.0,27.0,13.0,43.0,76.0,263.0,26,0
1996.0,Junior Burrough,PF,23.0,BOS,61.0,3.0,495.0,9.0,0.448,0.0,0.547,9.9,14.8,12.3,4.6,1.5,1.4,15.9,21.8,-0.6,0.4,-0.2,-0.018000000000000002,-6.0,-1.9,-7.9,-0.7,64.0,170.0,0.376,0.0,0.0,0.0,64.0,170.0,0.376,0.376,61.0,93.0,0.6559999999999999,45.0,64.0,109.0,15.0,15.0,10.0,40.0,74.0,189.0,19,2
1996.0,Mitchell Butler,SG,25.0,WSB,61.0,3.0,858.0,7.4,0.446,0.262,0.362,4.1,12.0,8.1,11.1,2.4,1.0,20.1,17.3,-1.2,1.0,-0.2,-0.01,-4.2,0.5,-3.7,-0.4,88.0,229.0,0.384,13.0,60.0,0.217,75.0,169.0,0.444,0.413,48.0,83.0,0.578,29.0,89.0,118.0,67.0,41.0,12.0,67.0,104.0,237.0,10,4
1996.0,Jason Caffey,PF,22.0,CHI,57.0,0.0,545.0,7.9,0.474,0.006,0.42,10.9,12.8,11.9,6.3,1.2,1.0,20.0,19.4,-0.4,0.8,0.4,0.038,-4.6,-0.4,-5.0,-0.4,71.0,162.0,0.438,0.0,1.0,0.0,71.0,161.0,0.441,0.438,40.0,68.0,0.588,51.0,60.0,111.0,24.0,12.0,7.0,48.0,91.0,182.0,19,2
1996.0,Michael Cage,C,34.0,CLE,82.0,80.0,2631.0,14.1,0.561,0.003,0.232,14.3,22.7,18.4,3.3,1.9,2.7,11.0,9.4,4.1,4.0,8.1,0.14800000000000002,-0.9,2.4,1.5,2.3,220.0,396.0,0.556,0.0,1.0,0.0,220.0,395.0,0.557,0.556,50.0,92.0,0.5429999999999999,288.0,441.0,729.0,53.0,87.0,79.0,54.0,215.0,490.0,22,5
1996.0,Adrian Caldwell,PF,29.0,IND,51.0,1.0,327.0,10.4,0.556,0.0,0.434,16.6,25.2,21.0,3.0,1.5,1.2,26.2,18.8,-0.2,0.5,0.3,0.044,-4.0,-1.1,-5.0,-0.3,46.0,83.0,0.5539999999999999,0.0,0.0,0.0,46.0,83.0,0.5539999999999999,0.5539999999999999,18.0,36.0,0.5,42.0,68.0,110.0,6.0,9.0,5.0,35.0,73.0,110.0,9,0
1996.0,Elden Campbell,PF,27.0,LAL,82.0,82.0,2699.0,18.0,0.5489999999999999,0.006,0.393,7.1,19.5,13.4,10.3,1.7,5.5,11.6,19.6,3.8,4.4,8.2,0.147,-0.6,3.4,2.9,3.3,447.0,888.0,0.503,0.0,5.0,0.0,447.0,883.0,0.506,0.503,249.0,349.0,0.713,162.0,461.0,623.0,181.0,88.0,212.0,137.0,300.0,1143.0,22,5
1996.0,Antoine Carr,SF,34.0,UTA,80.0,0.0,1532.0,10.6,0.506,0.006,0.282,5.8,10.1,8.0,7.6,1.0,3.5,12.0,19.5,0.6,1.5,2.1,0.065,-2.6,0.6,-1.9,0.0,233.0,510.0,0.457,0.0,3.0,0.0,233.0,507.0,0.46,0.457,114.0,144.0,0.792,71.0,129.0,200.0,74.0,28.0,65.0,78.0,254.0,580.0,21,0
1996.0,Chris Carr,SG,21.0,PHO,60.0,10.0,590.0,10.5,0.493,0.194,0.276,5.4,14.5,10.0,11.4,0.9,0.6,14.1,21.4,-0.1,0.3,0.3,0.021,-3.1,-2.5,-5.6,-0.5,90.0,217.0,0.415,11.0,42.0,0.262,79.0,175.0,0.451,0.44,49.0,60.0,0.8170000000000001,27.0,75.0,102.0,43.0,10.0,5.0,40.0,77.0,240.0,10,4
1996.0,Sam Cassell,PG,26.0,HOU,61.0,0.0,1682.0,16.8,0.565,0.319,0.433,3.5,9.0,6.3,27.3,1.6,0.2,16.7,25.1,2.6,1.2,3.9,0.11,1.8,-2.2,-0.4,0.7,289.0,658.0,0.439,73.0,210.0,0.348,216.0,448.0,0.482,0.495,235.0,285.0,0.825,51.0,137.0,188.0,278.0,53.0,4.0,157.0,166.0,886.0,3,1
1996.0,Duane Causwell,C,27.0,SAC,73.0,26.0,1044.0,9.9,0.484,0.005,0.444,9.5,18.0,13.7,2.9,1.3,5.6,17.0,13.1,0.0,1.3,1.3,0.059,-4.5,2.1,-2.4,-0.1,90.0,216.0,0.417,0.0,1.0,0.0,90.0,215.0,0.419,0.417,70.0,96.0,0.7290000000000001,86.0,162.0,248.0,20.0,27.0,78.0,53.0,173.0,250.0,60,0
1996.0,Cedric Ceballos,SF,26.0,LAL,78.0,71.0,2628.0,22.1,0.599,0.153,0.34,9.7,13.9,11.9,7.9,1.9,0.6,10.8,26.5,7.1,2.8,9.8,0.18,3.5,-1.5,2.1,2.7,638.0,1203.0,0.53,51.0,184.0,0.277,587.0,1019.0,0.5760000000000001,0.552,329.0,409.0,0.804,215.0,321.0,536.0,119.0,94.0,22.0,167.0,144.0,1656.0,22,5
1996.0,Rex Chapman,SG,28.0,MIA,56.0,50.0,1865.0,13.0,0.539,0.496,0.166,1.4,7.5,4.5,15.4,1.3,0.4,9.8,19.7,2.3,1.9,4.2,0.108,1.4,-0.8,0.6,1.2,289.0,679.0,0.426,125.0,337.0,0.371,164.0,342.0,0.48,0.518,83.0,113.0,0.735,22.0,123.0,145.0,166.0,45.0,10.0,79.0,117.0,786.0,3,1
1996.0,Calbert Cheaney,SF,24.0,WSB,70.0,70.0,2324.0,13.0,0.528,0.17,0.236,3.5,8.5,6.1,10.6,1.5,0.6,11.4,21.7,1.5,1.7,3.2,0.065,-0.4,-1.1,-1.5,0.3,426.0,905.0,0.471,52.0,154.0,0.338,374.0,751.0,0.498,0.499,151.0,214.0,0.706,67.0,172.0,239.0,154.0,67.0,18.0,129.0,205.0,1055.0,4,6
1996.0,Pete Chilcutt,PF,27.0,HOU,74.0,0.0,651.0,12.5,0.525,0.547,0.145,9.1,17.8,13.6,6.0,1.5,1.5,10.4,14.7,0.6,0.8,1.4,0.101,-1.0,-0.9,-1.9,0.0,73.0,179.0,0.408,37.0,98.0,0.378,36.0,81.0,0.444,0.511,17.0,26.0,0.654,51.0,105.0,156.0,26.0,19.0,14.0,22.0,65.0,200.0,23,0
1996.0,Randolph Childress,PG,23.0,POR,28.0,0.0,250.0,6.7,0.468,0.595,0.342,0.5,8.2,4.3,19.1,1.7,0.3,23.6,20.8,-0.3,0.3,0.0,-0.009000000000000001,-4.2,-1.7,-5.9,-0.2,25.0,79.0,0.316,13.0,47.0,0.277,12.0,32.0,0.375,0.399,22.0,27.0,0.815,1.0,18.0,19.0,32.0,8.0,1.0,28.0,22.0,85.0,10,4
1996.0,Chris Childs,PG,28.0,NJN,78.0,54.0,2408.0,16.4,0.5489999999999999,0.333,0.391,2.3,9.1,5.6,38.6,2.4,0.3,20.1,20.7,3.3,2.5,5.8,0.115,2.3,-1.1,1.2,1.9,324.0,778.0,0.416,95.0,259.0,0.3670000000000001,229.0,519.0,0.441,0.478,259.0,304.0,0.852,51.0,194.0,245.0,548.0,111.0,8.0,230.0,246.0,1002.0,3,1
